P8010116.402528
GADANKI 01/01/1980 16:39:25 01/01/1980 16:40:25 0350 0079.2 0013.4 00
0000000 0020 0001200 0020 05
1 0 2 02000 1 0000 0030 00532.o 0 0 00 000 14 001200 0.100 BT0
1 1 2 02000 1 0000 0030 00532.o 0 0 00 000 00 001200 0.0000 BC0
1 0 2 02000 1 0000 0030 00532.p 0 0 00 000 14 001200 0.100 BT1
1 1 2 02000 1 0000 0030 00532.p 0 0 00 000 00 001200 0.0000 BC1
1 0 2 02000 1 0000 0030 01064.o 0 0 00 000 14 001200 0.100 BT2
532.000 .o analog 0 	532.000 .o photon 0 	532.000 .p analog 1 	532.000 .p photon 1 	1064.000 .o analog 2 
 19.2359	131.6333	 11.8702	116.5708	  1.8089
 19.2368	131.4958	 11.8632	116.8083	  1.8091
 19.2486	130.7375	 11.8795	116.6417	  1.8095
 19.2450	130.6750	 11.8810	116.8167	  1.8097
 19.2425	131.9000	 11.8720	116.8625	  1.8095
 19.2561	130.9750	 11.8763	116.8792	  1.8094
 19.2505	130.7083	 11.8799	116.7917	  1.8096
 19.2557	130.8833	 11.8799	116.6833	  1.8092
 19.2301	131.4875	 11.8887	116.5125	  1.8087
 19.2413	130.9458	 11.8800	116.8375	  1.8092
 19.2457	131.3458	 11.8688	116.6667	  1.8099
 19.2495	130.9917	 11.8750	117.3625	  1.8092
 19.2383	131.3833	 11.8708	116.1958	  1.8098
 19.2450	131.3042	 11.8710	116.1458	  1.8092
 19.2500	131.7917	 11.8621	117.0208	  1.8095
 19.2360	131.3833	 11.8653	116.6667	  1.8092
 19.2415	130.8083	 11.8742	117.1708	  1.8090
 19.2476	130.8208	 11.8781	117.2750	  1.8096
 19.2311	131.1708	 11.8758	116.8250	  1.8093
 19.2373	131.2667	 11.8720	116.3750	  1.8094
 19.2467	130.4417	 11.8675	116.8708	  1.8093
 19.2468	131.5667	 11.8700	116.7042	  1.8092
 19.2574	131.5417	 11.8780	117.0000	  1.8095
 19.2357	130.7625	 11.8831	116.2667	  1.8090
 19.2526	130.8292	 11.8866	116.5917	  1.8091
 19.2551	131.5500	 11.8715	116.2125	  1.8095
 19.2423	131.4708	 11.8840	116.4917	  1.8095
 19.2509	131.7000	 11.8712	116.7333	  1.8094
 19.2397	131.4458	 11.8868	116.6458	  1.8099
 19.2339	131.8167	 11.8982	116.1792	  1.8094
 19.2659	131.1000	 11.8755	116.9750	  1.8096
 19.2481	131.3167	 11.8818	116.7208	  1.8090
 19.2364	131.7042	 11.8906	117.5292	  1.8092
 19.2393	131.6292	 11.8881	116.2042	  1.8096
 19.2427	131.1167	 11.8709	116.7625	  1.8098
 19.2447	131.8000	 11.8734	116.9708	  1.8093
 19.2537	131.0917	 11.8696	116.9625	  1.8091
 19.2357	131.0333	 11.8675	116.7250	  1.8099
 19.2494	131.5458	 11.8807	116.8917	  1.8091
 19.2351	131.7917	 11.8755	117.1375	  1.8094
 19.2539	131.1833	 11.8932	117.2375	  1.8097
 19.2454	130.9583	 11.8700	116.8167	  1.8097
 19.2404	131.0250	 11.8804	116.4500	  1.8092
 19.2341	131.6542	 11.8892	117.0000	  1.8100
 19.2410	131.9542	 11.8761	116.6833	  1.8093
 19.2628	130.3500	 11.8664	116.3083	  1.8095
 19.2567	131.0958	 11.8704	116.6667	  1.8094
 19.2465	131.0542	 11.8844	116.7000	  1.8098
 19.2365	131.9083	 11.8833	117.3000	  1.8094
 19.2483	131.8333	 11.8770	116.1667	  1.8092
 19.2363	131.2667	 11.8767	116.5458	  1.8094
 19.2440	131.4958	 11.8962	116.9542	  1.8091
 19.2372	131.5292	 11.8880	116.6750	  1.8091
 19.2543	130.7458	 11.8696	117.2167	  1.8089
 19.2577	131.1750	 11.8851	116.7750	  1.8094
 19.2631	132.0875	 11.8782	116.4333	  1.8093
 19.2551	130.9250	 11.8880	117.0542	  1.8091
 19.2473	131.0917	 11.8906	116.8500	  1.8091
 19.2641	131.5875	 11.8772	116.3708	  1.8095
 19.2478	131.2167	 11.8916	116.6250	  1.8098
 19.2705	131.5583	 11.8672	116.5708	  1.8097
 19.2709	131.5083	 11.8897	116.4542	  1.8094
 19.2446	131.2667	 11.8840	116.6542	  1.8095
 19.2214	131.2375	 11.8577	116.8417	  1.8097
 19.2335	131.1208	 11.8982	116.3542	  1.8094
 19.2362	131.4917	 11.8885	116.8125	  1.8095
 19.2256	131.5583	 11.8757	117.1875	  1.8095
 19.2433	131.0208	 11.8787	116.7875	  1.8091
 19.2363	131.5458	 11.8749	116.9208	  1.8094
 19.2584	130.7583	 11.8983	116.8417	  1.8093
 19.2482	131.3833	 11.8758	116.8042	  1.8085
 19.2353	131.4042	 11.8826	116.8042	  1.8097
 19.2349	131.6708	 11.8736	117.1917	  1.8093
 19.2425	131.4292	 11.8828	116.8417	  1.8091
 19.2612	131.0667	 11.8800	116.6375	  1.8100
 19.2583	131.1500	 11.8771	116.9750	  1.8096
 19.2355	131.3833	 11.8758	116.9792	  1.8096
 19.2403	130.8000	 11.8839	117.1708	  1.8092
 19.2651	131.2208	 11.8738	116.5458	  1.8092
 19.2383	131.0792	 11.8754	116.8833	  1.8090
 19.2594	131.1625	 11.8733	116.7875	  1.8093
 19.2490	131.3708	 11.8893	116.6042	  1.8093
 19.2328	131.1208	 11.8940	116.6875	  1.8091
 19.2512	131.1542	 11.8564	116.8333	  1.8090
 19.2399	131.3250	 11.8813	116.6042	  1.8090
 19.2604	131.3792	 11.8907	116.7667	  1.8092
 19.2467	131.8750	 11.8608	117.1458	  1.8091
 19.2510	132.0708	 11.8653	116.7500	  1.8088
 19.2465	131.1792	 11.8757	116.8750	  1.8093
 19.2338	131.5500	 11.8823	117.2583	  1.8096
 19.2397	131.5833	 11.8809	116.6125	  1.8097
 19.2492	131.5750	 11.8814	116.5875	  1.8088
 19.2256	131.3083	 11.8910	117.3167	  1.8096
 19.2487	131.2292	 11.8870	116.8625	  1.8092
 19.2210	131.5667	 11.8712	117.2458	  1.8092
 19.2471	131.3792	 11.8757	116.9417	  1.8096
 19.2466	131.2875	 11.8689	116.7042	  1.8092
 19.2360	131.4042	 11.8712	117.0500	  1.8095
 19.2585	131.1208	 11.8934	116.7083	  1.8094
 19.2551	131.3417	 11.8816	116.7792	  1.8088
 19.2403	131.5042	 11.8900	116.4542	  1.8093
 19.2484	131.3333	 11.8775	116.4000	  1.8097
 19.2555	130.9958	 11.8648	116.6000	  1.8094
 19.2481	131.5917	 11.8773	116.9708	  1.8095
 19.2543	131.8208	 11.8691	117.0500	  1.8093
 19.2432	131.4208	 11.8855	116.5917	  1.8097
 19.2524	131.6625	 11.8670	117.7083	  1.8092
 19.2410	131.4125	 11.8655	117.3833	  1.8093
 19.2623	131.1875	 11.8852	117.0750	  1.8092
 19.2544	131.4208	 11.8733	116.9208	  1.8095
 19.2453	131.3500	 11.8851	117.0333	  1.8093
 19.2458	130.7167	 11.8724	116.7458	  1.8097
 19.2454	131.3875	 11.8792	117.0042	  1.8100
 19.2539	131.5375	 11.8810	116.7833	  1.8094
 19.2482	131.0792	 11.8654	116.0333	  1.8098
 19.2461	131.5167	 11.8742	116.6958	  1.8094
 19.2451	130.7500	 11.8746	117.2167	  1.8095
 19.2353	131.4667	 11.8749	116.4000	  1.8096
 19.2605	131.3625	 11.8850	117.3125	  1.8088
 19.2331	130.9375	 11.8658	117.2667	  1.8088
 19.2353	131.5708	 11.8684	116.7417	  1.8087
 19.2383	131.3833	 11.8908	116.9792	  1.8095
 19.2554	131.7500	 11.8914	116.5583	  1.8093
 19.2350	131.4625	 11.8752	117.1875	  1.8092
 19.2462	131.0167	 11.8790	116.6583	  1.8091
 19.2632	130.7542	 11.8751	116.8458	  1.8094
 19.2342	131.1167	 11.8776	116.7500	  1.8101
 19.2488	131.2500	 11.8781	116.8417	  1.8091
 19.2493	131.2667	 11.8736	116.8042	  1.8088
 19.2425	131.5417	 11.8636	117.0000	  1.8095
 19.2479	131.2667	 11.8757	117.0167	  1.8095
 19.2455	131.8833	 11.8792	116.7042	  1.8089
 19.2567	131.4417	 11.8731	116.7917	  1.8096
 19.2410	131.4333	 11.8739	117.1000	  1.8097
 19.2437	130.9917	 11.8760	116.7167	  1.8096
 19.2548	131.3875	 11.8697	116.7000	  1.8089
 19.2605	131.9583	 11.8822	117.2083	  1.8091
 19.2554	131.4333	 11.8672	116.4958	  1.8090
 19.2294	130.8292	 11.8705	116.4917	  1.8094
 19.2506	131.1375	 11.8728	117.3792	  1.8096
 19.2467	131.9083	 11.8798	116.8667	  1.8092
 19.2472	131.4333	 11.8765	116.9208	  1.8094
 19.2538	131.1125	 11.8976	116.5625	  1.8092
 19.2431	131.4625	 11.8696	117.0500	  1.8092
 19.2573	131.0333	 11.8760	117.0875	  1.8090
 19.2570	130.9500	 11.8788	116.5250	  1.8096
 19.2591	130.6875	 11.8829	116.7625	  1.8096
 19.2642	130.7875	 11.8630	116.8917	  1.8095
 19.2565	131.6750	 11.8774	116.7458	  1.8093
 19.2421	131.0958	 11.8765	116.5958	  1.8086
 19.2406	131.3375	 11.8856	116.9125	  1.8091
 19.2362	130.7917	 11.8902	116.7292	  1.8091
 19.2444	131.3208	 11.8753	116.5583	  1.8095
 19.2409	131.0583	 11.8771	116.8000	  1.8093
 19.2514	131.7542	 11.8596	116.8375	  1.8091
 19.2314	131.1958	 11.8924	116.1875	  1.8098
 19.2370	131.5500	 11.8751	116.8667	  1.8093
 19.2435	131.3042	 11.8794	116.8792	  1.8093
 19.2326	131.8792	 11.8716	116.5292	  1.8091
 19.2510	131.6542	 11.8878	116.9667	  1.8096
 19.2446	131.5000	 11.8784	117.3833	  1.8091
 19.2429	131.2958	 11.8794	116.9167	  1.8092
 19.2353	130.9542	 11.8751	116.5375	  1.8093
 19.2549	131.8708	 11.8805	116.8042	  1.8093
 19.2465	131.2708	 11.8847	117.0625	  1.8095
 19.2589	131.3708	 11.8714	117.1167	  1.8094
 19.2542	131.5875	 11.8676	116.4458	  1.8092
 19.2462	131.4708	 11.8665	116.7167	  1.8094
 19.2578	131.8375	 11.8738	116.8625	  1.8092
 19.2658	131.7375	 11.8685	116.7750	  1.8093
 19.2640	131.6375	 11.8694	116.7833	  1.8092
 19.2494	131.7167	 11.8765	116.9333	  1.8093
 19.2304	131.7208	 11.8643	116.5333	  1.8090
 19.2470	131.3042	 11.8911	117.0917	  1.8094
 19.2380	131.1333	 11.8633	117.0000	  1.8091
 19.2624	131.0875	 11.8665	116.7333	  1.8097
 19.2433	131.3583	 11.8868	116.6250	  1.8096
 19.2488	131.1292	 11.8723	116.3458	  1.8091
 19.2617	131.7583	 11.8738	117.0625	  1.8091
 19.2548	131.3208	 11.8762	116.5333	  1.8089
 19.2315	131.3708	 11.8670	116.7708	  1.8087
 19.2645	131.5000	 11.8629	116.7875	  1.8091
 19.2515	131.5500	 11.8854	116.9292	  1.8094
 19.2466	130.8292	 11.8679	116.9417	  1.8091
 19.2413	131.3917	 11.8778	117.1000	  1.8093
 19.2438	131.4458	 11.8880	117.0875	  1.8093
 19.2429	131.6583	 11.8652	116.8292	  1.8094
 19.2653	131.1250	 11.8842	116.3125	  1.8092
 19.2485	132.1333	 11.8687	116.9250	  1.8095
 19.2382	131.5167	 11.8756	116.8000	  1.8093
 19.2478	131.3083	 11.8716	116.4792	  1.8093
 19.2409	131.0042	 11.8745	116.3417	  1.8094
 19.2721	132.1750	 11.8763	116.7833	  1.8092
 19.2290	131.3250	 11.8733	116.3458	  1.8092
 19.2548	131.4208	 11.8802	116.4833	  1.8095
 19.2467	131.5458	 11.8859	117.4833	  1.8096
 19.2538	131.9208	 11.8872	117.2875	  1.8094
 19.2461	131.2042	 11.8788	117.1917	  1.8099
 19.2340	131.4708	 11.8788	117.0708	  1.8089
 19.2426	131.6917	 11.8852	117.2583	  1.8093
 19.2315	131.7125	 11.8811	116.4208	  1.8095
 19.2484	131.0917	 11.8655	116.8500	  1.8095
 19.2434	131.1333	 11.8847	116.6042	  1.8091
 19.2422	131.5542	 11.8846	116.7000	  1.8095
 19.2400	131.5583	 11.8862	116.5083	  1.8097
 19.2344	131.0250	 11.8836	116.0792	  1.8093
 19.2549	131.2250	 11.8788	116.4542	  1.8090
 19.2609	130.9042	 11.8627	116.2458	  1.8095
 19.2430	130.9792	 11.8792	117.5625	  1.8092
 19.2445	131.8875	 11.8834	116.9083	  1.8093
 19.2423	131.4417	 11.8771	116.4333	  1.8089
 19.2411	131.2667	 11.8668	116.5958	  1.8095
 19.2483	131.4708	 11.8826	117.0667	  1.8091
 19.2653	131.4833	 11.8652	116.8042	  1.8093
 19.2559	131.7750	 11.8785	116.8292	  1.8095
 19.2430	130.9208	 11.8685	116.3833	  1.8088
 19.2619	131.3833	 11.8634	117.1625	  1.8089
 19.2542	131.7042	 11.8758	117.2708	  1.8092
 19.2285	131.0333	 11.8743	116.9833	  1.8094
 19.2566	131.1750	 11.8643	116.6250	  1.8090
 19.2642	131.0500	 11.8872	117.3000	  1.8088
 19.2468	130.6958	 11.8868	116.9458	  1.8093
 19.2380	131.1875	 11.8823	117.3667	  1.8089
 19.2466	131.3000	 11.8755	116.9458	  1.8093
 19.2441	131.0167	 11.8782	116.9958	  1.8093
 19.2481	131.5292	 11.8774	116.9250	  1.8094
 19.2479	130.9458	 11.8669	116.8708	  1.8093
 19.2436	131.2083	 11.8878	116.5542	  1.8090
 19.2520	131.0667	 11.8860	116.8250	  1.8089
 19.2627	131.2333	 11.8745	116.6708	  1.8091
 19.2466	131.7250	 11.8824	116.6333	  1.8093
 19.2413	131.2708	 11.8765	116.6875	  1.8092
 19.2512	131.3625	 11.8756	117.5000	  1.8091
 19.2583	131.6500	 11.8744	116.6917	  1.8093
 19.2632	131.3042	 11.8780	116.6250	  1.8093
 19.2442	132.2167	 11.8883	115.9292	  1.8094
 19.2526	131.5250	 11.8798	116.7750	  1.8088
 19.2596	131.3125	 11.8810	117.1917	  1.8093
 19.2765	131.4917	 11.8684	117.2500	  1.8093
 19.2635	131.2417	 11.8876	116.7958	  1.8093
 19.2692	131.1708	 11.8737	116.4750	  1.8092
 19.2545	130.9667	 11.8766	116.4583	  1.8097
 19.2388	131.9750	 11.8747	116.8000	  1.8095
 19.2504	131.4917	 11.8713	116.7958	  1.8090
 19.2369	131.6542	 11.8766	116.7750	  1.8092
 19.2332	131.3500	 11.8754	116.7208	  1.8098
 19.2440	130.9792	 11.8835	116.5625	  1.8093
 19.2699	131.6167	 11.8786	116.6667	  1.8097
 19.2346	131.2083	 11.8722	116.9750	  1.8092
 19.2464	130.9583	 11.8760	116.5792	  1.8091
 19.2394	130.9417	 11.8756	117.3333	  1.8092
 19.2379	130.7667	 11.8587	116.8333	  1.8096
 19.2422	130.8333	 11.8795	116.6417	  1.8093
 19.2480	131.5417	 11.8785	116.4417	  1.8096
 19.2667	131.5750	 11.8745	116.8417	  1.8092
 19.2416	131.2333	 11.8798	117.0333	  1.8092
 19.2587	131.3750	 11.8865	116.7125	  1.8096
 19.2385	131.0583	 11.8750	116.3625	  1.8090
 19.2320	131.4500	 11.8691	117.0417	  1.8096
 19.2581	131.1667	 11.8679	116.7750	  1.8092
 19.2370	131.9625	 11.8773	116.8708	  1.8093
 19.2509	131.2667	 11.8750	117.4000	  1.8098
 19.2592	131.2167	 11.8686	116.8125	  1.8093
 19.2441	131.0417	 11.8675	116.7792	  1.8091
 19.2243	131.1708	 11.8683	117.1875	  1.8089
 19.2464	131.2167	 11.8877	116.6500	  1.8093
 19.2650	131.3250	 11.8602	117.1750	  1.8090
 19.2659	131.4750	 11.8875	116.9542	  1.8099
 19.2647	131.5875	 11.8778	116.8000	  1.8086
 19.2430	131.5125	 11.8748	116.5167	  1.8091
 19.2541	131.3583	 11.8708	116.6250	  1.8096
 19.2357	131.2792	 11.8929	116.4792	  1.8087
 19.2385	131.3875	 11.8841	116.9750	  1.8096
 19.2575	131.4875	 11.8703	117.3250	  1.8095
 19.2437	131.6250	 11.8771	117.2167	  1.8091
 19.2653	130.7625	 11.8857	116.2917	  1.8091
 19.2447	131.4292	 11.8777	116.2708	  1.8094
 19.2593	131.4125	 11.8659	116.4708	  1.8089
 19.2580	131.5750	 11.8770	116.5375	  1.8091
 19.2566	130.4625	 11.8558	117.0167	  1.8097
 19.2511	131.0292	 11.8845	116.8292	  1.8094
 19.2364	131.6208	 11.8692	117.3125	  1.8095
 19.2483	131.3042	 11.8679	116.9833	  1.8093
 19.2481	131.2750	 11.8795	116.6000	  1.8093
 19.2535	131.3500	 11.8726	117.2875	  1.8091
 19.2367	131.4917	 11.8612	116.7250	  1.8091
 19.2380	131.5542	 11.8771	116.5042	  1.8091
 19.2681	131.1333	 11.8838	116.5875	  1.8089
 19.2314	131.2375	 11.8876	117.2458	  1.8088
 19.2343	131.4333	 11.8732	116.4542	  1.8093
 19.2445	131.4125	 11.8739	116.5208	  1.8093
 19.2438	131.6708	 11.8723	116.4500	  1.8089
 19.2537	130.7708	 11.8843	117.0500	  1.8086
 19.2521	131.6500	 11.8750	116.8917	  1.8095
 19.2739	131.4875	 11.8803	117.1250	  1.8089
 19.2530	131.6542	 11.8779	117.1333	  1.8092
 19.2613	131.3958	 11.8855	117.3417	  1.8097
 19.2338	131.5875	 11.8792	117.7625	  1.8094
 19.2505	131.8333	 11.8841	117.1333	  1.8090
 19.2520	130.9458	 11.8710	116.7667	  1.8097
 19.2479	131.4125	 11.8968	117.1333	  1.8091
 19.2499	131.2000	 11.8726	116.5333	  1.8092
 19.2386	131.5500	 11.8908	116.2833	  1.8092
 19.2599	131.6250	 11.8836	117.2292	  1.8089
 19.2600	132.1458	 11.8773	116.4917	  1.8096
 19.2497	131.1583	 11.8720	116.6250	  1.8092
 19.2478	131.3625	 11.8801	116.9083	  1.8088
 19.2470	131.1750	 11.8761	116.8917	  1.8089
 19.2508	130.9125	 11.8852	117.1375	  1.8090
 19.2434	131.1917	 11.8757	116.6167	  1.8091
 19.2682	131.6625	 11.8806	117.0708	  1.8091
 19.2502	131.3542	 11.8777	116.6417	  1.8093
 19.2291	131.9083	 11.8809	117.1125	  1.8091
 19.2386	131.3583	 11.8746	116.3250	  1.8091
 19.2340	131.1375	 11.8813	117.0083	  1.8089
 19.2673	131.8333	 11.8673	116.3958	  1.8090
 19.2377	131.4417	 11.8765	116.8000	  1.8092
 19.2711	131.6917	 11.8731	117.2833	  1.8096
 19.2604	131.3583	 11.8697	117.4667	  1.8087
 19.2498	131.1000	 11.8988	116.9167	  1.8089
 19.2346	130.7833	 11.8773	116.8000	  1.8087
 19.2561	130.9500	 11.8768	117.5583	  1.8091
 19.2654	131.5708	 11.8931	116.9417	  1.8090
 19.2423	131.3958	 11.8652	116.3292	  1.8091
 19.2373	131.3458	 11.8677	116.3458	  1.8084
 19.2564	131.8917	 11.8868	116.9625	  1.8086
 19.2424	131.1042	 11.8917	116.5333	  1.8094
 19.2560	132.0083	 11.8857	116.8083	  1.8088
 19.2348	131.0208	 11.8817	116.9292	  1.8089
 19.2426	131.6500	 11.8750	116.3583	  1.8094
 19.2323	130.8958	 11.8818	116.8917	  1.8093
 19.2555	131.0083	 11.8702	116.9458	  1.8093
 19.2475	131.6500	 11.8652	116.4083	  1.8085
 19.2353	131.0792	 11.8829	116.7500	  1.8092
 19.2509	131.5000	 11.8857	116.6333	  1.8097
 19.2358	131.3542	 11.8783	116.8417	  1.8090
 19.2563	131.6125	 11.8853	116.6792	  1.8088
 19.2555	131.4750	 11.8839	116.7583	  1.8094
 19.2491	131.6375	 11.8871	116.6500	  1.8098
 19.2328	131.3917	 11.8839	116.5958	  1.8092
 19.2496	131.5250	 11.8894	116.4583	  1.8092
 19.2551	131.0292	 11.8732	117.8458	  1.8095
 19.2456	131.4958	 11.8775	116.8708	  1.8087
 19.2377	131.5125	 11.8740	116.7042	  1.8087
 19.2445	131.4125	 11.8872	117.0542	  1.8089
 19.2474	131.7208	 11.8709	116.7542	  1.8093
 19.2546	130.9958	 11.8827	116.8792	  1.8092
 19.2397	131.3458	 11.8722	116.4042	  1.8084
 19.2453	131.4042	 11.8849	116.5042	  1.8087
 19.2377	131.6958	 11.8697	116.5208	  1.8086
 19.2371	131.1583	 11.8720	117.0833	  1.8093
 19.2580	131.1917	 11.8870	116.9042	  1.8089
 19.2467	131.3875	 11.8825	116.3417	  1.8092
 19.2558	130.6875	 11.8800	116.5917	  1.8093
 19.2455	131.6667	 11.8791	116.8417	  1.8092
 19.2601	130.9667	 11.8829	116.8542	  1.8098
 19.2613	131.2000	 11.8752	117.3417	  1.8092
 19.2465	131.6000	 11.8758	116.8333	  1.8092
 19.2505	131.8083	 11.8623	116.6583	  1.8090
 19.2608	131.3083	 11.8815	117.2917	  1.8094
 19.2483	131.3833	 11.8723	116.8208	  1.8098
 19.2706	132.0500	 11.8749	117.2958	  1.8097
 19.2563	131.5583	 11.8796	117.0667	  1.8086
 19.2641	131.3792	 11.8836	116.7000	  1.8094
 19.2427	130.6958	 11.8752	116.6958	  1.8095
 19.2596	131.1375	 11.8730	117.1625	  1.8090
 19.2449	130.9708	 11.8822	116.7167	  1.8094
 19.2113	131.7917	 11.8961	116.3750	  1.8090
 19.2407	131.4583	 11.8703	116.6833	  1.8093
 19.2552	131.4333	 11.8814	116.3042	  1.8096
 19.2433	131.3458	 11.8821	117.0000	  1.8096
 19.2604	131.7208	 11.8843	116.1833	  1.8093
 19.2499	131.8708	 11.8760	116.0917	  1.8087
 19.2592	131.5917	 11.8827	117.1958	  1.8093
 19.2530	131.2333	 11.8710	116.8833	  1.8099
 19.2384	131.2375	 11.8803	117.3667	  1.8093
 19.2458	131.1417	 11.8876	116.2667	  1.8100
 19.2538	131.5250	 11.8702	116.5625	  1.8090
 19.2540	131.4042	 11.8781	116.4667	  1.8091
 19.2524	131.6000	 11.8661	116.7167	  1.8092
 19.2555	131.5958	 11.8942	116.6667	  1.8089
 19.2562	131.2083	 11.8714	116.7708	  1.8085
 19.2676	131.4375	 11.8753	117.2500	  1.8095
 19.2522	131.9333	 11.8809	116.7625	  1.8091
 19.2556	131.3250	 11.8752	117.0083	  1.8091
 19.2480	130.5583	 11.8901	116.8417	  1.8089
 19.2546	130.4500	 11.8713	116.9833	  1.8089
 19.2541	131.4375	 11.8699	116.1875	  1.8096
 19.2631	130.8875	 11.8779	116.6458	  1.8092
 19.2384	131.6917	 11.8691	116.4000	  1.8087
 19.2479	131.6042	 11.8811	117.0125	  1.8092
 19.2407	131.5875	 11.8595	116.4167	  1.8094
 19.2453	131.2417	 11.8715	116.6750	  1.8092
 19.2433	131.6917	 11.8669	116.7667	  1.8089
 19.2484	131.4125	 11.8777	116.5167	  1.8091
 19.2399	131.3167	 11.8756	116.6125	  1.8091
 19.2625	131.4417	 11.8782	116.9208	  1.8090
 19.2458	131.2292	 11.8976	116.7833	  1.8095
 19.2348	131.3917	 11.8851	117.1375	  1.8098
