P8010116.482933
GADANKI 01/01/1980 16:47:29 01/01/1980 16:48:29 0350 0079.2 0013.4 00
0000000 0020 0001200 0020 05
1 0 2 02000 1 0000 0030 00532.o 0 0 00 000 14 001200 0.100 BT0
1 1 2 02000 1 0000 0030 00532.o 0 0 00 000 00 001200 0.0000 BC0
1 0 2 02000 1 0000 0030 00532.p 0 0 00 000 14 001200 0.100 BT1
1 1 2 02000 1 0000 0030 00532.p 0 0 00 000 00 001200 0.0000 BC1
1 0 2 02000 1 0000 0030 01064.o 0 0 00 000 14 001200 0.100 BT2
532.000 .o analog 0 	532.000 .o photon 0 	532.000 .p analog 1 	532.000 .p photon 1 	1064.000 .o analog 2 
 19.6827	131.6000	  9.9340	118.1000	  1.8082
 19.6534	131.3625	  9.9719	118.6958	  1.8086
 19.6496	131.3083	  9.9645	118.6083	  1.8082
 19.6663	131.2458	  9.9339	118.5458	  1.8082
 19.6584	131.3375	  9.9542	117.9625	  1.8086
 19.6630	130.8292	  9.9598	118.8792	  1.8087
 19.6730	131.1125	  9.9713	118.3958	  1.8087
 19.6597	131.5625	  9.9682	118.5250	  1.8076
 19.6647	131.1708	  9.9480	119.0208	  1.8089
 19.6560	131.1375	  9.9610	119.1625	  1.8086
 19.6585	131.4000	  9.9610	118.7458	  1.8089
 19.6543	131.6667	  9.9699	118.7000	  1.8088
 19.6619	131.0583	  9.9752	118.9875	  1.8083
 19.6576	132.0292	  9.9636	119.2667	  1.8084
 19.6476	130.6875	  9.9631	119.0500	  1.8083
 19.6657	130.4500	  9.9509	118.4042	  1.8084
 19.6562	130.9333	  9.9634	119.0625	  1.8091
 19.6533	130.9917	  9.9591	118.5792	  1.8088
 19.6687	131.1333	  9.9696	118.1500	  1.8086
 19.6767	131.5125	  9.9666	118.5708	  1.8093
 19.6743	131.0292	  9.9747	118.8833	  1.8082
 19.6553	131.5750	  9.9439	118.0125	  1.8083
 19.6539	131.0125	  9.9608	118.4042	  1.8084
 19.6572	131.1167	  9.9574	118.9792	  1.8088
 19.6636	131.5917	  9.9500	118.3083	  1.8084
 19.6744	131.4625	  9.9546	118.4708	  1.8085
 19.6486	131.1875	  9.9319	118.5208	  1.8088
 19.6579	130.7375	  9.9486	118.7958	  1.8076
 19.6655	131.8167	  9.9475	118.2583	  1.8081
 19.6431	130.9917	  9.9519	118.9458	  1.8086
 19.6648	131.8042	  9.9565	118.1875	  1.8085
 19.6497	131.4333	  9.9656	118.3250	  1.8089
 19.6614	131.2625	  9.9576	118.0250	  1.8090
 19.6695	130.9417	  9.9467	118.6542	  1.8082
 19.6533	131.3375	  9.9539	118.3417	  1.8085
 19.6662	130.8333	  9.9656	118.2500	  1.8084
 19.6543	131.2208	  9.9522	118.1292	  1.8088
 19.6586	131.1208	  9.9472	118.2583	  1.8087
 19.6689	131.0833	  9.9364	119.3583	  1.8083
 19.6674	131.4417	  9.9151	117.8917	  1.8087
 19.6840	131.5958	  9.9467	118.3458	  1.8080
 19.6730	131.4042	  9.9501	119.0375	  1.8084
 19.6600	131.3250	  9.9597	118.5583	  1.8082
 19.6751	131.4458	  9.9468	118.0500	  1.8085
 19.6628	131.3333	  9.9624	118.8125	  1.8086
 19.6651	131.2750	  9.9621	118.5083	  1.8087
 19.6605	130.9417	  9.9528	118.0583	  1.8086
 19.6626	131.2958	  9.9450	118.6750	  1.8080
 19.6660	131.4250	  9.9498	118.0750	  1.8088
 19.6538	130.7000	  9.9531	118.4875	  1.8085
 19.6701	131.0125	  9.9674	118.5917	  1.8088
 19.6349	131.5542	  9.9637	118.7875	  1.8086
 19.6637	130.7792	  9.9618	118.5500	  1.8083
 19.6639	131.0292	  9.9493	118.5542	  1.8085
 19.6720	131.7083	  9.9330	118.2500	  1.8093
 19.6357	130.8792	  9.9679	119.1917	  1.8088
 19.6754	131.5958	  9.9637	118.4708	  1.8083
 19.6718	131.7750	  9.9622	118.6042	  1.8085
 19.6552	131.7958	  9.9491	119.0125	  1.8080
 19.6790	131.1625	  9.9534	118.5292	  1.8083
 19.6547	130.5833	  9.9571	118.7125	  1.8085
 19.6547	131.5292	  9.9438	118.4083	  1.8089
 19.6436	131.1042	  9.9498	118.1208	  1.8079
 19.6470	131.2167	  9.9556	118.2417	  1.8085
 19.6421	131.1583	  9.9655	118.5042	  1.8083
 19.6611	131.1000	  9.9571	118.8000	  1.8083
 19.6478	131.5708	  9.9373	118.1625	  1.8085
 19.6556	131.0625	  9.9458	118.9250	  1.8088
 19.6570	131.1750	  9.9509	118.5375	  1.8085
 19.6409	131.7083	  9.9679	118.8708	  1.8084
 19.6440	131.6500	  9.9449	118.3250	  1.8089
 19.6476	130.9750	  9.9599	118.4625	  1.8085
 19.6561	131.3167	  9.9692	118.4542	  1.8087
 19.6414	131.5417	  9.9592	118.5208	  1.8083
 19.6599	131.5333	  9.9677	118.4500	  1.8083
 19.6457	131.2208	  9.9569	118.6250	  1.8083
 19.6737	131.6667	  9.9446	118.7542	  1.8081
 19.6531	132.0458	  9.9586	118.5708	  1.8089
 19.6536	131.1333	  9.9501	118.7000	  1.8086
 19.6581	131.3458	  9.9518	118.4000	  1.8083
 19.6826	131.0000	  9.9361	118.9542	  1.8089
 19.6867	131.4083	  9.9495	117.6417	  1.8081
 19.6450	131.4542	  9.9600	117.9833	  1.8089
 19.6656	130.7750	  9.9449	118.8958	  1.8085
 19.6691	131.3542	  9.9481	117.9583	  1.8089
 19.6735	130.9250	  9.9541	117.9792	  1.8085
 19.6767	130.9833	  9.9491	118.6833	  1.8086
 19.6570	131.5917	  9.9579	118.0042	  1.8078
 19.6664	131.1708	  9.9535	118.5750	  1.8088
 19.6476	131.4042	  9.9388	118.2875	  1.8085
 19.6556	131.2292	  9.9760	118.4833	  1.8090
 19.6591	131.5250	  9.9543	118.7417	  1.8088
 19.6573	131.1625	  9.9600	119.1375	  1.8089
 19.6665	131.5458	  9.9636	118.9000	  1.8087
 19.6572	130.6667	  9.9627	118.1542	  1.8086
 19.6715	131.0083	  9.9473	118.5542	  1.8088
 19.6602	130.7875	  9.9617	118.2167	  1.8080
 19.6644	131.2208	  9.9620	118.4875	  1.8090
 19.6530	131.1625	  9.9711	118.3042	  1.8081
 19.6688	131.4083	  9.9613	118.3042	  1.8092
 19.6603	130.9375	  9.9318	118.5875	  1.8084
 19.6666	131.3625	  9.9545	118.4667	  1.8081
 19.6471	131.2542	  9.9421	118.1792	  1.8083
 19.6698	130.9125	  9.9591	118.4667	  1.8082
 19.6815	131.4958	  9.9502	118.2875	  1.8084
 19.6504	130.7750	  9.9388	117.9042	  1.8084
 19.6495	130.7083	  9.9720	118.3583	  1.8087
 19.6809	131.4208	  9.9489	118.9833	  1.8082
 19.6697	131.6208	  9.9373	118.5542	  1.8083
 19.6611	131.2250	  9.9589	118.5875	  1.8087
 19.6567	131.4875	  9.9760	118.3958	  1.8087
 19.6603	131.2458	  9.9586	118.8125	  1.8082
 19.6599	131.5958	  9.9610	117.6917	  1.8091
 19.6744	131.3917	  9.9581	119.0958	  1.8090
 19.6719	130.8417	  9.9600	118.3500	  1.8083
 19.6568	131.2458	  9.9574	118.7500	  1.8084
 19.6662	130.5500	  9.9518	118.8167	  1.8088
 19.6706	131.3750	  9.9648	118.1875	  1.8081
 19.6527	131.0667	  9.9475	118.3500	  1.8081
 19.6637	131.3458	  9.9632	118.8875	  1.8086
 19.6581	130.8917	  9.9547	118.5750	  1.8081
 19.6675	131.4250	  9.9434	118.1792	  1.8086
 19.6453	130.9750	  9.9407	118.1875	  1.8081
 19.6625	131.2875	  9.9740	118.3083	  1.8083
 19.6668	131.8583	  9.9515	118.9750	  1.8090
 19.6740	131.6375	  9.9572	118.4833	  1.8085
 19.6671	131.1375	  9.9532	118.3167	  1.8081
 19.6464	131.1875	  9.9567	118.2792	  1.8078
 19.6812	131.3000	  9.9603	117.9250	  1.8077
 19.6745	131.0042	  9.9572	118.4750	  1.8087
 19.6746	131.3833	  9.9511	119.2542	  1.8082
 19.6773	130.8042	  9.9416	119.5292	  1.8084
 19.6618	131.0500	  9.9498	118.0708	  1.8088
 19.6700	131.1542	  9.9255	118.8583	  1.8087
 19.6759	131.2292	  9.9473	118.4917	  1.8085
 19.6656	131.1333	  9.9477	118.4542	  1.8086
 19.6701	131.5125	  9.9500	118.3375	  1.8083
 19.6651	131.3000	  9.9634	118.0833	  1.8081
 19.6560	131.5500	  9.9579	117.8042	  1.8083
 19.6519	130.8125	  9.9662	118.6083	  1.8088
 19.6743	130.9875	  9.9569	118.1375	  1.8084
 19.6591	131.1958	  9.9628	118.2333	  1.8084
 19.6532	131.1708	  9.9616	118.3875	  1.8086
 19.6618	131.3250	  9.9638	118.6500	  1.8084
 19.6605	130.9250	  9.9611	117.8292	  1.8088
 19.6602	131.0833	  9.9606	118.3292	  1.8089
 19.6500	131.4750	  9.9455	118.3250	  1.8080
 19.6638	131.3083	  9.9673	118.0667	  1.8084
 19.6644	131.2958	  9.9676	118.5750	  1.8085
 19.6487	131.3958	  9.9466	118.3292	  1.8087
 19.6554	131.0958	  9.9646	118.2542	  1.8083
 19.6610	130.9250	  9.9593	118.5625	  1.8086
 19.6879	131.1042	  9.9483	118.3583	  1.8090
 19.6629	131.6917	  9.9557	118.6875	  1.8090
 19.6560	131.6083	  9.9488	118.3667	  1.8084
 19.6686	131.3292	  9.9680	118.1417	  1.8089
 19.6754	130.8792	  9.9545	118.1208	  1.8083
 19.6676	131.1500	  9.9462	118.6667	  1.8089
 19.6641	130.8958	  9.9633	118.3875	  1.8085
 19.6649	130.9208	  9.9375	118.9208	  1.8088
 19.6570	131.6375	  9.9442	118.7000	  1.8085
 19.6793	131.4167	  9.9686	118.2208	  1.8086
 19.6451	131.1333	  9.9489	118.3333	  1.8087
 19.6532	130.9958	  9.9530	118.1333	  1.8087
 19.6601	131.6750	  9.9586	118.6125	  1.8087
 19.6582	131.6958	  9.9251	118.6500	  1.8085
 19.6627	131.2667	  9.9459	118.5458	  1.8088
 19.6580	131.5333	  9.9472	118.6458	  1.8084
 19.6717	131.0667	  9.9739	118.3208	  1.8090
 19.6591	130.6000	  9.9683	118.3333	  1.8083
 19.6650	131.4792	  9.9433	118.8167	  1.8089
 19.6398	131.1250	  9.9430	118.4708	  1.8085
 19.6782	131.3875	  9.9448	118.7000	  1.8088
 19.6646	130.6167	  9.9449	118.4333	  1.8085
 19.6944	131.8792	  9.9443	118.9167	  1.8085
 19.6542	131.2708	  9.9716	118.4958	  1.8085
 19.6515	131.0958	  9.9605	118.1792	  1.8085
 19.6478	131.3958	  9.9522	118.6417	  1.8087
 19.6701	131.2625	  9.9542	118.9542	  1.8082
 19.6558	132.0917	  9.9518	118.4458	  1.8080
 19.6708	131.0458	  9.9489	119.1125	  1.8081
 19.6504	131.4917	  9.9437	118.5792	  1.8087
 19.6412	131.0875	  9.9594	118.7333	  1.8082
 19.6476	131.1250	  9.9619	119.1125	  1.8086
 19.6583	131.7458	  9.9597	118.5042	  1.8089
 19.6620	130.9750	  9.9639	118.7292	  1.8079
 19.6443	131.6375	  9.9653	118.3083	  1.8087
 19.6489	131.5042	  9.9587	118.4167	  1.8089
 19.6624	130.9375	  9.9511	118.2083	  1.8086
 19.6759	131.0750	  9.9661	118.9542	  1.8082
 19.6770	131.0208	  9.9558	118.1417	  1.8084
 19.6633	131.4792	  9.9576	118.1833	  1.8082
 19.6594	132.2375	  9.9304	119.1167	  1.8082
 19.6630	131.1833	  9.9535	117.9250	  1.8082
 19.6608	131.4542	  9.9625	119.1667	  1.8084
 19.6585	131.2292	  9.9562	118.0000	  1.8079
 19.6606	131.1708	  9.9794	118.2000	  1.8084
 19.6503	130.6792	  9.9477	118.5542	  1.8080
 19.6749	131.2000	  9.9790	118.7875	  1.8082
 19.6448	131.0167	  9.9519	117.9875	  1.8090
 19.6595	131.1833	  9.9637	118.1375	  1.8085
 19.6645	131.3792	  9.9514	118.4917	  1.8082
 19.6486	130.6583	  9.9550	118.3875	  1.8087
 19.6767	131.1792	  9.9563	118.4875	  1.8084
 19.6743	131.4042	  9.9501	118.8750	  1.8084
 19.6633	130.4208	  9.9583	118.2333	  1.8082
 19.6579	130.5500	  9.9480	118.8125	  1.8084
 19.6463	130.6292	  9.9525	118.4750	  1.8083
 19.6701	131.6250	  9.9498	118.2917	  1.8086
 19.6620	131.1125	  9.9629	118.5750	  1.8088
 19.6680	131.5583	  9.9485	118.5000	  1.8084
 19.6574	131.3000	  9.9572	117.5042	  1.8081
 19.6479	130.7250	  9.9507	118.6083	  1.8085
 19.6649	130.7542	  9.9706	118.4333	  1.8090
 19.6688	130.9125	  9.9672	118.6292	  1.8081
 19.6626	130.8042	  9.9393	117.8833	  1.8082
 19.6670	131.7083	  9.9751	118.1250	  1.8080
 19.6538	130.8000	  9.9616	118.6042	  1.8079
 19.6713	130.6125	  9.9518	118.4917	  1.8082
 19.6604	131.6125	  9.9405	118.9417	  1.8087
 19.6682	131.2625	  9.9475	118.6500	  1.8079
 19.6616	131.0750	  9.9552	119.0125	  1.8084
 19.6545	131.0625	  9.9386	117.7542	  1.8090
 19.6643	131.0458	  9.9450	117.7375	  1.8089
 19.6743	131.6500	  9.9667	118.8750	  1.8079
 19.6633	131.1167	  9.9530	118.4875	  1.8085
 19.6432	131.7792	  9.9667	117.9583	  1.8086
 19.6702	131.2375	  9.9387	118.5542	  1.8079
 19.6699	131.2167	  9.9660	118.5083	  1.8091
 19.6585	131.3667	  9.9668	118.0083	  1.8086
 19.6708	131.4750	  9.9553	118.1958	  1.8080
 19.6840	130.9250	  9.9491	118.2833	  1.8082
 19.6732	131.5792	  9.9598	118.1167	  1.8089
 19.6554	130.6958	  9.9512	118.3083	  1.8082
 19.6585	131.5125	  9.9800	118.1125	  1.8085
 19.6632	131.2833	  9.9574	118.1292	  1.8084
 19.6583	131.6000	  9.9612	118.2250	  1.8082
 19.6611	131.6458	  9.9561	119.0000	  1.8082
 19.6466	131.8208	  9.9517	118.7500	  1.8084
 19.6726	131.5167	  9.9475	118.4375	  1.8083
 19.6709	131.1458	  9.9500	118.4625	  1.8082
 19.6708	131.2792	  9.9549	118.2542	  1.8086
 19.6746	131.5875	  9.9514	118.3000	  1.8081
 19.6739	130.8042	  9.9548	118.3917	  1.8083
 19.6678	131.3125	  9.9590	118.3333	  1.8088
 19.6589	130.7333	  9.9495	118.4792	  1.8081
 19.6480	130.9458	  9.9580	118.7375	  1.8085
 19.6822	131.4042	  9.9476	118.6958	  1.8085
 19.6671	131.6458	  9.9448	118.2458	  1.8085
 19.6377	131.1833	  9.9636	118.6333	  1.8089
 19.6384	131.1042	  9.9547	118.1208	  1.8085
 19.6567	130.5125	  9.9616	118.7583	  1.8086
 19.6669	131.6708	  9.9550	118.4625	  1.8077
 19.6619	131.3000	  9.9510	118.4625	  1.8082
 19.6669	131.6792	  9.9442	118.7667	  1.8088
 19.6752	131.0083	  9.9380	118.2708	  1.8089
 19.6617	131.4583	  9.9660	118.0208	  1.8080
 19.6517	131.3833	  9.9547	118.8042	  1.8086
 19.6591	131.8958	  9.9500	118.2167	  1.8086
 19.6463	130.8833	  9.9377	118.0917	  1.8083
 19.6566	131.1792	  9.9635	118.3125	  1.8078
 19.6683	131.4958	  9.9494	117.8500	  1.8085
 19.6673	131.6417	  9.9635	118.8583	  1.8086
 19.6726	131.5125	  9.9575	118.8125	  1.8086
 19.6755	132.0250	  9.9713	118.2958	  1.8085
 19.6570	131.3500	  9.9717	119.1125	  1.8087
 19.6701	131.2708	  9.9618	118.0375	  1.8085
 19.6415	131.1667	  9.9622	118.4542	  1.8085
 19.6656	131.0542	  9.9403	118.2417	  1.8081
 19.6512	130.7458	  9.9638	118.3833	  1.8082
 19.6598	131.2792	  9.9681	118.1667	  1.8088
 19.6607	130.5208	  9.9481	117.7917	  1.8090
 19.6584	132.1708	  9.9573	119.1250	  1.8089
 19.6758	131.1833	  9.9654	118.5583	  1.8084
 19.6600	131.2625	  9.9572	118.8792	  1.8088
 19.6765	131.4292	  9.9450	118.5125	  1.8083
 19.6618	130.9917	  9.9483	118.3250	  1.8083
 19.6453	131.5375	  9.9526	118.2208	  1.8085
 19.6764	131.3167	  9.9335	118.5167	  1.8078
 19.6423	131.2208	  9.9562	118.9208	  1.8093
 19.6582	131.5875	  9.9315	118.6833	  1.8083
 19.6649	131.1333	  9.9392	117.7542	  1.8088
 19.6573	131.0917	  9.9364	118.6542	  1.8086
 19.6814	131.3000	  9.9665	118.6292	  1.8086
 19.6773	131.4667	  9.9577	118.7125	  1.8075
 19.6649	131.6250	  9.9684	118.5208	  1.8084
 19.6731	131.1625	  9.9530	118.1417	  1.8082
 19.6683	130.9750	  9.9484	118.2750	  1.8079
 19.6563	131.5167	  9.9609	118.4875	  1.8092
 19.6840	130.9750	  9.9604	118.6875	  1.8079
 19.6580	131.8292	  9.9721	118.7708	  1.8083
 19.6724	131.1000	  9.9695	118.5667	  1.8080
 19.6718	131.7000	  9.9674	117.9667	  1.8082
 19.6459	131.3333	  9.9666	118.6625	  1.8077
 19.6549	131.0333	  9.9646	119.1125	  1.8086
 19.6542	131.2333	  9.9573	118.1708	  1.8082
 19.6801	131.1250	  9.9645	119.1458	  1.8086
 19.6612	131.1667	  9.9513	118.1292	  1.8077
 19.6699	131.2625	  9.9655	118.1708	  1.8081
 19.6364	131.2208	  9.9479	118.5625	  1.8081
 19.6698	131.7042	  9.9376	119.1083	  1.8086
 19.6438	130.7917	  9.9401	118.7875	  1.8085
 19.6663	131.4250	  9.9427	117.7167	  1.8081
 19.6705	131.0792	  9.9651	118.4250	  1.8086
 19.6708	130.9083	  9.9480	118.3792	  1.8086
 19.6787	131.4167	  9.9484	118.5958	  1.8082
 19.6650	131.3292	  9.9539	119.2042	  1.8085
 19.6796	130.9667	  9.9742	117.7708	  1.8079
 19.6586	131.3125	  9.9633	118.4000	  1.8081
 19.6650	130.9625	  9.9637	118.6750	  1.8083
 19.6624	131.3667	  9.9449	118.1667	  1.8086
 19.6495	130.6417	  9.9406	118.2417	  1.8087
 19.6794	130.3958	  9.9695	118.7958	  1.8074
 19.6370	131.0083	  9.9664	119.0208	  1.8082
 19.6554	131.7625	  9.9456	118.2042	  1.8084
 19.6653	131.7917	  9.9528	118.3083	  1.8085
 19.6844	131.1583	  9.9537	118.6083	  1.8087
 19.6676	131.3750	  9.9483	118.4833	  1.8084
 19.6647	130.8208	  9.9368	118.5292	  1.8093
 19.6574	130.5542	  9.9539	118.3792	  1.8084
 19.6617	131.2542	  9.9258	118.5750	  1.8088
 19.6540	131.4792	  9.9722	118.0167	  1.8089
 19.6508	131.2750	  9.9523	118.6583	  1.8085
 19.6578	131.0667	  9.9585	118.6458	  1.8082
 19.6593	131.3417	  9.9386	118.5833	  1.8085
 19.6634	130.8125	  9.9492	118.5167	  1.8084
 19.6528	131.3542	  9.9620	118.1167	  1.8082
 19.6622	131.1125	  9.9649	118.0583	  1.8080
 19.6602	130.9750	  9.9622	118.6875	  1.8085
 19.6649	131.7042	  9.9616	119.3042	  1.8080
 19.6578	130.7250	  9.9564	118.4167	  1.8080
 19.6651	131.1583	  9.9471	118.9250	  1.8086
 19.6555	131.3083	  9.9622	118.3667	  1.8083
 19.6625	130.7042	  9.9365	118.4917	  1.8080
 19.6588	131.6542	  9.9546	118.2583	  1.8084
 19.6700	131.8083	  9.9560	118.5125	  1.8086
 19.6570	130.7250	  9.9369	118.2083	  1.8084
 19.6723	131.2833	  9.9592	118.8167	  1.8084
 19.6560	131.1583	  9.9627	118.7417	  1.8082
 19.6507	130.8792	  9.9569	118.4583	  1.8084
 19.6564	131.3917	  9.9514	118.3500	  1.8087
 19.6614	131.5583	  9.9699	118.9250	  1.8084
 19.6479	130.7333	  9.9462	119.0417	  1.8083
 19.6653	130.7625	  9.9693	118.6167	  1.8085
 19.6655	130.7208	  9.9444	118.4667	  1.8083
 19.6618	131.3417	  9.9594	119.4333	  1.8086
 19.6545	131.0167	  9.9516	118.3333	  1.8086
 19.6448	131.3125	  9.9613	118.0667	  1.8080
 19.6601	130.7458	  9.9482	118.6417	  1.8082
 19.6535	131.6542	  9.9284	118.6292	  1.8085
 19.6447	130.6083	  9.9574	118.3833	  1.8078
 19.6591	130.9625	  9.9389	118.7833	  1.8089
 19.6573	131.0875	  9.9438	118.3042	  1.8082
 19.6731	131.1000	  9.9556	118.2292	  1.8083
 19.6680	131.2667	  9.9549	118.7542	  1.8079
 19.6556	130.8667	  9.9551	118.7250	  1.8084
 19.6675	131.2208	  9.9658	118.3000	  1.8079
 19.6654	131.3958	  9.9634	117.7667	  1.8083
 19.6674	131.2750	  9.9576	118.3625	  1.8079
 19.6776	131.5083	  9.9413	118.7750	  1.8085
 19.6659	131.1292	  9.9663	118.1750	  1.8080
 19.6646	130.9708	  9.9622	118.9375	  1.8082
 19.6615	131.6333	  9.9617	117.6250	  1.8077
 19.6559	131.5792	  9.9645	118.4292	  1.8079
 19.6593	131.2292	  9.9472	117.8167	  1.8084
 19.6622	131.2333	  9.9666	118.6792	  1.8087
 19.6597	131.0958	  9.9732	117.7958	  1.8076
 19.6564	131.4583	  9.9489	118.5417	  1.8086
 19.6509	131.2917	  9.9701	118.3875	  1.8079
 19.6463	131.3375	  9.9742	118.9083	  1.8082
 19.6531	131.3000	  9.9507	118.0042	  1.8083
 19.6560	131.2375	  9.9550	118.2167	  1.8085
 19.6612	131.6708	  9.9749	118.8500	  1.8077
 19.6582	131.8500	  9.9463	118.5750	  1.8085
 19.6593	130.9417	  9.9627	118.6042	  1.8084
 19.6719	130.9458	  9.9674	118.7083	  1.8088
 19.6590	131.1542	  9.9459	118.6792	  1.8080
 19.6528	131.1083	  9.9665	118.6792	  1.8080
 19.6559	130.7167	  9.9570	118.6042	  1.8082
 19.6756	131.2083	  9.9439	118.0542	  1.8079
 19.6910	131.6542	  9.9616	118.2792	  1.8086
 19.6548	131.0333	  9.9545	118.6708	  1.8079
 19.6711	130.7458	  9.9519	118.5500	  1.8083
 19.6648	130.8875	  9.9391	118.5125	  1.8089
 19.6586	131.0083	  9.9591	118.3125	  1.8085
 19.6757	131.3167	  9.9607	118.6125	  1.8083
 19.6546	131.1083	  9.9614	118.1917	  1.8080
 19.6681	131.1833	  9.9612	118.1583	  1.8086
 19.6606	131.9625	  9.9503	118.9417	  1.8088
 19.6552	131.1000	  9.9315	118.8750	  1.8086
 19.6473	131.2667	  9.9374	118.4500	  1.8081
 19.6655	130.9000	  9.9406	118.7375	  1.8085
 19.6711	131.9125	  9.9649	118.3583	  1.8082
 19.6569	131.1708	  9.9756	118.5042	  1.8086
 19.6643	131.0000	  9.9587	119.0167	  1.8080
 19.6702	131.2542	  9.9820	118.6042	  1.8083
 19.6599	131.4375	  9.9553	118.5667	  1.8083
 19.6620	130.9125	  9.9766	118.2000	  1.8086
 19.6621	131.1333	  9.9649	118.5292	  1.8078
 19.6753	131.8625	  9.9384	118.3917	  1.8086
 19.6733	131.2958	  9.9666	118.6000	  1.8084
 19.6640	131.2875	  9.9631	119.0625	  1.8093
 19.6788	131.1333	  9.9653	119.1750	  1.8086
 19.6537	130.7667	  9.9494	118.7833	  1.8088
 19.6598	131.4125	  9.9598	118.4875	  1.8086
 19.6436	131.4167	  9.9587	118.6417	  1.8082
 19.6810	130.7458	  9.9588	118.8250	  1.8086
 19.6697	131.3000	  9.9595	118.5042	  1.8083
 19.6632	131.2542	  9.9547	118.3167	  1.8082
 19.6637	131.2500	  9.9597	118.8875	  1.8075
 19.6620	131.4708	  9.9563	118.9083	  1.8081
 19.6492	131.2917	  9.9457	118.1875	  1.8084
 19.6599	131.3417	  9.9554	118.4583	  1.8080
 19.6514	131.6417	  9.9541	118.6167	  1.8085
 19.6546	131.3833	  9.9518	118.6792	  1.8082
 19.6617	131.1167	  9.9585	118.1708	  1.8077
 19.6583	131.0667	  9.9370	118.5750	  1.8079
 19.6616	131.4125	  9.9552	118.7042	  1.8086
 19.6543	131.4458	  9.9456	118.6542	  1.8087
 19.6637	131.3125	  9.9573	117.7292	  1.8078
 19.6456	131.2125	  9.9578	118.8083	  1.8088
 19.6423	131.5750	  9.9536	118.2458	  1.8082
 19.6567	131.4875	  9.9533	118.4083	  1.8079
 19.6587	131.6375	  9.9655	118.2625	  1.8088
 19.6629	131.2125	  9.9664	118.4458	  1.8081
 19.6560	131.4167	  9.9615	118.6042	  1.8082
 19.6567	131.1667	  9.9613	118.9542	  1.8085
 19.6744	131.2625	  9.9722	117.9125	  1.8087
 19.6614	130.7125	  9.9508	118.7833	  1.8083
 19.6468	131.0458	  9.9799	118.4250	  1.8079
 19.6666	130.9125	  9.9489	118.7375	  1.8084
 19.6741	131.7125	  9.9664	118.2417	  1.8090
 19.6714	131.0292	  9.9582	118.2000	  1.8083
 19.6675	131.6000	  9.9668	118.5500	  1.8080
 19.6555	131.0208	  9.9736	118.5792	  1.8083
 19.6560	131.4583	  9.9542	118.6000	  1.8089
 19.6686	131.5708	  9.9543	118.0083	  1.8082
 19.6776	131.4583	  9.9484	118.6125	  1.8085
 19.6532	131.1750	  9.9268	117.9292	  1.8085
 19.6645	131.4500	  9.9456	118.5083	  1.8087
 19.6437	131.1375	  9.9436	118.7750	  1.8084
 19.6477	130.9875	  9.9627	118.8125	  1.8079
 19.6502	131.5208	  9.9704	117.9458	  1.8084
 19.6705	131.3583	  9.9608	118.9125	  1.8080
 19.6719	131.1167	  9.9485	119.0792	  1.8083
 19.6668	131.2042	  9.9583	118.2417	  1.8083
 19.6713	131.2292	  9.9555	118.0417	  1.8086
 19.6562	131.1458	  9.9624	118.7542	  1.8085
 19.6829	130.8333	  9.9721	118.4375	  1.8084
 19.6495	130.9375	  9.9568	118.5542	  1.8078
 19.6628	131.7292	  9.9573	118.8208	  1.8087
 19.6491	131.2667	  9.9549	118.6208	  1.8082
 19.6669	130.8292	  9.9667	118.5833	  1.8085
 19.6625	130.9958	  9.9511	118.8250	  1.8082
 19.6574	131.2625	  9.9525	118.1708	  1.8083
 19.6815	131.2000	  9.9336	118.5167	  1.8082
 19.6507	131.8917	  9.9578	118.7708	  1.8085
 19.6760	131.1333	  9.9497	118.3875	  1.8078
 19.6784	131.2208	  9.9594	117.9542	  1.8079
 19.6737	130.3833	  9.9621	118.5167	  1.8083
 19.6565	131.2917	  9.9532	118.3917	  1.8083
 19.6486	131.6125	  9.9435	118.6708	  1.8080
 19.6641	131.4667	  9.9702	118.9708	  1.8084
 19.6547	130.5042	  9.9624	118.5083	  1.8081
 19.6560	131.4292	  9.9417	118.5000	  1.8082
 19.6526	131.3458	  9.9627	118.6750	  1.8081
 19.6566	131.5417	  9.9607	118.5500	  1.8078
 19.6551	131.5875	  9.9664	118.9875	  1.8084
 19.6495	130.4458	  9.9719	118.4292	  1.8081
 19.6394	131.8667	  9.9572	118.5375	  1.8081
 19.6608	130.9083	  9.9520	118.2042	  1.8080
 19.6663	131.8167	  9.9450	118.6583	  1.8083
 19.6732	131.2042	  9.9692	117.8625	  1.8081
 19.6618	131.0250	  9.9774	118.1458	  1.8082
 19.6425	131.4083	  9.9402	118.2542	  1.8084
 19.6758	131.4125	  9.9309	118.2042	  1.8077
 19.6464	131.1208	  9.9490	118.3375	  1.8084
 19.6706	130.8500	  9.9506	118.5750	  1.8082
 19.6721	130.6417	  9.9444	118.6667	  1.8080
 19.6665	131.3583	  9.9547	119.4417	  1.8080
 19.6711	130.9833	  9.9462	118.4292	  1.8082
 19.6468	131.5292	  9.9593	118.6958	  1.8080
 19.6457	130.8667	  9.9716	118.5875	  1.8081
 19.6697	131.5583	  9.9532	118.6625	  1.8081
 19.6592	130.7375	  9.9456	118.2000	  1.8085
 19.6699	131.4833	  9.9492	118.7458	  1.8080
 19.6579	131.2917	  9.9413	118.3792	  1.8087
