P8010116.392479
GADANKI 01/01/1980 16:38:18 01/01/1980 16:39:25 0350 0079.2 0013.4 00
0000000 0020 0001200 0020 05
1 0 2 02000 1 0000 0030 00532.o 0 0 00 000 14 001200 0.100 BT0
1 1 2 02000 1 0000 0030 00532.o 0 0 00 000 00 001200 0.0000 BC0
1 0 2 02000 1 0000 0030 00532.p 0 0 00 000 14 001200 0.100 BT1
1 1 2 02000 1 0000 0030 00532.p 0 0 00 000 00 001200 0.0000 BC1
1 0 2 02000 1 0000 0030 01064.o 0 0 00 000 14 001200 0.100 BT2
532.000 .o analog 0 	532.000 .o photon 0 	532.000 .p analog 1 	532.000 .p photon 1 	1064.000 .o analog 2 
 20.3943	131.0917	 12.0431	115.1625	  1.8104
 20.3867	129.9208	 12.0485	115.7250	  1.8106
 20.3844	130.1042	 12.0329	115.0375	  1.8106
 20.3887	130.0125	 12.0542	115.6083	  1.8109
 20.4062	130.3417	 12.0553	115.4792	  1.8106
 20.3695	131.1958	 12.0659	115.6292	  1.8108
 20.3808	131.1083	 12.0619	115.8083	  1.8105
 20.3834	131.4833	 12.0654	115.3458	  1.8103
 20.3784	130.6292	 12.0634	115.8583	  1.8109
 20.3753	130.1583	 12.0577	115.2708	  1.8108
 20.3908	130.8958	 12.0395	115.3625	  1.8105
 20.4064	131.2125	 12.0599	115.5125	  1.8104
 20.3893	130.4125	 12.0594	115.8750	  1.8117
 20.4016	130.2208	 12.0411	115.5708	  1.8109
 20.3688	130.6500	 12.0575	115.1167	  1.8109
 20.3819	130.6167	 12.0610	115.0250	  1.8107
 20.3779	130.6542	 12.0587	114.9625	  1.8108
 20.3784	130.7000	 12.0455	114.9458	  1.8106
 20.3804	129.7375	 12.0533	115.5333	  1.8112
 20.3968	130.3917	 12.0711	115.3500	  1.8105
 20.4014	130.2250	 12.0574	115.2167	  1.8105
 20.3805	131.1000	 12.0494	115.6583	  1.8102
 20.3762	130.2458	 12.0542	115.0042	  1.8105
 20.3896	130.8000	 12.0617	115.4625	  1.8100
 20.3834	130.0500	 12.0370	114.9417	  1.8104
 20.3960	131.0250	 12.0571	115.6250	  1.8103
 20.3799	130.9667	 12.0554	115.6583	  1.8111
 20.3924	130.5333	 12.0641	114.8458	  1.8105
 20.3957	131.0167	 12.0615	115.0208	  1.8110
 20.3885	130.0667	 12.0684	115.6292	  1.8109
 20.3786	130.7125	 12.0518	114.9250	  1.8109
 20.3847	130.6333	 12.0368	115.5750	  1.8109
 20.3774	130.5792	 12.0413	115.3833	  1.8109
 20.3721	130.1625	 12.0529	114.8833	  1.8113
 20.3646	130.4792	 12.0597	115.5125	  1.8108
 20.3900	130.5875	 12.0402	115.6208	  1.8103
 20.3898	130.2875	 12.0653	115.5458	  1.8107
 20.3798	130.7917	 12.0492	115.4375	  1.8107
 20.3867	131.0708	 12.0539	115.3042	  1.8104
 20.3961	130.5750	 12.0806	115.4500	  1.8113
 20.4096	130.8875	 12.0567	115.2000	  1.8104
 20.3872	130.4000	 12.0516	115.7458	  1.8102
 20.4031	131.1042	 12.0538	115.5708	  1.8104
 20.3716	130.4917	 12.0681	115.3958	  1.8113
 20.3675	131.0125	 12.0493	115.3042	  1.8106
 20.3800	131.1375	 12.0399	115.5958	  1.8107
 20.3854	130.3500	 12.0472	115.3458	  1.8109
 20.3848	130.5208	 12.0623	114.6792	  1.8109
 20.3869	131.0708	 12.0401	115.5917	  1.8106
 20.3812	130.1542	 12.0642	115.3500	  1.8108
 20.3787	130.7500	 12.0687	115.3833	  1.8105
 20.3808	130.2667	 12.0494	115.5333	  1.8108
 20.3686	130.4750	 12.0689	115.1458	  1.8105
 20.3954	130.8167	 12.0603	115.0167	  1.8109
 20.3910	130.9042	 12.0540	115.2083	  1.8105
 20.3858	130.1792	 12.0621	115.4125	  1.8111
 20.3919	130.9792	 12.0386	115.2417	  1.8112
 20.3673	130.6667	 12.0640	115.2583	  1.8105
 20.3769	130.7208	 12.0566	115.8625	  1.8111
 20.3817	130.7375	 12.0766	115.1125	  1.8107
 20.3866	130.8292	 12.0392	115.1958	  1.8106
 20.3902	130.5167	 12.0557	115.1667	  1.8116
 20.3842	130.0667	 12.0563	115.2875	  1.8108
 20.3995	131.1125	 12.0760	115.6167	  1.8101
 20.3892	130.6417	 12.0592	115.2708	  1.8108
 20.3848	130.7958	 12.0609	115.7375	  1.8114
 20.3720	130.6708	 12.0616	115.0417	  1.8110
 20.3832	130.9000	 12.0746	114.6292	  1.8104
 20.3969	130.6875	 12.0707	114.8917	  1.8109
 20.3846	130.6333	 12.0545	115.7375	  1.8101
 20.3754	131.1000	 12.0660	115.5000	  1.8110
 20.3780	130.8542	 12.0620	115.5458	  1.8107
 20.3670	130.6750	 12.0518	114.8458	  1.8107
 20.3819	130.9250	 12.0516	115.4458	  1.8101
 20.3863	131.0792	 12.0455	115.5042	  1.8106
 20.3818	131.0917	 12.0443	115.3542	  1.8107
 20.3948	130.5167	 12.0589	115.1333	  1.8110
 20.3697	130.8417	 12.0656	115.7417	  1.8106
 20.3856	130.6000	 12.0495	115.0708	  1.8107
 20.3850	131.1042	 12.0661	114.4917	  1.8103
 20.4026	130.2917	 12.0660	115.2083	  1.8101
 20.3985	130.6042	 12.0434	115.3583	  1.8106
 20.3848	130.5375	 12.0705	115.1333	  1.8111
 20.3772	130.8083	 12.0666	115.5875	  1.8109
 20.3859	129.9250	 12.0420	115.6292	  1.8108
 20.3847	130.2792	 12.0436	115.5625	  1.8105
 20.3912	130.1083	 12.0590	114.8417	  1.8111
 20.3826	130.0042	 12.0637	115.3792	  1.8110
 20.3913	130.6958	 12.0518	115.8917	  1.8111
 20.3862	129.9708	 12.0638	115.4500	  1.8106
 20.3923	130.5958	 12.0688	115.7542	  1.8108
 20.3734	131.1250	 12.0566	115.7625	  1.8116
 20.3851	130.7250	 12.0741	114.9708	  1.8100
 20.3722	130.5083	 12.0390	115.3292	  1.8103
 20.3899	130.5833	 12.0560	115.2125	  1.8110
 20.3841	131.1792	 12.0566	114.9042	  1.8105
 20.3864	130.0958	 12.0581	115.5125	  1.8109
 20.3891	130.8375	 12.0319	115.7542	  1.8109
 20.3785	130.4167	 12.0740	114.6792	  1.8108
 20.3821	130.7375	 12.0594	115.4917	  1.8103
 20.4005	131.3083	 12.0597	115.7875	  1.8111
 20.3845	130.1500	 12.0581	115.1958	  1.8112
 20.3851	130.7917	 12.0671	114.7792	  1.8109
 20.3775	130.8917	 12.0537	115.7417	  1.8108
 20.3744	130.3000	 12.0550	115.7500	  1.8107
 20.3892	130.0667	 12.0567	115.0250	  1.8109
 20.3818	130.3292	 12.0713	114.7458	  1.8104
 20.4108	130.5500	 12.0521	114.5875	  1.8102
 20.3780	130.1542	 12.0538	114.9583	  1.8108
 20.3918	130.9083	 12.0642	115.5625	  1.8103
 20.3737	130.6208	 12.0484	115.4917	  1.8104
 20.3765	130.6750	 12.0498	115.2000	  1.8109
 20.3900	131.0667	 12.0648	115.4250	  1.8106
 20.4060	130.2042	 12.0603	115.4708	  1.8105
 20.3912	130.9625	 12.0475	114.8625	  1.8104
 20.3846	130.9708	 12.0770	115.5083	  1.8111
 20.3835	130.8625	 12.0615	115.6167	  1.8105
 20.3731	131.0375	 12.0743	115.5042	  1.8110
 20.3840	130.9625	 12.0558	114.9542	  1.8113
 20.3740	130.6833	 12.0724	115.1042	  1.8114
 20.3735	130.5250	 12.0609	114.9875	  1.8105
 20.3898	130.5417	 12.0496	115.0292	  1.8109
 20.3895	131.1208	 12.0695	115.4750	  1.8111
 20.3831	130.5208	 12.0547	115.5542	  1.8109
 20.3822	130.2458	 12.0466	114.6500	  1.8110
 20.3771	130.4833	 12.0707	116.3625	  1.8109
 20.3942	131.0417	 12.0714	115.5375	  1.8102
 20.3875	130.5625	 12.0650	115.5250	  1.8106
 20.4002	130.3333	 12.0643	115.0833	  1.8105
 20.3831	129.9833	 12.0480	115.4333	  1.8107
 20.3875	130.5417	 12.0515	115.0458	  1.8106
 20.3784	131.0542	 12.0467	114.9167	  1.8109
 20.3671	130.2542	 12.0527	115.7583	  1.8103
 20.3830	131.0000	 12.0508	115.5875	  1.8107
 20.3864	130.5542	 12.0505	115.1958	  1.8108
 20.3826	130.4917	 12.0559	114.6833	  1.8106
 20.4222	131.2125	 12.0542	115.3083	  1.8103
 20.3923	130.6875	 12.0724	115.0792	  1.8107
 20.3769	129.9375	 12.0459	115.5958	  1.8103
 20.3736	130.3625	 12.0512	115.6917	  1.8108
 20.3864	131.4875	 12.0612	115.2333	  1.8108
 20.3815	131.1333	 12.0647	115.5208	  1.8107
 20.3799	130.4583	 12.0435	115.2292	  1.8108
 20.3727	130.6083	 12.0574	115.2083	  1.8106
 20.3888	130.7042	 12.0467	115.3042	  1.8106
 20.3754	130.7083	 12.0562	115.6083	  1.8106
 20.3940	130.9167	 12.0489	115.1333	  1.8106
 20.3965	130.6833	 12.0538	115.7792	  1.8101
 20.4018	130.8833	 12.0667	115.3333	  1.8105
 20.3917	130.4583	 12.0609	115.4625	  1.8108
 20.3731	130.0792	 12.0426	115.1458	  1.8105
 20.3733	131.0208	 12.0560	114.8583	  1.8105
 20.3828	129.8625	 12.0558	115.3875	  1.8105
 20.3879	130.3125	 12.0609	115.1292	  1.8103
 20.3753	130.3458	 12.0548	115.2250	  1.8110
 20.3857	131.1583	 12.0619	115.4000	  1.8108
 20.3972	130.8375	 12.0677	115.6125	  1.8104
 20.3793	130.5083	 12.0707	114.9833	  1.8102
 20.3805	131.0000	 12.0580	115.5708	  1.8104
 20.3830	130.5708	 12.0732	115.5750	  1.8110
 20.3868	130.9375	 12.0599	115.1000	  1.8112
 20.3835	130.2792	 12.0604	115.0208	  1.8102
 20.3847	130.8458	 12.0594	115.6417	  1.8101
 20.3855	130.3958	 12.0465	115.1292	  1.8104
 20.3803	130.5583	 12.0446	115.0542	  1.8105
 20.3884	130.0375	 12.0501	115.5833	  1.8108
 20.3929	130.2875	 12.0536	115.0292	  1.8113
 20.3821	130.3458	 12.0615	115.5333	  1.8104
 20.3731	131.0458	 12.0535	115.2042	  1.8106
 20.3786	130.7625	 12.0659	115.4417	  1.8106
 20.3840	130.2208	 12.0619	115.0375	  1.8110
 20.3909	130.6875	 12.0785	115.2958	  1.8104
 20.3858	130.2458	 12.0683	114.9542	  1.8111
 20.3865	129.9750	 12.0471	115.2208	  1.8107
 20.3903	130.5750	 12.0591	115.3250	  1.8110
 20.3775	130.9542	 12.0489	114.8417	  1.8106
 20.3917	130.9000	 12.0553	115.5417	  1.8110
 20.3805	130.5875	 12.0509	114.8458	  1.8109
 20.3763	130.5708	 12.0560	115.3542	  1.8111
 20.3941	131.2250	 12.0689	115.4708	  1.8108
 20.3706	130.6750	 12.0489	115.1125	  1.8103
 20.3851	130.6208	 12.0571	115.6250	  1.8108
 20.3835	130.6125	 12.0677	114.8375	  1.8103
 20.3764	131.0792	 12.0675	115.7833	  1.8106
 20.3856	130.4417	 12.0684	115.1250	  1.8106
 20.3838	130.3042	 12.0615	115.3042	  1.8105
 20.3845	131.0167	 12.0641	115.2458	  1.8103
 20.3840	130.3708	 12.0410	115.3458	  1.8105
 20.3694	130.4083	 12.0488	114.7917	  1.8101
 20.3697	130.2375	 12.0507	114.6083	  1.8111
 20.3836	130.7000	 12.0526	115.5708	  1.8115
 20.3688	130.4583	 12.0554	115.3000	  1.8106
 20.3817	130.0292	 12.0614	114.8875	  1.8107
 20.3756	130.9958	 12.0558	114.9917	  1.8107
 20.3838	130.2625	 12.0590	115.6292	  1.8108
 20.3758	129.7458	 12.0670	115.1875	  1.8113
 20.3763	130.2750	 12.0604	115.8792	  1.8106
 20.3910	130.3167	 12.0391	114.9708	  1.8105
 20.3857	130.7292	 12.0395	115.1708	  1.8107
 20.3811	130.2792	 12.0712	115.3208	  1.8106
 20.3924	130.2542	 12.0633	115.0625	  1.8105
 20.3868	131.0333	 12.0579	115.0917	  1.8104
 20.3829	130.5542	 12.0561	115.6542	  1.8110
 20.3925	130.5208	 12.0716	115.2292	  1.8104
 20.4033	130.4542	 12.0591	114.7583	  1.8109
 20.3836	130.6375	 12.0571	115.4667	  1.8108
 20.3728	130.9042	 12.0586	115.1250	  1.8106
 20.3984	131.0792	 12.0584	115.0208	  1.8111
 20.3779	130.3625	 12.0721	115.1833	  1.8106
 20.3957	130.2833	 12.0416	115.2167	  1.8105
 20.3893	130.5917	 12.0500	115.2833	  1.8106
 20.3966	131.1708	 12.0784	115.1917	  1.8109
 20.3823	130.3792	 12.0517	114.7000	  1.8111
 20.3889	130.7333	 12.0712	115.0333	  1.8107
 20.4015	130.6583	 12.0614	115.1292	  1.8108
 20.4029	130.0875	 12.0549	114.9250	  1.8103
 20.3872	130.4833	 12.0440	115.2250	  1.8112
 20.3958	131.3917	 12.0435	115.0125	  1.8108
 20.3804	130.8125	 12.0504	114.9083	  1.8107
 20.4000	130.6875	 12.0455	115.0083	  1.8106
 20.3773	130.4417	 12.0473	115.5417	  1.8107
 20.3870	130.3917	 12.0480	115.6792	  1.8105
 20.3855	130.5750	 12.0647	115.0833	  1.8106
 20.3729	130.7833	 12.0464	114.9500	  1.8108
 20.3780	130.5125	 12.0555	115.4333	  1.8102
 20.3776	130.9833	 12.0525	115.3333	  1.8110
 20.3936	130.4500	 12.0605	114.5583	  1.8111
 20.3910	130.5958	 12.0515	115.4333	  1.8108
 20.3951	130.8458	 12.0554	115.5792	  1.8101
 20.3860	130.4833	 12.0719	114.9208	  1.8115
 20.3872	130.3625	 12.0603	115.0917	  1.8103
 20.3792	131.0125	 12.0543	115.4875	  1.8107
 20.3705	130.4875	 12.0599	115.6250	  1.8108
 20.4059	130.6542	 12.0721	114.6250	  1.8111
 20.3730	131.1917	 12.0384	115.2083	  1.8107
 20.3918	130.5500	 12.0752	114.6167	  1.8105
 20.3729	131.2208	 12.0729	115.3250	  1.8112
 20.3834	131.1375	 12.0525	115.3417	  1.8109
 20.3822	130.7792	 12.0522	114.9000	  1.8109
 20.3843	130.5958	 12.0470	114.9042	  1.8106
 20.3819	130.9125	 12.0590	115.4208	  1.8110
 20.4007	130.6417	 12.0626	114.9667	  1.8109
 20.3926	130.3167	 12.0681	115.5250	  1.8108
 20.3921	130.6208	 12.0521	114.8708	  1.8100
 20.4157	130.7417	 12.0428	114.7333	  1.8103
 20.3834	130.8167	 12.0592	115.1917	  1.8106
 20.3750	130.2167	 12.0513	114.7792	  1.8112
 20.3872	130.4167	 12.0770	115.4792	  1.8102
 20.3783	130.1708	 12.0431	114.5875	  1.8108
 20.3890	130.0875	 12.0571	115.0333	  1.8101
 20.3712	130.9292	 12.0479	115.1542	  1.8107
 20.3694	130.5708	 12.0513	114.9417	  1.8105
 20.3969	130.6583	 12.0803	114.8000	  1.8104
 20.3792	130.6208	 12.0498	115.6250	  1.8106
 20.3962	130.8208	 12.0581	115.0542	  1.8107
 20.3901	130.4333	 12.0536	115.1292	  1.8107
 20.3735	130.8250	 12.0578	115.3000	  1.8105
 20.3889	130.3208	 12.0572	115.7167	  1.8109
 20.3951	130.6125	 12.0437	114.9958	  1.8108
 20.3793	130.7000	 12.0458	115.7208	  1.8108
 20.3706	130.9125	 12.0593	115.3083	  1.8106
 20.3769	130.7167	 12.0491	116.2000	  1.8108
 20.3956	129.9625	 12.0493	114.9542	  1.8111
 20.3786	130.4208	 12.0450	115.5042	  1.8104
 20.3976	130.7958	 12.0554	115.1417	  1.8101
 20.3865	130.3667	 12.0706	115.3208	  1.8105
 20.3856	131.0833	 12.0404	115.3708	  1.8102
 20.3901	130.7542	 12.0408	115.1917	  1.8105
 20.3737	130.2917	 12.0693	115.4042	  1.8106
 20.3895	130.5208	 12.0452	114.8333	  1.8102
 20.3918	130.4625	 12.0523	115.6708	  1.8106
 20.3978	130.6375	 12.0619	114.5750	  1.8108
 20.3742	130.3333	 12.0585	115.8000	  1.8108
 20.3659	130.6792	 12.0414	114.5792	  1.8103
 20.4042	130.5000	 12.0470	114.9750	  1.8106
 20.3853	130.7083	 12.0596	115.3125	  1.8106
 20.4086	130.5583	 12.0563	115.4708	  1.8108
 20.3960	130.2042	 12.0475	115.4542	  1.8105
 20.4048	130.6333	 12.0497	115.1458	  1.8104
 20.3669	130.1917	 12.0507	114.9167	  1.8107
 20.3966	130.5708	 12.0459	115.4333	  1.8111
 20.3901	130.6167	 12.0711	115.0375	  1.8106
 20.3860	130.1708	 12.0576	114.8542	  1.8103
 20.3954	130.8667	 12.0538	114.8875	  1.8105
 20.3969	130.4083	 12.0594	115.3125	  1.8109
 20.3804	130.3417	 12.0462	115.3250	  1.8108
 20.3903	130.6333	 12.0601	115.3208	  1.8106
