P8010116.432672
GADANKI 01/01/1980 16:42:26 01/01/1980 16:43:27 0350 0079.2 0013.4 00
0000000 0020 0001200 0020 05
1 0 2 02000 1 0000 0030 00532.o 0 0 00 000 14 001200 0.100 BT0
1 1 2 02000 1 0000 0030 00532.o 0 0 00 000 00 001200 0.0000 BC0
1 0 2 02000 1 0000 0030 00532.p 0 0 00 000 14 001200 0.100 BT1
1 1 2 02000 1 0000 0030 00532.p 0 0 00 000 00 001200 0.0000 BC1
1 0 2 02000 1 0000 0030 01064.o 0 0 00 000 14 001200 0.100 BT2
532.000 .o analog 0 	532.000 .o photon 0 	532.000 .p analog 1 	532.000 .p photon 1 	1064.000 .o analog 2 
 19.3530	131.3167	 10.0616	118.6792	  1.8094
 19.3386	131.3333	 10.0426	119.0417	  1.8092
 19.2802	131.2500	 10.0493	118.6583	  1.8091
 19.2312	132.0958	 10.0175	118.1250	  1.8092
 19.2398	131.7500	 10.0273	119.0583	  1.8096
 19.1852	131.3458	 10.0241	118.1833	  1.8098
 19.1515	131.9458	 10.0040	119.7208	  1.8098
 19.1352	131.1667	  9.9834	119.1958	  1.8088
 19.1169	131.5375	  9.9829	118.7500	  1.8091
 19.1198	131.5833	  9.9911	119.2167	  1.8099
 19.0874	131.4792	  9.9775	118.7458	  1.8095
 19.1011	131.5917	  9.9844	118.5292	  1.8092
 19.1002	131.4958	  9.9794	118.6042	  1.8097
 19.0763	130.9958	  9.9747	118.8042	  1.8097
 19.0748	131.3333	  9.9747	119.0500	  1.8091
 19.0799	131.6375	  9.9651	118.4958	  1.8094
 19.0722	132.0542	  9.9595	118.6125	  1.8097
 19.0690	131.2500	  9.9669	119.5750	  1.8094
 19.0653	131.4208	  9.9754	119.1292	  1.8094
 19.0625	131.0125	  9.9743	118.9208	  1.8099
 19.0748	131.2125	  9.9710	118.7583	  1.8095
 19.0632	131.7250	  9.9670	119.4875	  1.8096
 19.0564	131.1917	  9.9612	119.3417	  1.8094
 19.0728	131.2792	  9.9515	118.9958	  1.8100
 19.0540	131.7000	  9.9617	119.0083	  1.8096
 19.0451	131.3583	  9.9445	118.9500	  1.8089
 19.0334	131.3083	  9.9662	118.9625	  1.8093
 19.0357	131.3125	  9.9644	118.4667	  1.8090
 19.0429	130.6792	  9.9591	119.2167	  1.8090
 19.0483	131.5250	  9.9555	118.2875	  1.8102
 19.0311	132.6083	  9.9577	118.9708	  1.8099
 19.0430	131.0750	  9.9593	119.0042	  1.8096
 19.0440	131.6875	  9.9614	118.4583	  1.8100
 19.0373	131.9667	  9.9740	118.6625	  1.8096
 19.0361	131.1792	  9.9519	119.0208	  1.8097
 19.0503	131.2292	  9.9494	118.7958	  1.8098
 19.0189	131.3833	  9.9680	118.4708	  1.8097
 19.0420	131.4417	  9.9479	118.3792	  1.8102
 19.0325	131.0708	  9.9654	119.3958	  1.8090
 19.0553	131.3500	  9.9635	119.1125	  1.8094
 19.0428	130.6917	  9.9599	118.6083	  1.8098
 19.0514	131.6292	  9.9520	118.1958	  1.8097
 19.0327	131.8542	  9.9597	119.0250	  1.8096
 19.0495	131.3708	  9.9687	118.8750	  1.8089
 19.0442	131.8125	  9.9574	118.9875	  1.8096
 19.0387	130.8833	  9.9704	118.7333	  1.8091
 19.0378	131.8500	  9.9482	119.0500	  1.8094
 19.0406	131.7917	  9.9439	118.5250	  1.8094
 19.0429	131.0292	  9.9641	119.2083	  1.8091
 19.0275	131.4583	  9.9616	118.4875	  1.8090
 19.0592	131.4708	  9.9558	119.0917	  1.8092
 19.0354	131.5250	  9.9514	118.6250	  1.8094
 19.0398	130.9333	  9.9583	118.7500	  1.8097
 19.0442	131.4292	  9.9721	118.6792	  1.8099
 19.0436	130.8708	  9.9747	119.1250	  1.8096
 19.0403	131.3958	  9.9553	118.9208	  1.8092
 19.0612	131.1792	  9.9373	118.6542	  1.8091
 19.0360	131.5208	  9.9531	118.7333	  1.8094
 19.0486	131.4125	  9.9565	118.8250	  1.8095
 19.0401	132.1000	  9.9595	119.1250	  1.8094
 19.0783	131.4125	  9.9561	118.7917	  1.8094
 19.0487	131.6875	  9.9842	118.6833	  1.8094
 19.0437	131.7583	  9.9436	118.8583	  1.8096
 19.0322	131.1958	  9.9496	118.9042	  1.8099
 19.0366	131.6083	  9.9664	118.7833	  1.8090
 19.0497	130.7917	  9.9749	118.7292	  1.8091
 19.0611	132.1083	  9.9632	119.5333	  1.8098
 19.0424	131.4167	  9.9738	118.4292	  1.8097
 19.0586	131.6333	  9.9584	118.5083	  1.8092
 19.0470	131.1625	  9.9718	118.7583	  1.8096
 19.0473	131.6167	  9.9846	119.4750	  1.8092
 19.0492	131.4917	  9.9586	118.6667	  1.8093
 19.0495	131.7750	  9.9520	118.7667	  1.8092
 19.0258	131.3333	  9.9643	118.2125	  1.8093
 19.0464	131.6208	  9.9618	118.4042	  1.8096
 19.0513	131.2583	  9.9708	118.6000	  1.8095
 19.0406	131.1292	  9.9694	119.2333	  1.8098
 19.0305	131.1375	  9.9609	118.4792	  1.8093
 19.0387	131.4250	  9.9546	119.1917	  1.8093
 19.0528	131.2333	  9.9681	119.1292	  1.8101
 19.0371	131.3500	  9.9554	118.8875	  1.8090
 19.0438	131.5333	  9.9705	118.8250	  1.8096
 19.0489	131.2708	  9.9581	119.2833	  1.8098
 19.0505	132.0833	  9.9578	118.9417	  1.8096
 19.0476	131.1542	  9.9502	119.2583	  1.8090
 19.0333	131.4208	  9.9711	119.0000	  1.8093
 19.0528	131.3208	  9.9647	118.6458	  1.8100
 19.0550	131.5208	  9.9652	119.0958	  1.8093
 19.0456	131.7208	  9.9641	118.7708	  1.8094
 19.0544	131.3875	  9.9662	118.5167	  1.8095
 19.0519	131.6208	  9.9696	119.0875	  1.8098
 19.0422	130.8167	  9.9403	119.2292	  1.8101
 19.0520	131.2083	  9.9350	119.1292	  1.8095
 19.0503	131.6125	  9.9449	118.9750	  1.8098
 19.0596	131.3708	  9.9648	119.3333	  1.8094
 19.0610	131.8000	  9.9508	119.3208	  1.8092
 19.0634	131.8958	  9.9591	118.5750	  1.8095
 19.0539	131.7667	  9.9625	118.3417	  1.8096
 19.0541	132.1417	  9.9601	119.6583	  1.8090
 19.0464	131.2917	  9.9645	118.6625	  1.8093
 19.0461	131.4583	  9.9503	118.7917	  1.8090
 19.0395	131.2458	  9.9686	118.6708	  1.8096
 19.0515	131.5875	  9.9742	118.5750	  1.8095
 19.0487	131.7917	  9.9498	118.5708	  1.8091
 19.0386	131.1958	  9.9798	119.2583	  1.8102
 19.0428	131.8667	  9.9609	118.6958	  1.8096
 19.0441	131.2625	  9.9636	119.1083	  1.8092
 19.0541	130.6917	  9.9653	118.9833	  1.8089
 19.0457	131.4167	  9.9480	118.2750	  1.8095
 19.0439	131.8375	  9.9557	118.8542	  1.8095
 19.0375	130.4417	  9.9396	118.8083	  1.8092
 19.0417	131.7083	  9.9511	118.9292	  1.8096
 19.0527	132.1542	  9.9500	118.9292	  1.8092
 19.0300	131.3500	  9.9656	118.8417	  1.8088
 19.0518	131.2417	  9.9589	119.0875	  1.8098
 19.0425	131.5250	  9.9594	119.0750	  1.8098
 19.0377	131.3250	  9.9657	118.7583	  1.8096
 19.0473	131.5750	  9.9627	119.1583	  1.8101
 19.0264	131.2875	  9.9609	119.1583	  1.8091
 19.0423	130.9958	  9.9678	118.7833	  1.8094
 19.0589	131.9833	  9.9603	118.5500	  1.8092
 19.0434	131.5375	  9.9792	118.9875	  1.8088
 19.0341	131.8208	  9.9464	118.2875	  1.8094
 19.0242	130.7500	  9.9640	119.0292	  1.8095
 19.0382	131.8917	  9.9421	118.3167	  1.8095
 19.0492	131.2042	  9.9536	118.7583	  1.8095
 19.0646	131.1833	  9.9612	118.5417	  1.8099
 19.0476	131.6875	  9.9456	119.0583	  1.8093
 19.0593	131.0292	  9.9454	118.2375	  1.8093
 19.0331	131.1208	  9.9684	118.4958	  1.8098
 19.0530	131.7958	  9.9439	118.3583	  1.8099
 19.0620	131.6542	  9.9606	118.9417	  1.8095
 19.0416	131.2583	  9.9604	118.9792	  1.8099
 19.0452	131.2500	  9.9629	119.1208	  1.8099
 19.0352	131.3000	  9.9655	118.5000	  1.8095
 19.0351	131.2333	  9.9581	118.6833	  1.8094
 19.0517	131.4208	  9.9674	118.6292	  1.8095
 19.0438	131.2292	  9.9582	118.9958	  1.8093
 19.0456	131.3625	  9.9458	118.7083	  1.8101
 19.0519	131.6458	  9.9579	119.1667	  1.8092
 19.0530	132.1125	  9.9634	119.1000	  1.8091
 19.0544	132.1083	  9.9513	118.9792	  1.8093
 19.0579	131.2083	  9.9575	118.7000	  1.8101
 19.0311	131.6042	  9.9526	118.6208	  1.8096
 19.0447	131.5083	  9.9574	118.8417	  1.8097
 19.0451	131.6375	  9.9486	119.0375	  1.8098
 19.0549	130.8750	  9.9421	118.6375	  1.8095
 19.0386	130.9667	  9.9608	119.2083	  1.8093
 19.0374	131.0333	  9.9555	118.6833	  1.8094
 19.0635	130.8542	  9.9480	119.0875	  1.8089
 19.0499	130.8292	  9.9671	118.7958	  1.8098
 19.0673	131.6000	  9.9600	118.8500	  1.8093
 19.0353	131.1833	  9.9543	119.3167	  1.8093
 19.0324	131.3417	  9.9391	119.0458	  1.8091
 19.0426	131.1083	  9.9580	118.7500	  1.8098
 19.0391	131.6333	  9.9603	119.1917	  1.8095
 19.0513	131.9000	  9.9326	119.0500	  1.8095
 19.0482	130.9833	  9.9483	118.8708	  1.8092
 19.0515	132.0250	  9.9508	119.1208	  1.8092
 19.0495	131.1667	  9.9628	119.1875	  1.8097
 19.0456	132.1458	  9.9481	119.2042	  1.8093
 19.0381	131.1125	  9.9512	119.0042	  1.8093
 19.0321	131.5333	  9.9570	119.2917	  1.8095
 19.0573	130.8500	  9.9441	118.5958	  1.8097
 19.0469	131.3250	  9.9660	118.6000	  1.8094
 19.0461	131.5875	  9.9649	118.5708	  1.8098
 19.0414	131.4458	  9.9693	119.2958	  1.8092
 19.0408	130.7000	  9.9496	118.5792	  1.8092
 19.0683	131.2042	  9.9412	118.9292	  1.8100
 19.0537	131.0500	  9.9585	118.8208	  1.8101
 19.0475	131.7292	  9.9619	118.5333	  1.8092
 19.0546	131.6958	  9.9640	118.2583	  1.8089
 19.0378	131.5708	  9.9611	119.1458	  1.8095
 19.0545	131.1750	  9.9286	118.7083	  1.8101
 19.0571	131.3792	  9.9755	119.1167	  1.8088
 19.0286	131.0875	  9.9591	118.7375	  1.8094
 19.0325	130.9708	  9.9686	118.7208	  1.8094
 19.0515	130.9708	  9.9667	119.1583	  1.8103
 19.0471	131.1292	  9.9651	118.6750	  1.8093
 19.0648	131.2583	  9.9496	119.2708	  1.8098
 19.0503	131.3125	  9.9566	119.5625	  1.8097
 19.0469	131.3667	  9.9669	118.8667	  1.8094
 19.0498	131.6000	  9.9564	118.4958	  1.8098
 19.0456	131.9833	  9.9601	119.2208	  1.8093
 19.0525	131.0583	  9.9503	119.4500	  1.8097
 19.0471	131.9875	  9.9599	118.5333	  1.8093
 19.0349	131.1542	  9.9690	118.3333	  1.8093
 19.0549	131.4917	  9.9617	118.9625	  1.8096
 19.0320	131.5292	  9.9743	119.0417	  1.8096
 19.0449	131.3750	  9.9520	119.7083	  1.8089
 19.0347	130.8417	  9.9556	118.8042	  1.8095
 19.0474	131.5417	  9.9679	118.9958	  1.8096
 19.0589	131.3458	  9.9617	118.7292	  1.8095
 19.0395	130.6208	  9.9676	118.2417	  1.8096
 19.0445	131.4625	  9.9448	118.5917	  1.8094
 19.0511	130.9500	  9.9614	118.7167	  1.8097
 19.0420	131.4917	  9.9295	119.2167	  1.8095
 19.0485	131.3750	  9.9589	118.1167	  1.8100
 19.0566	131.7167	  9.9414	118.8042	  1.8093
 19.0437	131.8750	  9.9453	118.7292	  1.8094
 19.0417	130.7958	  9.9615	118.6208	  1.8092
 19.0551	131.6792	  9.9630	118.1625	  1.8096
 19.0603	131.5417	  9.9574	118.1292	  1.8093
 19.0319	131.8083	  9.9753	118.5542	  1.8097
 19.0393	131.8625	  9.9652	118.6917	  1.8102
 19.0682	131.6583	  9.9524	118.9250	  1.8094
 19.0543	131.4833	  9.9550	118.6625	  1.8094
 19.0506	131.9875	  9.9549	118.6875	  1.8093
 19.0454	132.1375	  9.9633	118.6875	  1.8096
 19.0392	131.4917	  9.9486	118.6583	  1.8103
 19.0484	131.3708	  9.9646	118.5000	  1.8096
 19.0399	131.7750	  9.9679	118.4875	  1.8091
 19.0641	130.8625	  9.9532	118.8917	  1.8092
 19.0581	131.4250	  9.9586	118.7667	  1.8093
 19.0226	131.3375	  9.9662	118.8375	  1.8092
 19.0525	131.6875	  9.9575	118.5667	  1.8096
 19.0474	131.1458	  9.9761	119.4708	  1.8096
 19.0270	131.1583	  9.9724	119.2917	  1.8093
 19.0484	131.9292	  9.9573	119.0167	  1.8092
 19.0310	131.1417	  9.9468	118.7917	  1.8094
 19.0470	131.5500	  9.9501	118.8792	  1.8098
 19.0610	131.3250	  9.9731	118.7000	  1.8091
 19.0482	131.0250	  9.9497	118.9208	  1.8099
 19.0504	131.4042	  9.9592	118.6417	  1.8097
 19.0434	131.4208	  9.9826	118.2250	  1.8093
 19.0417	131.7458	  9.9678	118.4958	  1.8093
 19.0582	131.7625	  9.9608	118.7792	  1.8091
 19.0429	132.1958	  9.9483	119.0875	  1.8100
 19.0491	131.2875	  9.9638	118.8667	  1.8083
 19.0461	131.1958	  9.9570	118.7417	  1.8098
 19.0349	131.6208	  9.9440	119.2042	  1.8096
 19.0358	130.9875	  9.9551	118.7750	  1.8091
 19.0397	131.7750	  9.9581	118.4333	  1.8095
 19.0553	131.5125	  9.9611	118.6083	  1.8092
 19.0510	131.1667	  9.9677	118.8750	  1.8093
 19.0271	131.7208	  9.9586	118.5542	  1.8086
 19.0495	131.5208	  9.9519	119.1667	  1.8090
 19.0602	131.4625	  9.9623	119.0083	  1.8098
 19.0652	131.1833	  9.9623	118.6375	  1.8094
 19.0469	131.4083	  9.9570	118.7125	  1.8091
 19.0484	132.2792	  9.9651	118.9042	  1.8096
 19.0425	131.5042	  9.9533	118.5250	  1.8104
 19.0399	131.6625	  9.9542	119.0042	  1.8092
 19.0320	131.6667	  9.9515	118.8542	  1.8092
 19.0590	131.6792	  9.9629	119.1958	  1.8095
 19.0436	131.1792	  9.9445	118.5500	  1.8093
 19.0371	131.0167	  9.9509	119.0375	  1.8097
 19.0545	131.3875	  9.9541	119.1375	  1.8088
 19.0415	131.8583	  9.9517	118.6083	  1.8095
 19.0537	131.2417	  9.9458	119.1208	  1.8092
 19.0504	131.0958	  9.9670	118.6500	  1.8091
 19.0426	131.6750	  9.9493	119.2917	  1.8097
 19.0416	131.4083	  9.9380	118.2833	  1.8095
 19.0492	131.3000	  9.9643	118.1458	  1.8093
 19.0550	132.0375	  9.9389	119.2708	  1.8093
 19.0379	131.7667	  9.9521	118.6792	  1.8094
 19.0378	130.8417	  9.9577	118.5958	  1.8095
 19.0400	131.6208	  9.9590	118.7750	  1.8094
 19.0433	131.1708	  9.9571	119.0917	  1.8090
 19.0506	132.1625	  9.9563	118.5833	  1.8094
 19.0453	131.3125	  9.9450	118.6333	  1.8093
 19.0253	131.3917	  9.9545	118.3417	  1.8094
 19.0686	131.4708	  9.9613	119.0042	  1.8094
 19.0471	131.2375	  9.9602	118.6417	  1.8102
 19.0320	131.4625	  9.9536	119.0958	  1.8093
 19.0482	131.3917	  9.9545	119.1958	  1.8100
 19.0401	131.6958	  9.9509	119.1208	  1.8096
 19.0482	131.5750	  9.9680	118.6917	  1.8094
 19.0345	131.5625	  9.9554	119.2292	  1.8090
 19.0441	130.9625	  9.9517	118.8875	  1.8096
 19.0567	131.6500	  9.9660	119.0250	  1.8094
 19.0622	131.4792	  9.9521	118.6167	  1.8088
 19.0305	131.6625	  9.9720	119.2250	  1.8095
 19.0433	131.3583	  9.9628	119.4708	  1.8091
 19.0309	131.5667	  9.9649	118.4125	  1.8093
 19.0604	131.6375	  9.9736	118.9875	  1.8097
 19.0388	131.2500	  9.9834	119.0292	  1.8097
 19.0443	132.1500	  9.9726	118.5792	  1.8093
 19.0457	131.2083	  9.9538	118.6083	  1.8096
 19.0390	131.7333	  9.9497	119.3417	  1.8085
 19.0578	131.7167	  9.9797	119.3417	  1.8098
 19.0639	130.7542	  9.9667	118.7417	  1.8093
 19.0410	131.2167	  9.9520	118.7542	  1.8092
 19.0413	130.9958	  9.9434	118.4833	  1.8090
 19.0591	131.4500	  9.9607	119.3458	  1.8095
 19.0433	131.6458	  9.9562	118.4708	  1.8095
 19.0538	131.4833	  9.9653	119.0958	  1.8092
 19.0538	131.0042	  9.9823	118.7042	  1.8088
 19.0431	131.0250	  9.9682	118.7583	  1.8090
 19.0538	132.1375	  9.9640	118.9375	  1.8088
 19.0506	131.2417	  9.9553	118.7292	  1.8093
 19.0345	131.5083	  9.9691	119.1583	  1.8092
 19.0366	131.1250	  9.9486	118.6250	  1.8090
 19.0353	130.7542	  9.9506	119.2917	  1.8097
 19.0472	131.2708	  9.9437	118.8208	  1.8085
 19.0331	131.3083	  9.9628	118.4500	  1.8095
 19.0378	131.1500	  9.9480	119.3708	  1.8092
 19.0493	131.3750	  9.9582	118.6625	  1.8093
 19.0313	131.9667	  9.9619	119.1792	  1.8100
 19.0245	131.9125	  9.9768	119.1875	  1.8090
 19.0299	131.5833	  9.9583	118.3167	  1.8096
 19.0492	130.7542	  9.9649	118.9292	  1.8095
 19.0470	132.2167	  9.9411	119.0875	  1.8092
 19.0571	131.0167	  9.9598	118.8500	  1.8096
 19.0661	131.7542	  9.9696	118.9458	  1.8094
 19.0609	130.7125	  9.9596	118.9542	  1.8094
 19.0586	131.9667	  9.9641	119.1542	  1.8100
 19.0273	131.3792	  9.9641	118.7083	  1.8098
 19.0495	131.0875	  9.9794	118.3125	  1.8090
 19.0436	131.5375	  9.9711	118.9458	  1.8088
 19.0285	131.9167	  9.9468	118.7083	  1.8091
 19.0318	130.9958	  9.9602	118.9542	  1.8094
 19.0456	131.6125	  9.9557	118.9458	  1.8092
 19.0516	131.4542	  9.9541	119.3542	  1.8094
 19.0363	131.5000	  9.9550	119.1167	  1.8094
 19.0448	131.4750	  9.9649	118.4958	  1.8095
 19.0687	131.3333	  9.9666	119.4917	  1.8095
 19.0521	131.2708	  9.9523	118.5583	  1.8092
 19.0296	130.9125	  9.9755	118.6000	  1.8102
 19.0657	130.9875	  9.9603	118.9250	  1.8100
 19.0503	131.8000	  9.9652	118.5542	  1.8093
 19.0494	131.4917	  9.9586	118.1958	  1.8098
 19.0385	131.4833	  9.9503	118.8417	  1.8097
 19.0392	131.3583	  9.9695	118.8083	  1.8101
 19.0325	131.2625	  9.9821	118.8708	  1.8092
 19.0381	131.1292	  9.9462	118.5875	  1.8094
 19.0458	131.6083	  9.9462	118.6458	  1.8091
 19.0593	130.8458	  9.9487	118.9292	  1.8088
 19.0713	131.6625	  9.9615	118.1875	  1.8100
 19.0380	131.3500	  9.9711	118.8792	  1.8092
 19.0512	131.2042	  9.9604	119.1292	  1.8098
 19.0487	132.0375	  9.9697	119.3917	  1.8104
 19.0421	131.5583	  9.9526	119.1083	  1.8098
 19.0381	131.7208	  9.9555	118.6417	  1.8092
 19.0439	131.3667	  9.9728	118.7292	  1.8096
 19.0426	131.3792	  9.9470	118.8208	  1.8093
 19.0548	131.5375	  9.9459	118.5500	  1.8101
 19.0243	131.5542	  9.9461	118.4917	  1.8095
 19.0315	131.3792	  9.9569	119.2417	  1.8092
 19.0576	130.9417	  9.9522	119.1667	  1.8091
 19.0493	131.9500	  9.9610	119.0792	  1.8095
 19.0460	131.4917	  9.9537	118.9917	  1.8096
 19.0658	131.2125	  9.9388	118.4000	  1.8093
 19.0314	131.3500	  9.9706	119.0500	  1.8095
 19.0529	131.3000	  9.9807	118.4708	  1.8094
 19.0434	131.3625	  9.9549	118.9875	  1.8088
 19.0390	131.1333	  9.9598	119.6125	  1.8093
 19.0396	131.5333	  9.9584	118.2750	  1.8095
 19.0587	132.0500	  9.9407	119.1667	  1.8096
 19.0349	130.9000	  9.9483	119.0417	  1.8095
 19.0469	131.0375	  9.9486	118.6792	  1.8098
 19.0610	130.7542	  9.9632	119.2792	  1.8091
 19.0357	131.8833	  9.9462	119.0917	  1.8096
 19.0143	131.3500	  9.9575	118.8875	  1.8093
 19.0506	131.6583	  9.9541	118.7208	  1.8092
 19.0553	131.7458	  9.9488	119.2042	  1.8088
 19.0423	131.1083	  9.9588	118.7458	  1.8097
 19.0409	131.7250	  9.9583	118.9917	  1.8094
 19.0557	132.0458	  9.9724	118.8250	  1.8096
 19.0417	131.1208	  9.9473	118.2333	  1.8097
 19.0606	131.5583	  9.9581	118.5208	  1.8095
 19.0512	131.4917	  9.9685	118.4667	  1.8092
 19.0316	130.8000	  9.9599	118.6583	  1.8094
 19.0339	131.9083	  9.9599	118.5667	  1.8093
 19.0579	131.5375	  9.9554	118.7833	  1.8095
 19.0649	131.2042	  9.9714	119.1875	  1.8093
 19.0754	131.4292	  9.9678	118.7792	  1.8105
 19.0489	131.0792	  9.9694	118.4958	  1.8089
 19.0504	131.4208	  9.9586	118.9750	  1.8093
 19.0464	131.7208	  9.9519	118.6417	  1.8095
 19.0541	131.6250	  9.9615	118.2667	  1.8095
 19.0588	131.4000	  9.9663	118.2583	  1.8094
 19.0409	131.9292	  9.9650	118.5333	  1.8096
 19.0410	131.7167	  9.9478	118.9500	  1.8094
 19.0650	130.9042	  9.9493	119.1875	  1.8094
 19.0493	131.4792	  9.9502	118.9792	  1.8094
 19.0444	131.3792	  9.9481	118.4750	  1.8095
 19.0279	131.4875	  9.9683	119.0792	  1.8097
 19.0439	131.4208	  9.9568	118.6042	  1.8098
 19.0541	131.0500	  9.9631	118.8667	  1.8085
 19.0409	131.1875	  9.9505	118.8958	  1.8097
 19.0526	131.1958	  9.9549	118.6458	  1.8094
 19.0534	131.3625	  9.9758	118.8833	  1.8091
 19.0414	131.0042	  9.9523	118.8875	  1.8095
 19.0468	131.3833	  9.9574	118.8583	  1.8094
 19.0389	131.5667	  9.9651	118.6750	  1.8093
 19.0548	131.6000	  9.9662	119.0042	  1.8096
 19.0636	132.0458	  9.9454	119.2125	  1.8096
 19.0613	132.0125	  9.9652	119.0958	  1.8095
 19.0492	131.4583	  9.9522	119.6667	  1.8098
 19.0370	130.8875	  9.9550	118.4833	  1.8089
 19.0520	131.6417	  9.9375	119.2292	  1.8091
 19.0495	132.0375	  9.9522	118.9458	  1.8092
 19.0456	131.3833	  9.9485	119.4792	  1.8099
 19.0455	131.1083	  9.9454	118.3625	  1.8099
 19.0644	131.6542	  9.9375	119.0750	  1.8093
 19.0636	132.2417	  9.9490	119.0833	  1.8092
 19.0573	131.8333	  9.9482	119.1042	  1.8093
 19.0513	131.1000	  9.9633	119.0167	  1.8092
 19.0574	131.3208	  9.9489	118.5833	  1.8091
 19.0618	130.9458	  9.9467	118.6000	  1.8098
 19.0443	131.1625	  9.9561	118.4375	  1.8099
 19.0436	130.7125	  9.9548	119.2958	  1.8090
 19.0466	131.1292	  9.9453	119.2375	  1.8097
 19.0502	132.1417	  9.9520	119.0875	  1.8095
 19.0463	131.1542	  9.9656	118.7250	  1.8096
 19.0691	130.8917	  9.9436	118.9625	  1.8088
 19.0417	131.8875	  9.9812	119.1708	  1.8092
 19.0581	131.2542	  9.9667	118.2792	  1.8097
 19.0507	131.2375	  9.9625	119.2292	  1.8095
 19.0500	131.4958	  9.9488	119.4542	  1.8097
 19.0397	131.7333	  9.9590	118.7583	  1.8094
 19.0269	131.5792	  9.9392	118.8792	  1.8093
 19.0567	131.3500	  9.9595	119.4958	  1.8094
 19.0511	131.3458	  9.9462	119.3875	  1.8095
 19.0490	131.3958	  9.9581	118.5083	  1.8088
 19.0426	131.5667	  9.9540	119.0292	  1.8093
 19.0579	131.4208	  9.9706	118.5208	  1.8092
 19.0538	131.4417	  9.9637	119.0792	  1.8095
 19.0455	131.6417	  9.9532	118.8083	  1.8086
 19.0401	131.6917	  9.9577	119.2583	  1.8101
 19.0548	131.5750	  9.9557	118.5333	  1.8094
 19.0661	131.8917	  9.9469	118.5833	  1.8094
 19.0569	131.7208	  9.9444	118.7625	  1.8094
 19.0739	131.3333	  9.9598	119.1125	  1.8093
 19.0381	131.5083	  9.9489	119.5542	  1.8095
 19.0508	131.7792	  9.9628	118.4250	  1.8097
 19.0586	131.4333	  9.9606	118.6583	  1.8089
 19.0388	131.4875	  9.9555	118.6042	  1.8091
 19.0509	131.4167	  9.9441	119.1875	  1.8095
 19.0657	131.0708	  9.9529	118.5417	  1.8097
 19.0490	131.6542	  9.9474	118.8208	  1.8094
 19.0465	131.2583	  9.9632	119.4208	  1.8098
 19.0383	130.6417	  9.9514	119.0458	  1.8089
 19.0468	131.4542	  9.9702	118.7042	  1.8094
 19.0648	131.7292	  9.9570	119.4083	  1.8094
 19.0629	131.5708	  9.9587	118.7792	  1.8095
 19.0495	131.2375	  9.9584	118.9667	  1.8085
 19.0556	130.8625	  9.9696	119.0042	  1.8099
 19.0469	131.8458	  9.9543	118.3792	  1.8102
 19.0578	130.7833	  9.9576	118.5542	  1.8090
 19.0499	131.3833	  9.9530	118.4250	  1.8090
