P8010116.472884
GADANKI 01/01/1980 16:46:28 01/01/1980 16:47:29 0350 0079.2 0013.4 00
0000000 0020 0001200 0020 05
1 0 2 02000 1 0000 0030 00532.o 0 0 00 000 14 001200 0.100 BT0
1 1 2 02000 1 0000 0030 00532.o 0 0 00 000 00 001200 0.0000 BC0
1 0 2 02000 1 0000 0030 00532.p 0 0 00 000 14 001200 0.100 BT1
1 1 2 02000 1 0000 0030 00532.p 0 0 00 000 00 001200 0.0000 BC1
1 0 2 02000 1 0000 0030 01064.o 0 0 00 000 14 001200 0.100 BT2
532.000 .o analog 0 	532.000 .o photon 0 	532.000 .p analog 1 	532.000 .p photon 1 	1064.000 .o analog 2 
 20.3518	131.0500	  9.8526	118.7333	  1.8087
 20.3464	131.1583	  9.8508	118.4292	  1.8092
 20.3431	130.4333	  9.8442	118.2750	  1.8086
 20.3230	131.3500	  9.8311	118.6375	  1.8090
 20.3575	130.4458	  9.8415	119.5333	  1.8085
 20.3446	130.5292	  9.8464	118.4667	  1.8094
 20.3222	130.5083	  9.8458	118.6625	  1.8093
 20.3244	130.7833	  9.8296	118.8750	  1.8091
 20.3469	130.6208	  9.8320	118.4375	  1.8084
 20.3280	131.0583	  9.8444	118.7833	  1.8091
 20.3198	130.3875	  9.8312	118.6667	  1.8093
 20.3238	131.2958	  9.8241	118.6625	  1.8091
 20.3346	130.6750	  9.8408	118.7625	  1.8089
 20.3284	130.4167	  9.8286	119.0667	  1.8091
 20.3268	130.8375	  9.8331	118.4750	  1.8089
 20.3289	131.2292	  9.8246	118.2333	  1.8091
 20.3504	130.4750	  9.8448	118.4458	  1.8091
 20.3286	130.8458	  9.8407	118.6458	  1.8095
 20.3101	130.8167	  9.8376	118.1458	  1.8093
 20.3213	130.5167	  9.8211	118.6667	  1.8096
 20.3308	130.4542	  9.8437	118.2083	  1.8095
 20.3384	130.5083	  9.8317	119.2000	  1.8089
 20.3158	129.9875	  9.8384	118.3667	  1.8086
 20.2982	130.6542	  9.8123	118.1542	  1.8092
 20.3239	130.4417	  9.8329	118.0042	  1.8097
 20.3175	130.7875	  9.8128	119.5292	  1.8095
 20.3154	130.5792	  9.8332	118.5333	  1.8091
 20.3249	131.0167	  9.8216	118.1042	  1.8094
 20.3362	130.5083	  9.8296	119.5458	  1.8089
 20.3360	130.7042	  9.8514	118.4458	  1.8089
 20.3290	130.7083	  9.8106	118.3750	  1.8091
 20.3516	130.9500	  9.8313	118.3458	  1.8089
 20.3251	130.7083	  9.8266	118.7917	  1.8093
 20.3132	130.9125	  9.8209	118.1458	  1.8096
 20.3186	130.9750	  9.8447	117.9083	  1.8097
 20.3342	130.6208	  9.8236	118.5917	  1.8087
 20.3455	130.7583	  9.8413	118.4292	  1.8088
 20.3244	130.8250	  9.8285	118.6625	  1.8091
 20.3214	130.8625	  9.8259	118.6625	  1.8093
 20.3166	130.9375	  9.8251	118.6292	  1.8099
 20.3207	130.6250	  9.8339	118.6083	  1.8090
 20.3163	131.0417	  9.8265	118.2375	  1.8096
 20.3252	130.8500	  9.8200	118.3042	  1.8097
 20.3223	130.9583	  9.8246	118.4208	  1.8090
 20.3261	130.6458	  9.8503	117.9583	  1.8088
 20.3266	130.5125	  9.8410	117.9542	  1.8094
 20.3179	130.4375	  9.8523	118.6667	  1.8091
 20.3319	130.7042	  9.8409	118.1833	  1.8089
 20.3263	130.5792	  9.8334	118.7042	  1.8093
 20.3318	130.4667	  9.8540	119.0292	  1.8096
 20.3248	130.3625	  9.8490	118.7292	  1.8093
 20.3240	130.9583	  9.8338	118.3125	  1.8086
 20.3167	130.4958	  9.8269	118.7000	  1.8088
 20.3364	130.4167	  9.8269	119.0625	  1.8090
 20.3272	130.8542	  9.8214	118.2875	  1.8089
 20.3477	130.6208	  9.8579	118.8000	  1.8090
 20.3276	131.1292	  9.8428	119.1917	  1.8096
 20.3130	130.0750	  9.8349	118.2375	  1.8090
 20.3251	130.9875	  9.8399	119.0250	  1.8092
 20.3122	130.0875	  9.8231	118.7708	  1.8091
 20.3229	130.8542	  9.8252	118.8292	  1.8094
 20.3164	130.5750	  9.8333	118.8875	  1.8093
 20.3363	130.8667	  9.8331	118.7958	  1.8091
 20.3196	130.1292	  9.8172	118.5125	  1.8093
 20.3255	130.8292	  9.8376	119.4208	  1.8091
 20.3061	130.8167	  9.8439	118.3375	  1.8089
 20.3442	130.8958	  9.8289	118.3875	  1.8088
 20.3221	130.8833	  9.8212	118.6292	  1.8092
 20.3360	130.4833	  9.8360	118.7500	  1.8089
 20.3308	130.9042	  9.8285	118.5875	  1.8095
 20.3321	130.4333	  9.8409	118.0250	  1.8094
 20.3539	130.6083	  9.8277	118.5542	  1.8086
 20.3172	131.0500	  9.8439	118.3292	  1.8091
 20.3206	131.2042	  9.8319	118.7292	  1.8089
 20.3187	130.8708	  9.8380	118.2250	  1.8090
 20.3181	130.7208	  9.8218	118.6542	  1.8092
 20.3296	130.7500	  9.8346	119.0625	  1.8092
 20.3465	130.9500	  9.8345	118.3167	  1.8093
 20.3318	130.3667	  9.8130	118.9917	  1.8090
 20.3305	130.7375	  9.8315	118.7250	  1.8086
 20.3228	130.5042	  9.8483	118.9708	  1.8093
 20.3314	130.0250	  9.8184	118.5167	  1.8090
 20.3228	130.6583	  9.8246	119.0708	  1.8090
 20.3240	130.3333	  9.8353	118.0708	  1.8089
 20.3448	130.6167	  9.8307	118.8667	  1.8093
 20.3256	130.7333	  9.8339	117.8667	  1.8095
 20.3156	130.3208	  9.8294	119.1167	  1.8093
 20.3158	130.9208	  9.8468	118.5833	  1.8092
 20.3235	130.6042	  9.8502	118.5458	  1.8089
 20.3425	130.5875	  9.8348	118.4167	  1.8091
 20.3225	130.4042	  9.8517	118.5083	  1.8093
 20.3249	130.7125	  9.8500	118.3208	  1.8084
 20.3197	131.0708	  9.8230	118.0000	  1.8095
 20.3205	130.8750	  9.8506	117.9708	  1.8093
 20.3312	130.6292	  9.8320	118.5167	  1.8087
 20.3265	130.1625	  9.8427	118.4833	  1.8085
 20.3235	130.0417	  9.8136	118.4000	  1.8093
 20.3438	131.0333	  9.8449	118.7167	  1.8088
 20.3206	130.6000	  9.8482	119.1042	  1.8090
 20.3189	130.4792	  9.8457	118.6125	  1.8087
 20.3240	130.2500	  9.8372	118.3875	  1.8090
 20.3127	130.8708	  9.8260	118.6000	  1.8089
 20.3282	131.0625	  9.8479	118.5458	  1.8085
 20.3212	130.8125	  9.8388	118.1833	  1.8094
 20.3126	130.9417	  9.8483	118.4208	  1.8092
 20.3218	130.6500	  9.8311	118.2750	  1.8085
 20.3101	130.5917	  9.8194	118.8250	  1.8098
 20.3313	130.7792	  9.8205	118.8333	  1.8099
 20.3227	130.3583	  9.8374	119.0375	  1.8091
 20.3135	130.6083	  9.8524	119.2750	  1.8088
 20.3250	130.9250	  9.8181	118.6042	  1.8091
 20.3207	130.5500	  9.8320	118.9750	  1.8087
 20.3307	130.8833	  9.8224	118.3500	  1.8093
 20.3166	131.3250	  9.8434	118.2458	  1.8094
 20.3163	130.9542	  9.8014	118.8167	  1.8093
 20.3289	130.5000	  9.8320	118.4917	  1.8089
 20.3418	130.8500	  9.8373	118.3917	  1.8094
 20.3367	131.1208	  9.8416	118.8708	  1.8089
 20.3137	130.3042	  9.8340	119.2042	  1.8094
 20.3270	131.0667	  9.8360	118.6000	  1.8089
 20.3358	130.1542	  9.8289	118.7875	  1.8094
 20.3157	130.8250	  9.8443	118.2667	  1.8088
 20.3305	130.7208	  9.8381	119.0083	  1.8088
 20.3304	130.7042	  9.8199	119.0042	  1.8093
 20.3392	130.7500	  9.8299	118.6083	  1.8095
 20.3260	131.3375	  9.8303	118.3375	  1.8092
 20.3224	130.7500	  9.8236	118.6417	  1.8088
 20.3176	130.9667	  9.8418	118.6417	  1.8084
 20.3215	130.7458	  9.8433	118.4917	  1.8090
 20.3438	130.4333	  9.8203	118.5375	  1.8090
 20.3141	131.0667	  9.8428	118.2125	  1.8091
 20.3274	130.8083	  9.8282	118.2333	  1.8090
 20.3251	131.2000	  9.8448	118.9625	  1.8091
 20.3090	130.9208	  9.8474	118.0125	  1.8090
 20.3375	130.8583	  9.8236	118.6042	  1.8085
 20.3231	131.1167	  9.8242	118.7250	  1.8090
 20.3384	130.3458	  9.8454	118.5333	  1.8091
 20.3215	130.7958	  9.8235	118.8375	  1.8093
 20.3110	131.1625	  9.8146	118.1083	  1.8095
 20.3318	130.5167	  9.8330	117.8250	  1.8093
 20.3315	130.8833	  9.8468	118.2167	  1.8091
 20.3431	130.4208	  9.8469	118.6667	  1.8096
 20.3196	131.2167	  9.8426	118.4042	  1.8095
 20.3115	130.2667	  9.8392	118.6958	  1.8090
 20.3341	130.5292	  9.8239	118.6667	  1.8089
 20.3102	130.8750	  9.8288	118.3583	  1.8092
 20.3256	130.6917	  9.8202	119.2708	  1.8093
 20.3138	131.0708	  9.8218	118.9208	  1.8090
 20.3286	130.8292	  9.8324	118.3750	  1.8088
 20.3247	130.8833	  9.8285	118.4958	  1.8093
 20.3106	130.0458	  9.8279	118.8000	  1.8096
 20.3144	130.8083	  9.8605	119.0917	  1.8097
 20.3514	130.8917	  9.8375	118.5792	  1.8084
 20.3303	130.4958	  9.8350	118.3625	  1.8093
 20.3283	130.6750	  9.8450	118.6958	  1.8090
 20.3215	130.7042	  9.8288	118.9292	  1.8092
 20.3046	131.0542	  9.8480	118.2500	  1.8093
 20.3266	130.4875	  9.8379	118.0417	  1.8096
 20.3210	130.8625	  9.8248	118.0042	  1.8094
 20.3279	130.4792	  9.8272	117.8500	  1.8091
 20.3334	130.2167	  9.8302	118.6542	  1.8092
 20.3366	130.5208	  9.8534	119.1083	  1.8085
 20.3315	130.5875	  9.8288	118.5833	  1.8097
 20.3133	130.4875	  9.8285	117.8458	  1.8093
 20.3343	131.0708	  9.8335	118.3625	  1.8095
 20.3269	130.9417	  9.8373	118.5625	  1.8088
 20.3087	130.7333	  9.8414	119.2667	  1.8089
 20.3267	130.8292	  9.8382	118.4125	  1.8093
 20.3479	130.5125	  9.8056	118.9625	  1.8089
 20.3284	131.1375	  9.8264	119.0417	  1.8093
 20.3165	130.8167	  9.8377	118.5792	  1.8097
 20.3254	131.0083	  9.8352	118.5750	  1.8089
 20.3263	130.6042	  9.8211	118.2958	  1.8085
 20.3149	131.2083	  9.8269	118.6958	  1.8093
 20.3275	130.6167	  9.8174	118.9417	  1.8089
 20.3076	130.5208	  9.8343	118.4500	  1.8087
 20.3311	130.5417	  9.8157	119.2625	  1.8089
 20.3110	130.8333	  9.8372	118.3458	  1.8090
 20.3111	130.8958	  9.8214	118.4958	  1.8091
 20.3213	130.7250	  9.8318	118.8625	  1.8089
 20.3378	130.9917	  9.8451	119.1125	  1.8089
 20.3428	131.0333	  9.8110	118.0083	  1.8091
 20.3329	130.4792	  9.8235	118.7042	  1.8091
 20.3273	129.9917	  9.8364	118.8375	  1.8088
 20.3282	130.5333	  9.8306	119.6375	  1.8096
 20.3407	129.9750	  9.8439	118.6083	  1.8090
 20.3310	130.5042	  9.8418	118.4042	  1.8088
 20.3245	130.5167	  9.8345	118.4875	  1.8093
 20.3384	130.1125	  9.8486	118.7667	  1.8091
 20.3326	130.9250	  9.8495	118.6542	  1.8087
 20.3328	130.6583	  9.8220	118.3958	  1.8090
 20.3356	131.4833	  9.8446	118.1167	  1.8094
 20.3179	130.5917	  9.8260	118.7750	  1.8092
 20.3388	130.4333	  9.8224	118.4708	  1.8093
 20.3305	130.9667	  9.8433	119.0000	  1.8094
 20.3224	131.1833	  9.8227	118.5708	  1.8088
 20.3290	130.6667	  9.8368	118.8875	  1.8093
 20.3268	130.9708	  9.8255	117.8708	  1.8087
 20.3401	130.9042	  9.8148	118.6917	  1.8097
 20.3330	131.0833	  9.8513	119.0417	  1.8090
 20.3223	131.4792	  9.8406	117.8083	  1.8090
 20.3293	130.3583	  9.8314	118.9333	  1.8094
 20.3073	130.4792	  9.8456	118.7083	  1.8091
 20.3128	130.4625	  9.8205	118.9042	  1.8090
 20.3254	130.5125	  9.8333	119.0125	  1.8091
 20.3149	131.2500	  9.8395	118.8917	  1.8095
 20.3153	131.0917	  9.8309	118.6542	  1.8096
 20.3227	130.1458	  9.8372	118.8833	  1.8090
 20.3283	130.8667	  9.8322	118.3708	  1.8092
 20.3382	130.9708	  9.8215	118.7042	  1.8084
 20.3364	130.8708	  9.8343	118.5250	  1.8086
 20.3074	130.2250	  9.8258	118.7042	  1.8090
 20.3105	130.4167	  9.8459	118.9667	  1.8094
 20.3353	130.2167	  9.8319	119.1333	  1.8094
 20.3391	131.0833	  9.8379	119.0125	  1.8089
 20.3251	130.8042	  9.8320	119.0167	  1.8086
 20.3179	130.8042	  9.8430	119.0917	  1.8090
 20.3460	130.5292	  9.8350	118.9875	  1.8092
 20.3227	131.0500	  9.8323	118.5375	  1.8089
 20.3221	131.0750	  9.8409	118.7292	  1.8083
 20.3331	130.6333	  9.8371	118.4417	  1.8093
 20.3365	130.9250	  9.8285	118.3292	  1.8084
 20.3420	130.6000	  9.8232	118.4625	  1.8090
 20.3179	130.8208	  9.8434	118.0875	  1.8091
 20.3272	131.6333	  9.8350	118.8458	  1.8089
 20.3332	130.4167	  9.8133	118.4292	  1.8083
 20.3003	130.7417	  9.8250	118.9333	  1.8094
 20.3335	130.6708	  9.8375	118.2458	  1.8088
 20.3183	130.2667	  9.8338	118.5375	  1.8086
 20.3380	131.2167	  9.8462	118.9417	  1.8085
 20.3326	130.8250	  9.8189	118.2667	  1.8092
 20.3380	130.3625	  9.8475	118.4875	  1.8089
 20.3430	130.8542	  9.8496	118.9792	  1.8084
 20.3174	130.1500	  9.8584	118.7708	  1.8090
 20.3303	130.5917	  9.8225	118.4208	  1.8087
 20.3346	130.7042	  9.8368	118.0000	  1.8084
 20.3226	130.1250	  9.8572	118.5625	  1.8091
 20.3283	131.4167	  9.8277	118.3667	  1.8084
 20.3401	130.7583	  9.8435	118.8292	  1.8096
 20.2989	130.4375	  9.8334	118.3208	  1.8089
 20.3198	130.9083	  9.8411	119.0958	  1.8089
 20.3501	130.7458	  9.8336	118.4750	  1.8086
 20.3378	131.3208	  9.8277	118.6250	  1.8097
 20.3298	130.7875	  9.8360	118.8833	  1.8085
 20.3259	130.3667	  9.8323	118.4000	  1.8091
 20.3260	130.3833	  9.8426	118.0792	  1.8091
 20.3365	130.5375	  9.8461	118.6417	  1.8089
 20.3306	130.5708	  9.8365	118.9250	  1.8086
 20.3181	130.9250	  9.8287	118.6583	  1.8095
 20.3206	131.4292	  9.8593	118.5958	  1.8085
 20.3426	131.0542	  9.8108	118.8667	  1.8087
 20.3300	130.7750	  9.8261	118.7125	  1.8092
 20.3456	130.3750	  9.8435	118.2083	  1.8090
 20.3155	130.3792	  9.8169	118.6625	  1.8089
 20.3176	131.2250	  9.8238	119.1583	  1.8095
 20.3341	130.5417	  9.8270	118.3958	  1.8086
 20.3338	131.2792	  9.8485	118.6375	  1.8089
 20.3059	130.5917	  9.8558	118.7083	  1.8087
 20.3290	130.5542	  9.8300	118.7625	  1.8101
 20.3244	130.6958	  9.8401	118.7000	  1.8093
 20.3231	130.7750	  9.8290	118.2583	  1.8085
 20.3234	130.8250	  9.8376	118.5208	  1.8095
 20.3187	131.3000	  9.8279	118.8000	  1.8089
 20.3543	130.9708	  9.8378	119.1542	  1.8092
 20.3383	130.3667	  9.8206	118.6583	  1.8091
 20.3293	130.9583	  9.8113	118.5458	  1.8093
 20.3173	130.6125	  9.8369	118.4458	  1.8085
 20.3088	131.2167	  9.8275	119.0083	  1.8088
 20.3334	131.0458	  9.8258	118.3333	  1.8087
 20.3305	130.6125	  9.8339	119.0625	  1.8087
 20.3398	130.6708	  9.8256	118.4292	  1.8089
 20.3154	130.4833	  9.8369	118.4833	  1.8088
 20.3280	130.7875	  9.8338	118.5917	  1.8091
 20.3120	130.9375	  9.8254	118.4792	  1.8094
 20.3203	130.9333	  9.8382	118.9625	  1.8091
 20.3329	130.8917	  9.8349	118.9708	  1.8089
 20.3371	130.5833	  9.8420	118.5958	  1.8096
 20.3288	130.5250	  9.8249	117.9750	  1.8085
 20.3403	130.2542	  9.8150	118.3000	  1.8085
 20.3140	130.9292	  9.8343	119.0667	  1.8090
 20.3352	130.5292	  9.8354	118.5958	  1.8091
 20.3215	130.6458	  9.8138	118.9333	  1.8089
 20.3313	130.6458	  9.8418	118.4250	  1.8093
 20.3166	130.2625	  9.8222	119.0625	  1.8089
 20.3300	131.0500	  9.8342	118.1000	  1.8089
 20.3298	130.8542	  9.8229	118.6625	  1.8089
 20.3289	130.4833	  9.8432	118.5042	  1.8085
 20.3256	130.7375	  9.8198	118.9500	  1.8085
 20.3382	131.1625	  9.8492	118.8208	  1.8086
 20.3277	130.8250	  9.8403	118.4958	  1.8086
 20.3316	130.7625	  9.8300	118.1333	  1.8089
 20.3298	130.5125	  9.8180	118.4458	  1.8092
 20.3332	130.7292	  9.8410	118.5917	  1.8091
 20.3194	130.6875	  9.8490	119.2083	  1.8088
 20.3213	130.5375	  9.8370	118.4750	  1.8094
 20.3109	130.7792	  9.8406	118.3625	  1.8098
 20.3239	130.6875	  9.8335	118.3833	  1.8082
 20.3124	130.4625	  9.8351	117.9333	  1.8090
 20.3210	131.2708	  9.8320	119.2708	  1.8087
 20.3312	130.6875	  9.8262	118.7417	  1.8095
 20.3298	130.3500	  9.8318	118.6583	  1.8085
 20.3226	130.5833	  9.8457	117.9083	  1.8091
 20.3177	130.2583	  9.8269	118.3000	  1.8091
 20.3287	130.1583	  9.8400	119.0417	  1.8087
 20.3169	130.2833	  9.8397	118.4292	  1.8092
 20.3241	130.2542	  9.8445	118.0875	  1.8091
 20.3295	130.7417	  9.8323	119.1250	  1.8096
 20.3440	130.5000	  9.8364	119.1083	  1.8092
 20.3264	130.5875	  9.8600	118.4208	  1.8086
 20.3182	130.7750	  9.8245	118.3792	  1.8090
 20.3256	130.9792	  9.8322	118.4333	  1.8092
 20.3355	130.5250	  9.8131	118.5917	  1.8094
 20.3430	130.4333	  9.8354	119.0542	  1.8093
 20.3198	130.9792	  9.8451	118.1167	  1.8087
 20.3082	130.5000	  9.8300	119.0625	  1.8092
 20.3244	130.4042	  9.8253	119.0125	  1.8092
 20.3584	130.2083	  9.8265	118.3375	  1.8089
 20.3313	130.4125	  9.8516	118.7958	  1.8087
 20.3388	130.8125	  9.8276	118.7833	  1.8088
 20.3368	130.6875	  9.8126	118.5167	  1.8088
 20.3198	130.4417	  9.8403	118.3000	  1.8091
 20.3312	130.7750	  9.8315	118.8250	  1.8088
 20.3264	130.5208	  9.8339	119.0333	  1.8091
 20.3273	130.9625	  9.8200	118.3667	  1.8089
 20.3171	130.9500	  9.8430	118.3250	  1.8095
 20.3225	130.4042	  9.8129	118.7083	  1.8089
 20.3129	130.3458	  9.8391	118.9583	  1.8092
 20.3394	130.3333	  9.8416	118.2833	  1.8091
 20.3441	130.8417	  9.8332	118.7958	  1.8095
 20.3264	130.9333	  9.8528	118.6208	  1.8093
 20.3260	130.9542	  9.8484	118.8042	  1.8088
 20.3263	130.7250	  9.8367	118.1333	  1.8089
 20.3042	129.9958	  9.8386	118.3708	  1.8086
 20.3472	130.8042	  9.8461	118.2750	  1.8087
 20.3062	130.8917	  9.8264	118.9750	  1.8089
 20.3035	130.5875	  9.8406	118.0583	  1.8090
 20.3288	130.9667	  9.8268	119.2917	  1.8086
 20.3490	131.1125	  9.8080	118.1625	  1.8091
 20.3395	130.5917	  9.8235	118.1042	  1.8085
 20.3337	131.1917	  9.8486	118.8500	  1.8098
 20.3188	130.7875	  9.8348	118.9417	  1.8089
 20.3365	130.1542	  9.8194	118.8375	  1.8087
 20.3106	130.8208	  9.8473	118.0292	  1.8091
 20.3358	130.6875	  9.8368	118.4458	  1.8092
 20.3134	130.9000	  9.8275	118.2292	  1.8085
 20.3386	130.6000	  9.8284	118.5250	  1.8092
 20.3216	130.5583	  9.8468	118.4792	  1.8085
 20.3432	131.2167	  9.8295	119.0083	  1.8090
 20.3303	131.0500	  9.8396	118.3542	  1.8086
 20.3230	130.6375	  9.8340	118.5875	  1.8092
 20.3424	130.6833	  9.8382	118.2208	  1.8092
 20.3371	130.7667	  9.8402	118.4875	  1.8084
 20.3107	131.2375	  9.8092	118.2083	  1.8094
 20.3327	130.5833	  9.8344	118.8500	  1.8090
 20.3178	130.6958	  9.8133	118.5625	  1.8093
 20.3175	130.0667	  9.8226	118.3292	  1.8088
 20.3437	131.1208	  9.8177	118.6208	  1.8086
 20.3407	130.1875	  9.8396	118.8833	  1.8085
 20.3570	130.4625	  9.8296	119.3417	  1.8093
 20.3456	130.5625	  9.8235	118.6542	  1.8088
 20.3340	130.2125	  9.8276	118.8708	  1.8090
 20.3256	131.0625	  9.8275	118.7208	  1.8095
 20.3257	130.2792	  9.8422	119.1917	  1.8088
 20.3217	131.2417	  9.8205	118.2250	  1.8092
 20.3293	130.8625	  9.8401	118.7458	  1.8090
 20.3307	130.6917	  9.8204	118.5708	  1.8086
 20.3095	131.7917	  9.8345	118.1375	  1.8093
 20.3259	130.5417	  9.8370	118.4125	  1.8088
 20.3246	130.5083	  9.8424	118.7375	  1.8096
 20.3326	130.2542	  9.8320	119.1875	  1.8088
 20.3278	130.6083	  9.8337	119.0000	  1.8089
 20.3364	130.8000	  9.8375	118.8500	  1.8092
 20.3076	130.9000	  9.8255	118.3917	  1.8088
 20.3205	130.2375	  9.8165	118.3750	  1.8091
 20.3500	130.9292	  9.8211	118.8417	  1.8091
 20.3242	130.2792	  9.8368	118.9583	  1.8088
 20.3508	130.8500	  9.8388	118.0000	  1.8094
 20.3453	130.6333	  9.8253	119.1667	  1.8092
 20.3317	130.4958	  9.8347	119.0875	  1.8093
 20.3213	130.7708	  9.8418	118.7917	  1.8084
 20.3236	130.3917	  9.8422	118.6000	  1.8087
 20.3244	130.8833	  9.8337	118.8167	  1.8092
 20.3232	130.8167	  9.8166	118.6708	  1.8091
 20.3480	130.0208	  9.8255	119.2417	  1.8086
 20.3338	130.8208	  9.8297	118.8917	  1.8091
 20.3288	130.4417	  9.8391	118.1875	  1.8093
 20.3215	130.9625	  9.8537	118.6875	  1.8087
 20.3175	130.6875	  9.8365	118.7542	  1.8084
 20.3086	130.5750	  9.8096	118.2958	  1.8088
 20.3328	130.6667	  9.8267	118.8542	  1.8090
 20.3085	130.7958	  9.8243	118.6542	  1.8089
 20.3300	130.5250	  9.8239	119.2500	  1.8089
 20.3371	130.7833	  9.8240	118.8125	  1.8089
 20.3190	130.5542	  9.8396	118.0625	  1.8090
 20.3255	130.8958	  9.8398	119.1292	  1.8087
 20.3401	130.9458	  9.8287	118.0500	  1.8092
 20.3459	130.1500	  9.8344	118.7375	  1.8091
 20.3375	131.4208	  9.8348	118.6000	  1.8087
 20.3377	130.0917	  9.8259	118.9833	  1.8091
 20.3104	130.9792	  9.8411	118.2458	  1.8089
 20.3342	131.0375	  9.8216	118.7417	  1.8085
 20.3345	130.3458	  9.8329	118.6083	  1.8093
 20.3229	130.8958	  9.8204	118.8542	  1.8091
 20.3378	131.0458	  9.8333	118.3875	  1.8087
 20.3158	130.5792	  9.8227	118.8167	  1.8092
 20.3207	130.4083	  9.8201	118.4667	  1.8092
 20.3178	130.9750	  9.8283	119.1333	  1.8094
 20.3238	130.5583	  9.8252	118.4583	  1.8089
 20.3146	130.7500	  9.8317	118.1792	  1.8090
 20.3149	130.6042	  9.8367	118.2292	  1.8088
 20.3278	130.9833	  9.8363	117.9208	  1.8090
 20.3268	130.6250	  9.8257	118.2500	  1.8087
 20.3258	130.4875	  9.8197	118.3333	  1.8086
 20.3388	130.5875	  9.8125	118.4542	  1.8087
 20.3270	130.4208	  9.8245	118.9250	  1.8089
 20.3301	130.7875	  9.8289	118.6167	  1.8090
 20.3143	131.1000	  9.8278	118.1750	  1.8088
 20.3312	131.1458	  9.8464	118.7708	  1.8088
 20.3368	131.2625	  9.8591	118.5583	  1.8087
 20.3265	130.4833	  9.8391	118.8042	  1.8090
 20.3402	130.6750	  9.8256	118.3583	  1.8088
 20.3354	130.7417	  9.8340	118.0583	  1.8089
 20.3297	130.6292	  9.8435	119.1958	  1.8090
 20.3187	131.1667	  9.8526	118.5667	  1.8091
 20.3394	130.6292	  9.8430	118.4458	  1.8095
 20.3239	130.3333	  9.8333	118.3542	  1.8091
 20.3377	130.5500	  9.8274	118.7292	  1.8090
 20.3334	130.4042	  9.8163	118.4750	  1.8093
