P8010116.452784
GADANKI 01/01/1980 16:44:27 01/01/1980 16:45:28 0350 0079.2 0013.4 00
0000000 0020 0001200 0020 05
1 0 2 02000 1 0000 0030 00532.o 0 0 00 000 14 001200 0.100 BT0
1 1 2 02000 1 0000 0030 00532.o 0 0 00 000 00 001200 0.0000 BC0
1 0 2 02000 1 0000 0030 00532.p 0 0 00 000 14 001200 0.100 BT1
1 1 2 02000 1 0000 0030 00532.p 0 0 00 000 00 001200 0.0000 BC1
1 0 2 02000 1 0000 0030 01064.o 0 0 00 000 14 001200 0.100 BT2
532.000 .o analog 0 	532.000 .o photon 0 	532.000 .p analog 1 	532.000 .p photon 1 	1064.000 .o analog 2 
 20.1527	130.6125	  9.8212	118.9750	  1.8096
 20.1679	131.0208	  9.8166	118.6583	  1.8097
 20.1759	130.8333	  9.8283	118.1708	  1.8093
 20.1658	131.0958	  9.8126	118.8500	  1.8095
 20.1696	130.9250	  9.8139	118.5708	  1.8092
 20.1678	130.8208	  9.8157	118.1542	  1.8095
 20.1852	130.9667	  9.8118	118.3625	  1.8092
 20.1841	130.6792	  9.7952	118.1750	  1.8092
 20.1864	130.5583	  9.8148	119.1417	  1.8092
 20.1724	130.5708	  9.8371	118.5917	  1.8095
 20.1746	131.0375	  9.8216	118.6542	  1.8091
 20.1769	131.0625	  9.8296	118.5583	  1.8096
 20.1733	130.6625	  9.8178	118.3792	  1.8089
 20.1740	131.1292	  9.8389	118.7250	  1.8091
 20.1741	131.8042	  9.8313	118.9292	  1.8090
 20.1799	130.4583	  9.8176	119.3417	  1.8090
 20.1541	131.1167	  9.8220	118.4250	  1.8090
 20.1592	130.3917	  9.8258	118.5458	  1.8091
 20.1833	131.3250	  9.8153	118.3667	  1.8093
 20.1587	131.0000	  9.8092	118.1625	  1.8092
 20.1641	130.9083	  9.8233	118.7958	  1.8092
 20.1708	130.7708	  9.8159	118.4375	  1.8091
 20.1698	130.6708	  9.8111	118.8792	  1.8091
 20.1872	130.9167	  9.8219	119.0792	  1.8097
 20.1991	130.9417	  9.8351	118.2583	  1.8089
 20.1708	130.6583	  9.8063	118.0958	  1.8092
 20.1711	130.4583	  9.8187	119.0000	  1.8093
 20.1552	130.3833	  9.8067	118.9167	  1.8094
 20.1642	130.5375	  9.8209	118.6000	  1.8096
 20.1578	131.2375	  9.8364	119.0667	  1.8094
 20.1628	130.1417	  9.8230	118.5292	  1.8089
 20.1932	130.9375	  9.8115	118.7375	  1.8089
 20.1930	130.7000	  9.8102	118.8708	  1.8094
 20.1674	130.5625	  9.8202	118.8333	  1.8091
 20.1755	130.8250	  9.8042	119.0583	  1.8093
 20.1746	130.9792	  9.8176	118.2458	  1.8094
 20.1707	130.6000	  9.8196	118.1417	  1.8097
 20.1780	131.6042	  9.8336	118.3542	  1.8096
 20.1732	130.3917	  9.8122	118.4333	  1.8095
 20.1836	130.2250	  9.8198	119.0250	  1.8095
 20.1592	130.7833	  9.8132	118.4417	  1.8087
 20.1743	130.9750	  9.8179	118.9542	  1.8099
 20.1643	131.1542	  9.8186	118.5875	  1.8091
 20.1740	131.1750	  9.8173	118.3167	  1.8094
 20.1815	130.8083	  9.8025	118.7875	  1.8092
 20.1517	130.3792	  9.8068	118.8375	  1.8087
 20.1647	131.2625	  9.8167	119.1292	  1.8092
 20.1647	130.7792	  9.8310	118.5083	  1.8091
 20.1753	130.8042	  9.8124	118.8125	  1.8090
 20.1928	130.6792	  9.8183	118.3292	  1.8088
 20.1845	130.9583	  9.8103	118.4500	  1.8091
 20.1754	130.8208	  9.8219	118.3792	  1.8090
 20.1773	130.3792	  9.8111	118.7208	  1.8092
 20.1747	130.2125	  9.8304	118.5958	  1.8090
 20.1947	130.5792	  9.8247	118.3292	  1.8097
 20.1768	131.1542	  9.8102	118.3500	  1.8091
 20.1829	130.4833	  9.8253	118.5958	  1.8098
 20.1566	130.8792	  9.8400	118.3125	  1.8097
 20.1656	130.7750	  9.8166	118.7042	  1.8087
 20.1590	131.6125	  9.8364	118.8500	  1.8091
 20.1604	130.7167	  9.7973	118.7208	  1.8091
 20.1892	130.9708	  9.8085	118.6542	  1.8096
 20.1656	130.9083	  9.8119	118.7708	  1.8089
 20.1573	130.6542	  9.8238	118.5583	  1.8091
 20.1803	131.5167	  9.8351	119.1625	  1.8088
 20.1757	130.8833	  9.8125	119.0250	  1.8089
 20.1675	130.4875	  9.8091	119.0292	  1.8090
 20.1661	131.6292	  9.8173	118.6000	  1.8096
 20.1830	130.9167	  9.8208	118.8667	  1.8088
 20.1631	130.7667	  9.8191	118.4083	  1.8092
 20.1870	131.2167	  9.8345	118.9500	  1.8098
 20.1676	130.6500	  9.8222	118.7833	  1.8095
 20.1692	130.5792	  9.8086	118.3667	  1.8092
 20.1776	130.2792	  9.8139	118.0917	  1.8093
 20.1770	130.5375	  9.8034	119.0958	  1.8092
 20.1735	130.7500	  9.8241	118.6042	  1.8091
 20.1603	130.8792	  9.8146	117.9958	  1.8092
 20.1677	130.8750	  9.7942	118.3125	  1.8092
 20.1705	130.6583	  9.8031	118.5833	  1.8093
 20.1676	131.0583	  9.8084	118.2792	  1.8091
 20.1712	130.4500	  9.8128	119.1167	  1.8089
 20.1710	130.9667	  9.8222	118.9250	  1.8094
 20.1586	131.2417	  9.8042	118.6833	  1.8095
 20.1627	130.8667	  9.8291	117.7875	  1.8095
 20.1597	130.9417	  9.8114	117.9500	  1.8098
 20.1535	131.2375	  9.8094	118.8917	  1.8093
 20.1776	131.1333	  9.8139	118.1292	  1.8092
 20.1743	130.9208	  9.8108	118.6375	  1.8095
 20.1555	130.3625	  9.8030	118.6667	  1.8088
 20.1718	130.5708	  9.8246	118.8917	  1.8097
 20.1689	130.2792	  9.8419	118.2583	  1.8093
 20.1621	131.0375	  9.8235	118.7917	  1.8095
 20.1673	130.6625	  9.8146	118.4333	  1.8096
 20.1722	130.4375	  9.8490	118.7708	  1.8088
 20.1701	130.7417	  9.8252	118.9458	  1.8095
 20.1683	130.2667	  9.8107	118.9833	  1.8097
 20.1735	131.4333	  9.8297	119.1333	  1.8095
 20.1605	130.8333	  9.8173	118.8167	  1.8092
 20.1807	130.5625	  9.8150	118.7375	  1.8100
 20.1694	131.2625	  9.8060	118.6458	  1.8091
 20.1699	131.3625	  9.8366	118.5583	  1.8090
 20.2038	130.6875	  9.8152	118.2667	  1.8094
 20.1725	130.6958	  9.8057	118.4375	  1.8089
 20.1744	130.7417	  9.8303	118.2917	  1.8091
 20.1493	130.4750	  9.8103	118.4708	  1.8088
 20.1587	130.8792	  9.8160	118.9083	  1.8084
 20.1766	130.8250	  9.8185	118.4625	  1.8092
 20.1818	130.9125	  9.8218	118.8500	  1.8091
 20.1766	130.5458	  9.8128	118.1875	  1.8089
 20.1571	130.8167	  9.8118	119.2583	  1.8089
 20.1783	130.5125	  9.8088	118.8958	  1.8090
 20.1600	130.4542	  9.8297	118.6125	  1.8094
 20.1752	131.3083	  9.7972	118.4458	  1.8091
 20.1776	130.6792	  9.8310	119.0167	  1.8096
 20.1744	130.7083	  9.7932	118.2792	  1.8093
 20.1771	130.7417	  9.8004	118.9000	  1.8087
 20.1775	130.8833	  9.8213	118.4875	  1.8093
 20.1662	130.7875	  9.8030	118.2750	  1.8089
 20.1812	131.0875	  9.8085	119.0792	  1.8091
 20.1913	130.8750	  9.8152	119.0625	  1.8089
 20.1812	130.8500	  9.8241	118.7375	  1.8100
 20.1871	131.0292	  9.7965	117.7167	  1.8095
 20.1784	131.0417	  9.8210	118.1625	  1.8099
 20.1684	130.6167	  9.8100	118.5583	  1.8095
 20.1690	130.7917	  9.8100	119.4250	  1.8093
 20.1621	130.7625	  9.8265	119.4417	  1.8096
 20.1788	130.7458	  9.8405	118.5125	  1.8096
 20.1707	131.2708	  9.8119	118.5333	  1.8087
 20.1765	131.4500	  9.8253	118.4292	  1.8089
 20.1748	130.3500	  9.8211	118.3583	  1.8096
 20.1757	130.5458	  9.8186	118.2458	  1.8092
 20.1847	130.5125	  9.8202	118.4917	  1.8093
 20.1869	130.6042	  9.8170	118.5542	  1.8092
 20.1810	131.2167	  9.8281	118.7083	  1.8089
 20.1737	131.3458	  9.8127	118.7292	  1.8087
 20.1706	130.7042	  9.8207	118.0958	  1.8092
 20.1789	130.5083	  9.8193	118.0042	  1.8099
 20.1959	130.2292	  9.8209	118.4125	  1.8098
 20.1763	130.8208	  9.8150	118.5583	  1.8090
 20.1582	130.7792	  9.8226	118.8083	  1.8096
 20.1777	130.2875	  9.8260	118.6083	  1.8094
 20.1803	130.1458	  9.7977	119.3667	  1.8094
 20.1744	130.4292	  9.8203	118.2125	  1.8089
 20.1792	130.9083	  9.8132	118.2000	  1.8095
 20.1735	130.9958	  9.8217	117.9042	  1.8085
 20.1897	130.9500	  9.8367	118.9792	  1.8097
 20.1785	131.0833	  9.8066	118.4000	  1.8095
 20.1556	130.8375	  9.7901	118.6417	  1.8092
 20.1806	130.7292	  9.8386	118.9875	  1.8097
 20.1672	130.8083	  9.8213	118.9500	  1.8094
 20.1729	130.6250	  9.8171	118.2833	  1.8086
 20.1676	130.3250	  9.8082	118.1583	  1.8095
 20.1685	131.1125	  9.8357	118.7375	  1.8091
 20.1694	130.5000	  9.8270	118.7292	  1.8088
 20.1743	131.5250	  9.7982	118.5000	  1.8087
 20.1841	130.7750	  9.8330	118.6750	  1.8091
 20.1719	131.2083	  9.8187	118.5917	  1.8093
 20.1926	130.7083	  9.8343	118.1792	  1.8098
 20.1763	130.7500	  9.8311	118.6292	  1.8096
 20.1787	130.7167	  9.8119	118.8667	  1.8092
 20.1648	130.9208	  9.8178	118.5292	  1.8089
 20.1689	130.8208	  9.8250	119.1000	  1.8101
 20.1725	130.9375	  9.8214	119.2083	  1.8091
 20.1658	130.7542	  9.8094	118.6542	  1.8095
 20.1916	131.3583	  9.8109	119.1750	  1.8097
 20.1653	131.0125	  9.8302	118.4000	  1.8095
 20.1727	131.4083	  9.8117	118.8375	  1.8084
 20.1813	130.9042	  9.8139	118.9625	  1.8092
 20.1739	131.2458	  9.8217	118.7000	  1.8092
 20.1771	130.8917	  9.8032	118.9333	  1.8094
 20.1766	131.1667	  9.8174	119.0042	  1.8093
 20.1794	131.3167	  9.8416	118.8958	  1.8095
 20.1724	131.2417	  9.8281	118.5542	  1.8091
 20.1696	130.9000	  9.8091	118.4583	  1.8092
 20.1797	131.1750	  9.8206	118.5667	  1.8094
 20.1728	130.7500	  9.8275	119.2583	  1.8086
 20.1826	130.3792	  9.8058	118.5708	  1.8081
 20.1894	130.6958	  9.8015	118.4583	  1.8091
 20.1860	130.6542	  9.8257	118.6583	  1.8089
 20.1645	130.3292	  9.8005	118.5458	  1.8094
 20.1781	131.1500	  9.8059	118.6583	  1.8095
 20.1926	130.7875	  9.8218	118.4375	  1.8091
 20.2030	130.4792	  9.8071	118.7833	  1.8092
 20.1844	131.0333	  9.7952	118.6458	  1.8090
 20.1822	130.8208	  9.8263	118.8042	  1.8093
 20.1748	130.7042	  9.8144	118.6708	  1.8094
 20.1798	130.5792	  9.7996	118.9375	  1.8094
 20.1693	130.8667	  9.8172	117.9708	  1.8090
 20.1799	130.9125	  9.8222	118.2958	  1.8093
 20.1919	130.7167	  9.8385	118.3292	  1.8090
 20.1943	130.7000	  9.8233	118.7375	  1.8092
 20.1695	130.8250	  9.8183	118.9208	  1.8091
 20.1582	131.2000	  9.8072	118.4333	  1.8098
 20.1710	131.0833	  9.8055	118.9875	  1.8091
 20.1861	131.1250	  9.8160	118.9458	  1.8094
 20.1786	130.6333	  9.8238	118.9625	  1.8094
 20.1694	130.7000	  9.8111	118.2250	  1.8092
 20.1781	131.0375	  9.8105	118.3458	  1.8093
 20.1715	130.3042	  9.8346	118.5292	  1.8094
 20.1738	130.5833	  9.8242	118.4417	  1.8088
 20.1666	130.7417	  9.8370	118.0708	  1.8090
 20.1699	131.1958	  9.8149	118.5833	  1.8089
 20.1754	130.9542	  9.8178	118.2583	  1.8096
 20.1897	130.7125	  9.8214	118.8875	  1.8092
 20.1768	130.3583	  9.8181	118.0000	  1.8091
 20.1612	130.6417	  9.8288	118.3292	  1.8098
 20.1489	131.0750	  9.8207	118.4167	  1.8094
 20.1916	131.2208	  9.8139	118.5083	  1.8093
 20.1875	131.1167	  9.7988	118.3958	  1.8092
 20.1751	130.7208	  9.8096	119.2250	  1.8099
 20.1622	131.3042	  9.8053	118.9458	  1.8093
 20.1579	130.8417	  9.8305	118.7042	  1.8087
 20.1818	130.3458	  9.8055	118.7375	  1.8093
 20.1780	131.1500	  9.8186	118.3292	  1.8091
 20.1839	130.8000	  9.8232	118.9500	  1.8089
 20.1670	130.8167	  9.8219	118.3667	  1.8093
 20.1752	131.2417	  9.8057	117.9500	  1.8092
 20.1865	131.1167	  9.8189	118.8875	  1.8096
 20.1556	130.5042	  9.8125	119.1417	  1.8093
 20.1619	131.0167	  9.8210	118.7542	  1.8094
 20.1691	131.1958	  9.8399	119.5250	  1.8088
 20.1749	131.0250	  9.8049	118.8292	  1.8088
 20.1762	130.7208	  9.8137	118.3958	  1.8090
 20.1781	130.7542	  9.8262	118.7167	  1.8091
 20.1769	131.0833	  9.8199	118.5083	  1.8095
 20.1788	130.3625	  9.8223	118.3292	  1.8094
 20.1585	130.7083	  9.8159	118.2458	  1.8091
 20.1924	131.5500	  9.8249	118.9500	  1.8092
 20.1694	130.6458	  9.8115	117.9042	  1.8098
 20.1917	130.6083	  9.8286	118.8125	  1.8097
 20.1976	130.9750	  9.8268	118.4583	  1.8092
 20.1750	130.6792	  9.8143	118.8458	  1.8084
 20.1757	130.7250	  9.7906	118.5500	  1.8090
 20.1836	130.4167	  9.8168	118.5125	  1.8092
 20.1850	130.4292	  9.8152	118.5250	  1.8099
 20.1666	130.7417	  9.8012	118.8500	  1.8094
 20.1872	130.9417	  9.8221	118.3250	  1.8094
 20.1766	130.6750	  9.8159	118.6708	  1.8087
 20.1716	130.5958	  9.8135	118.8125	  1.8094
 20.1663	130.8917	  9.8096	118.6292	  1.8094
 20.1647	130.8083	  9.8209	118.3750	  1.8089
 20.1776	130.7292	  9.8168	118.7875	  1.8093
 20.1905	130.9042	  9.8243	118.3208	  1.8093
 20.1849	130.4333	  9.8259	118.9583	  1.8087
 20.1687	131.3458	  9.8178	118.8667	  1.8090
 20.1672	130.6667	  9.7942	118.3042	  1.8086
 20.1822	130.7125	  9.8000	118.2458	  1.8088
 20.1795	130.7875	  9.8270	118.6917	  1.8096
 20.1769	131.3125	  9.8117	119.1292	  1.8091
 20.1781	131.2583	  9.8209	118.7458	  1.8092
 20.1726	130.8583	  9.8217	118.4583	  1.8095
 20.1645	130.9792	  9.8207	118.7875	  1.8091
 20.1715	130.9958	  9.8224	118.0208	  1.8089
 20.1483	130.0708	  9.8093	118.9167	  1.8089
 20.1683	130.6500	  9.8114	119.1583	  1.8092
 20.1698	130.6417	  9.8219	118.1417	  1.8094
 20.1745	130.7583	  9.8190	118.5125	  1.8090
 20.1578	131.0750	  9.8107	118.8167	  1.8091
 20.1632	130.9542	  9.8068	119.0292	  1.8087
 20.1671	130.6833	  9.8085	118.6333	  1.8091
 20.1615	131.2333	  9.8123	118.7333	  1.8096
 20.1963	130.7125	  9.8204	118.4000	  1.8090
 20.1927	131.4667	  9.8155	119.3500	  1.8095
 20.1840	130.6083	  9.8159	118.1583	  1.8083
 20.1644	130.6333	  9.8183	118.7250	  1.8096
 20.1720	131.2042	  9.8382	118.6875	  1.8091
 20.1716	130.3000	  9.8047	118.3542	  1.8088
 20.1661	130.3125	  9.8031	119.0542	  1.8095
 20.1666	130.6958	  9.8140	118.4750	  1.8092
 20.1639	130.7750	  9.8074	118.2167	  1.8095
 20.1513	130.6250	  9.8010	118.8417	  1.8100
 20.1919	131.0750	  9.8262	118.8000	  1.8092
 20.1605	130.3958	  9.8237	118.9250	  1.8092
 20.1696	131.0000	  9.8282	118.8917	  1.8095
 20.1805	130.8708	  9.8127	119.1458	  1.8093
 20.1696	130.4500	  9.8266	118.4042	  1.8093
 20.1709	130.8625	  9.8225	119.0458	  1.8089
 20.1589	131.0083	  9.8259	118.5792	  1.8088
 20.1585	130.7708	  9.8340	118.5708	  1.8093
 20.1713	130.8250	  9.8068	119.0833	  1.8088
 20.1573	130.6125	  9.8213	118.3708	  1.8092
 20.1671	130.0000	  9.8181	119.5458	  1.8100
 20.1738	131.1125	  9.8385	118.1625	  1.8091
 20.1457	130.9750	  9.8232	118.8833	  1.8088
 20.1761	130.7708	  9.8279	119.1125	  1.8091
 20.1823	130.9167	  9.8138	118.8500	  1.8094
 20.1746	131.4542	  9.8191	118.2042	  1.8091
 20.1886	130.5333	  9.8130	118.4333	  1.8096
 20.1683	130.9208	  9.8191	119.1708	  1.8091
 20.1693	131.1417	  9.8104	118.4292	  1.8098
 20.1736	130.9458	  9.8109	118.3333	  1.8092
 20.1702	131.0125	  9.8237	119.1750	  1.8088
 20.1528	131.2750	  9.7980	118.3375	  1.8095
 20.1823	131.0625	  9.8074	118.7042	  1.8093
 20.1869	130.7125	  9.7966	118.5833	  1.8093
 20.1717	130.6500	  9.8230	118.4000	  1.8095
 20.1797	130.9417	  9.8122	118.6958	  1.8091
 20.1605	130.6542	  9.8227	118.7333	  1.8092
 20.1808	130.6292	  9.8138	118.3708	  1.8092
 20.1789	130.4750	  9.8138	119.0958	  1.8090
 20.1774	130.4417	  9.8218	118.4958	  1.8084
 20.1640	130.3375	  9.8071	118.1708	  1.8094
 20.1732	130.8833	  9.8244	119.4458	  1.8085
 20.1628	130.7958	  9.8177	118.3792	  1.8089
 20.1792	131.5000	  9.8245	118.6375	  1.8095
 20.1869	131.1875	  9.8324	117.6500	  1.8089
 20.1748	130.5833	  9.8093	118.4292	  1.8102
 20.1765	130.7167	  9.8354	118.3167	  1.8093
 20.1764	131.0583	  9.8180	118.4083	  1.8089
 20.1486	131.4042	  9.8214	118.4958	  1.8092
 20.1778	130.1458	  9.8019	119.1000	  1.8086
 20.1969	131.1125	  9.8257	118.6667	  1.8094
 20.1695	131.1583	  9.7920	118.8750	  1.8085
 20.1706	131.3292	  9.8035	118.8208	  1.8089
 20.1621	130.5417	  9.8070	118.5292	  1.8093
 20.1596	130.3167	  9.8110	118.4042	  1.8096
 20.1703	130.7875	  9.8280	118.4708	  1.8088
 20.1886	130.7500	  9.8344	118.5750	  1.8095
 20.1742	130.8708	  9.8184	118.4917	  1.8089
 20.1907	130.6042	  9.8213	118.8083	  1.8086
 20.1564	130.4208	  9.7998	118.4833	  1.8090
 20.1819	130.6917	  9.8175	118.6833	  1.8089
 20.1840	131.0250	  9.8164	118.2167	  1.8096
 20.1922	130.9000	  9.8125	118.2500	  1.8089
 20.1790	130.8167	  9.7943	119.0875	  1.8092
 20.1607	130.8083	  9.8170	118.7833	  1.8085
 20.1764	130.8500	  9.8297	118.4667	  1.8092
 20.1856	131.1125	  9.7866	118.4458	  1.8093
 20.1628	131.0792	  9.8337	118.3750	  1.8085
 20.1867	130.3583	  9.8186	118.4917	  1.8084
 20.1729	131.6625	  9.8114	118.9875	  1.8094
 20.1720	131.0208	  9.8172	118.9250	  1.8090
 20.1805	130.4708	  9.8241	118.7583	  1.8088
 20.1692	130.5875	  9.8141	118.4500	  1.8089
 20.1596	130.9542	  9.7957	118.1250	  1.8087
 20.1749	130.2500	  9.8060	118.9708	  1.8102
 20.1741	130.4375	  9.8324	118.7750	  1.8097
 20.1764	130.8542	  9.8183	118.8292	  1.8096
 20.1802	130.4125	  9.8254	118.4000	  1.8089
 20.1775	130.9208	  9.8283	118.3500	  1.8092
 20.1870	131.4167	  9.7981	117.9875	  1.8090
 20.1897	130.9583	  9.8106	118.9375	  1.8091
 20.1821	131.7667	  9.8179	118.0000	  1.8091
 20.1838	130.7833	  9.8035	118.6875	  1.8088
 20.1742	131.3125	  9.8110	118.2708	  1.8086
 20.1869	131.0750	  9.8127	118.5125	  1.8092
 20.1989	130.6375	  9.8268	118.7708	  1.8093
 20.1705	131.3667	  9.8191	118.6917	  1.8087
 20.1773	131.1458	  9.8259	118.8250	  1.8091
 20.1865	131.3208	  9.8229	118.0000	  1.8091
 20.1783	131.0958	  9.8049	117.8042	  1.8090
 20.1736	130.6833	  9.8020	118.7417	  1.8090
 20.1886	131.6375	  9.8065	118.8958	  1.8096
 20.1823	130.7000	  9.8254	118.7125	  1.8092
 20.1817	131.4125	  9.8104	118.5875	  1.8089
 20.1943	130.8792	  9.8177	118.4875	  1.8093
 20.1690	130.4500	  9.8252	118.5667	  1.8090
 20.1636	130.4750	  9.8157	118.0583	  1.8091
 20.1621	130.9417	  9.8112	118.1583	  1.8092
 20.1814	130.8042	  9.8189	118.3292	  1.8090
 20.1594	130.5250	  9.8150	118.2083	  1.8094
 20.1779	130.4792	  9.8266	118.7750	  1.8088
 20.1786	130.7958	  9.8223	118.2833	  1.8094
 20.1842	131.0042	  9.8226	119.0167	  1.8091
 20.1668	131.2000	  9.8009	118.5917	  1.8094
 20.1621	131.2708	  9.8108	118.4167	  1.8093
 20.1951	130.4875	  9.7977	118.4542	  1.8092
 20.1706	130.2208	  9.8260	118.5375	  1.8093
 20.1708	131.0750	  9.8154	118.4917	  1.8090
 20.1698	131.0750	  9.8147	118.3875	  1.8093
 20.1716	130.6500	  9.8348	118.7958	  1.8087
 20.1739	130.8167	  9.8325	119.0625	  1.8093
 20.1640	130.6792	  9.8005	118.5125	  1.8091
 20.1724	130.5792	  9.8287	117.8917	  1.8092
 20.1826	130.8458	  9.8262	118.7542	  1.8089
 20.1705	131.4208	  9.8220	118.0875	  1.8093
 20.1909	130.5958	  9.8195	118.6250	  1.8090
 20.1870	131.0833	  9.8343	118.3000	  1.8092
 20.1752	130.6458	  9.8068	119.2875	  1.8091
 20.1762	131.4625	  9.8214	118.6125	  1.8089
 20.1840	130.6917	  9.8163	118.5458	  1.8088
 20.1825	131.2542	  9.8119	118.8000	  1.8101
 20.1633	131.1792	  9.8134	118.5167	  1.8087
 20.1899	130.7583	  9.8246	118.5375	  1.8095
 20.1608	130.4083	  9.8253	118.6000	  1.8093
 20.1729	130.7125	  9.8301	118.3167	  1.8094
 20.1751	130.9625	  9.8185	118.7958	  1.8092
 20.1788	130.7042	  9.8181	119.0333	  1.8092
 20.1919	131.2167	  9.8340	118.5250	  1.8092
 20.1935	130.8750	  9.8201	118.8500	  1.8095
 20.1796	130.9208	  9.8178	118.6542	  1.8094
