P8010116.412573
GADANKI 01/01/1980 16:40:25 01/01/1980 16:41:26 0350 0079.2 0013.4 00
0000000 0020 0001200 0020 05
1 0 2 02000 1 0000 0030 00532.o 0 0 00 000 14 001200 0.100 BT0
1 1 2 02000 1 0000 0030 00532.o 0 0 00 000 00 001200 0.0000 BC0
1 0 2 02000 1 0000 0030 00532.p 0 0 00 000 14 001200 0.100 BT1
1 1 2 02000 1 0000 0030 00532.p 0 0 00 000 00 001200 0.0000 BC1
1 0 2 02000 1 0000 0030 01064.o 0 0 00 000 14 001200 0.100 BT2
532.000 .o analog 0 	532.000 .o photon 0 	532.000 .p analog 1 	532.000 .p photon 1 	1064.000 .o analog 2 
 18.8167	131.7333	 10.2021	118.5833	  1.8091
 18.8071	131.5500	 10.2009	118.2875	  1.8089
 18.8137	131.5167	 10.2040	118.8917	  1.8090
 18.7954	132.1750	 10.2038	118.0208	  1.8095
 18.7875	131.5167	 10.2110	118.0292	  1.8093
 18.8128	131.3000	 10.1988	117.7458	  1.8090
 18.7994	131.1708	 10.1992	118.1417	  1.8082
 18.7987	131.3458	 10.2127	118.1917	  1.8085
 18.8036	130.9708	 10.2023	118.1167	  1.8092
 18.8130	130.8917	 10.2040	118.3917	  1.8087
 18.8084	131.4792	 10.2048	118.3125	  1.8095
 18.8148	131.5542	 10.2127	117.7625	  1.8094
 18.8076	131.8292	 10.2158	117.8708	  1.8092
 18.7918	131.3333	 10.1870	118.1875	  1.8094
 18.8128	131.8542	 10.1855	118.1042	  1.8092
 18.8101	131.2583	 10.2011	118.0167	  1.8091
 18.8212	131.4167	 10.2031	118.3792	  1.8086
 18.8060	131.2667	 10.2023	117.9500	  1.8091
 18.8176	131.5542	 10.1886	117.6458	  1.8090
 18.8166	131.8125	 10.2195	117.5750	  1.8089
 18.8120	131.4583	 10.2091	117.5042	  1.8091
 18.8142	131.3500	 10.1855	117.7625	  1.8085
 18.7898	131.4083	 10.1965	118.0792	  1.8087
 18.8183	131.4125	 10.2057	118.1250	  1.8089
 18.8167	131.1542	 10.2091	117.7667	  1.8092
 18.8043	131.5958	 10.2107	117.8750	  1.8092
 18.8057	131.2292	 10.1928	118.0333	  1.8095
 18.8137	131.6708	 10.2058	118.5625	  1.8089
 18.8046	131.8417	 10.2064	117.8375	  1.8097
 18.8223	130.8375	 10.1980	118.0833	  1.8097
 18.7908	131.3792	 10.2086	118.4208	  1.8087
 18.8116	131.2667	 10.1986	117.9083	  1.8093
 18.8072	131.4958	 10.2078	117.9125	  1.8090
 18.8230	131.7458	 10.2138	118.2542	  1.8091
 18.7959	131.7083	 10.2130	118.0083	  1.8091
 18.8080	131.0458	 10.1945	117.8042	  1.8091
 18.8206	131.1542	 10.2103	117.7167	  1.8093
 18.8148	131.1583	 10.2049	118.5042	  1.8091
 18.8084	131.6000	 10.2081	118.1417	  1.8091
 18.8032	131.2167	 10.2077	118.2792	  1.8087
 18.8088	131.1750	 10.2155	118.3708	  1.8096
 18.8052	131.5750	 10.1999	117.7417	  1.8092
 18.8340	131.5083	 10.2147	118.1458	  1.8091
 18.8165	131.2167	 10.1805	118.3750	  1.8093
 18.8014	131.2083	 10.2032	117.6833	  1.8099
 18.8101	130.7208	 10.1920	118.6000	  1.8085
 18.8064	131.5958	 10.1994	117.7292	  1.8084
 18.8127	131.2000	 10.2038	117.8833	  1.8088
 18.8190	131.2042	 10.2108	117.7667	  1.8089
 18.8137	131.3708	 10.2134	117.9250	  1.8087
 18.8059	131.1125	 10.1893	117.8500	  1.8090
 18.8065	131.8917	 10.2124	117.8875	  1.8086
 18.8041	131.6833	 10.1990	117.8417	  1.8093
 18.8014	131.0583	 10.2211	118.0792	  1.8090
 18.8030	131.4250	 10.2034	118.0542	  1.8093
 18.8097	130.9792	 10.1951	118.2333	  1.8089
 18.8147	131.6250	 10.2100	118.2500	  1.8096
 18.8270	131.2833	 10.1992	117.6083	  1.8094
 18.8182	131.1542	 10.2101	118.5667	  1.8094
 18.8118	131.5333	 10.2018	118.3083	  1.8091
 18.8140	131.9250	 10.1982	118.4917	  1.8089
 18.8085	131.1542	 10.2099	118.1917	  1.8088
 18.8137	131.2958	 10.2249	118.0625	  1.8092
 18.8221	131.5125	 10.2075	118.3625	  1.8086
 18.8110	131.2083	 10.2007	118.1125	  1.8083
 18.8101	131.4792	 10.2005	117.7458	  1.8092
 18.8147	131.5833	 10.2089	118.1833	  1.8091
 18.8196	131.3333	 10.2064	118.1000	  1.8090
 18.8142	131.0333	 10.1935	118.1875	  1.8093
 18.8188	131.3417	 10.2073	118.0583	  1.8088
 18.8057	131.4792	 10.2015	117.8292	  1.8092
 18.8211	131.3833	 10.2036	117.9250	  1.8090
 18.8155	131.9958	 10.2050	117.9458	  1.8094
 18.8141	131.2625	 10.2151	118.1542	  1.8089
 18.8238	131.5375	 10.1976	117.8875	  1.8093
 18.8167	131.6792	 10.2046	118.0792	  1.8091
 18.8004	131.5875	 10.1928	118.0917	  1.8091
 18.8159	131.8000	 10.2155	118.6500	  1.8088
 18.8236	131.2500	 10.1978	117.7208	  1.8092
 18.8020	131.4750	 10.1770	117.8833	  1.8086
 18.8068	131.4167	 10.1883	117.6583	  1.8088
 18.8273	131.2958	 10.2025	117.4750	  1.8088
 18.8149	131.4333	 10.1922	117.8500	  1.8093
 18.8080	131.4917	 10.2101	118.0625	  1.8092
 18.7934	131.0500	 10.2091	117.5333	  1.8089
 18.8059	131.5750	 10.2166	117.9042	  1.8091
 18.8115	131.2792	 10.2094	117.9625	  1.8094
 18.8059	131.3917	 10.2154	117.2125	  1.8093
 18.8013	131.2667	 10.1991	117.1583	  1.8088
 18.8137	131.0917	 10.1921	117.8042	  1.8093
 18.8044	131.8708	 10.2029	118.0000	  1.8091
 18.8282	131.7708	 10.1868	117.8500	  1.8095
 18.8144	131.3333	 10.2047	117.9250	  1.8091
 18.8133	131.1917	 10.2141	118.7208	  1.8091
 18.8305	130.8583	 10.2040	118.1958	  1.8087
 18.8095	131.9542	 10.1930	117.8125	  1.8089
 18.8103	131.3333	 10.2154	118.0250	  1.8087
 18.8296	131.5917	 10.1876	118.1250	  1.8093
 18.8006	131.2958	 10.1998	118.4042	  1.8091
 18.8171	131.1500	 10.1921	118.3792	  1.8092
 18.7997	131.6958	 10.1897	117.7792	  1.8089
 18.7978	131.4583	 10.2100	118.0958	  1.8083
 18.8149	131.4458	 10.2019	117.9917	  1.8094
 18.8110	131.3125	 10.2006	117.9167	  1.8087
 18.8148	131.6625	 10.2098	118.6167	  1.8084
 18.8147	131.8625	 10.2093	118.3083	  1.8089
 18.8148	130.9583	 10.1994	117.4833	  1.8092
 18.8170	131.2500	 10.2058	118.4542	  1.8086
 18.8158	131.5917	 10.1895	118.2708	  1.8084
 18.8055	131.9208	 10.1892	117.8583	  1.8090
 18.8263	131.7583	 10.2088	117.8708	  1.8087
 18.8148	131.3875	 10.2131	118.4125	  1.8083
 18.8116	131.6875	 10.2208	118.4750	  1.8089
 18.8086	131.8542	 10.2074	117.5500	  1.8093
 18.7965	131.6708	 10.2007	118.1792	  1.8087
 18.7990	132.0083	 10.2071	117.9125	  1.8088
 18.8071	131.7042	 10.1908	118.0125	  1.8088
 18.8023	131.3500	 10.2034	118.5375	  1.8090
 18.8085	131.4750	 10.2020	118.4792	  1.8088
 18.8063	131.4542	 10.2160	118.2708	  1.8086
 18.8220	131.3333	 10.2001	118.1292	  1.8093
 18.7942	131.9917	 10.2079	118.2917	  1.8094
 18.8159	131.7708	 10.1937	117.6167	  1.8088
 18.8142	131.3667	 10.1957	117.8542	  1.8092
 18.8142	131.4333	 10.2006	117.6583	  1.8088
 18.7940	131.6500	 10.2095	117.7125	  1.8091
 18.8262	131.3333	 10.2092	117.4625	  1.8095
 18.8156	131.4250	 10.2056	117.8583	  1.8093
 18.8391	131.7000	 10.1955	118.3708	  1.8095
 18.8044	131.3792	 10.2014	118.0250	  1.8092
 18.8252	131.0125	 10.2200	118.4125	  1.8091
 18.8254	131.5000	 10.1838	118.0167	  1.8090
 18.8111	131.5125	 10.2138	118.1708	  1.8093
 18.8132	131.6833	 10.2108	118.4667	  1.8086
 18.7994	131.6250	 10.2116	117.6667	  1.8090
 18.8384	131.5125	 10.2182	118.1750	  1.8092
 18.8154	131.6750	 10.2043	118.6458	  1.8090
 18.8158	131.4500	 10.2081	118.0833	  1.8095
 18.8368	131.8375	 10.2171	118.3208	  1.8095
 18.8148	131.5875	 10.2035	118.3583	  1.8088
 18.8056	130.9250	 10.1978	118.4208	  1.8092
 18.8317	131.5417	 10.1952	117.9292	  1.8092
 18.8007	131.5750	 10.1904	117.7375	  1.8092
 18.8221	131.7667	 10.2086	118.5333	  1.8094
 18.8206	131.1458	 10.2000	118.8958	  1.8095
 18.8032	131.4208	 10.1977	118.3042	  1.8092
 18.8146	131.8500	 10.1917	118.4500	  1.8097
 18.8008	131.3792	 10.2069	117.9333	  1.8093
 18.7990	131.3458	 10.2066	118.1250	  1.8096
 18.8060	131.1958	 10.1956	118.0000	  1.8088
 18.8024	131.7875	 10.2040	117.9875	  1.8088
 18.7962	131.2500	 10.1962	118.1625	  1.8092
 18.8002	131.4125	 10.2119	117.8917	  1.8089
 18.8260	131.7417	 10.2139	118.2500	  1.8087
 18.8133	131.2542	 10.2223	117.7708	  1.8090
 18.8187	131.8208	 10.1890	118.0917	  1.8092
 18.8028	131.2125	 10.1912	117.8750	  1.8095
 18.8225	131.6667	 10.1876	118.2667	  1.8087
 18.8127	131.2417	 10.2077	117.8375	  1.8094
 18.8082	131.2250	 10.2124	118.0792	  1.8094
 18.8244	130.9667	 10.2023	118.2292	  1.8091
 18.8181	131.5750	 10.2124	118.0417	  1.8092
 18.7973	130.8417	 10.2068	118.1500	  1.8087
 18.8251	131.8167	 10.2069	118.3542	  1.8089
 18.8231	131.3542	 10.2094	117.5875	  1.8089
 18.8045	131.6292	 10.1989	118.5042	  1.8087
 18.7941	131.1625	 10.1999	118.0167	  1.8089
 18.8086	131.0167	 10.2134	118.1958	  1.8084
 18.8231	131.5542	 10.2051	117.5792	  1.8087
 18.8017	131.3125	 10.2026	117.8917	  1.8092
 18.8206	131.7292	 10.1965	118.1292	  1.8089
 18.8080	130.9792	 10.2004	118.2792	  1.8094
 18.8111	131.5958	 10.2039	118.4042	  1.8089
 18.8159	132.1417	 10.2061	118.4000	  1.8092
 18.8011	131.6458	 10.1982	118.1000	  1.8092
 18.8147	131.4708	 10.1983	118.0333	  1.8089
 18.8209	131.4917	 10.1857	117.7625	  1.8093
 18.8073	131.1667	 10.2009	118.1125	  1.8089
 18.8291	131.6958	 10.2029	118.4208	  1.8092
 18.8092	131.3083	 10.1976	117.8875	  1.8092
 18.8156	131.3917	 10.1905	118.1583	  1.8092
 18.7976	131.1042	 10.1987	118.1875	  1.8087
 18.8165	131.9375	 10.2155	117.9083	  1.8093
 18.8028	131.1708	 10.2222	117.7667	  1.8090
 18.7864	131.4917	 10.2044	117.8500	  1.8091
 18.8043	131.8292	 10.2052	117.9250	  1.8094
 18.7881	131.6208	 10.2116	118.4083	  1.8091
 18.8133	130.8292	 10.2071	117.6583	  1.8089
 18.8059	131.3458	 10.1979	118.3000	  1.8087
 18.7938	131.6625	 10.2065	117.5917	  1.8091
 18.8129	131.4583	 10.2070	118.1833	  1.8088
 18.8288	131.2583	 10.1956	118.1458	  1.8088
 18.8132	130.8417	 10.2172	118.2917	  1.8092
 18.8115	131.0208	 10.2109	118.2250	  1.8088
 18.8253	131.2958	 10.2045	117.5458	  1.8086
 18.8114	131.4250	 10.2084	117.7917	  1.8085
 18.7976	132.1542	 10.2076	118.4792	  1.8087
 18.8051	130.8958	 10.1929	117.8458	  1.8090
 18.8168	130.8708	 10.2053	118.0917	  1.8093
 18.8341	131.2292	 10.1864	117.4042	  1.8088
 18.8070	131.1042	 10.2022	117.6458	  1.8089
 18.8021	131.3250	 10.2017	118.1208	  1.8091
 18.8198	132.2375	 10.2000	117.5917	  1.8086
 18.8106	130.9250	 10.2009	117.6083	  1.8092
 18.8067	131.6667	 10.2057	118.3875	  1.8089
 18.8039	130.9417	 10.2130	118.3875	  1.8088
 18.8033	131.7750	 10.2177	117.4292	  1.8092
 18.8274	131.3208	 10.1899	118.6917	  1.8086
 18.8317	131.5708	 10.1973	117.8167	  1.8091
 18.7997	131.8458	 10.2136	118.0042	  1.8090
