P8010116.442721
GADANKI 01/01/1980 16:43:27 01/01/1980 16:44:27 0350 0079.2 0013.4 00
0000000 0020 0001200 0020 05
1 0 2 02000 1 0000 0030 00532.o 0 0 00 000 14 001200 0.100 BT0
1 1 2 02000 1 0000 0030 00532.o 0 0 00 000 00 001200 0.0000 BC0
1 0 2 02000 1 0000 0030 00532.p 0 0 00 000 14 001200 0.100 BT1
1 1 2 02000 1 0000 0030 00532.p 0 0 00 000 00 001200 0.0000 BC1
1 0 2 02000 1 0000 0030 01064.o 0 0 00 000 14 001200 0.100 BT2
532.000 .o analog 0 	532.000 .o photon 0 	532.000 .p analog 1 	532.000 .p photon 1 	1064.000 .o analog 2 
 19.5376	131.7125	  9.6562	119.4250	  1.8093
 19.5427	130.9500	  9.6420	118.7958	  1.8093
 19.5441	131.3917	  9.6553	118.9625	  1.8092
 19.5343	130.8167	  9.6551	118.9833	  1.8095
 19.5421	131.4042	  9.6580	118.9208	  1.8093
 19.5410	131.8042	  9.6535	118.8208	  1.8090
 19.5238	131.0333	  9.6365	119.1083	  1.8092
 19.5205	131.1875	  9.6461	119.0458	  1.8091
 19.5103	131.2542	  9.6597	118.6708	  1.8092
 19.5292	131.3792	  9.6484	119.1292	  1.8093
 19.5210	131.2917	  9.6432	118.7250	  1.8093
 19.5197	131.2417	  9.6354	118.6792	  1.8090
 19.5260	131.1958	  9.6308	119.3208	  1.8094
 19.5202	131.1167	  9.6430	118.6667	  1.8090
 19.5398	131.1292	  9.6441	119.1917	  1.8091
 19.5412	131.3542	  9.6571	118.4333	  1.8089
 19.5072	131.0625	  9.6647	119.2167	  1.8094
 19.5170	131.2917	  9.6436	119.2458	  1.8088
 19.5140	131.0125	  9.6509	119.1875	  1.8093
 19.5136	131.4625	  9.6558	118.7667	  1.8096
 19.5180	130.5458	  9.6577	119.1958	  1.8091
 19.5185	131.3417	  9.6579	118.7292	  1.8097
 19.5156	131.5167	  9.6404	118.9458	  1.8092
 19.5112	131.0500	  9.6408	118.8792	  1.8090
 19.5073	131.0083	  9.6573	118.7333	  1.8093
 19.5067	131.5625	  9.6576	118.7250	  1.8092
 19.5276	131.2458	  9.6490	119.5333	  1.8089
 19.5112	131.7542	  9.6422	118.8667	  1.8094
 19.5205	131.7542	  9.6615	119.0875	  1.8087
 19.5236	131.1625	  9.6499	119.3750	  1.8084
 19.5282	131.4500	  9.6606	119.3500	  1.8089
 19.5203	131.1625	  9.6605	118.8333	  1.8092
 19.5223	130.5125	  9.6369	119.1083	  1.8095
 19.5265	131.1750	  9.6471	118.6750	  1.8091
 19.5325	131.3208	  9.6476	118.6458	  1.8091
 19.5152	130.7708	  9.6444	119.4917	  1.8093
 19.5350	131.3042	  9.6282	118.7917	  1.8093
 19.5139	131.4292	  9.6618	118.9125	  1.8087
 19.5125	131.0208	  9.6685	119.1417	  1.8087
 19.5070	131.2458	  9.6557	118.7708	  1.8092
 19.5072	131.1333	  9.6689	119.2875	  1.8090
 19.5308	130.7917	  9.6386	118.5333	  1.8088
 19.4964	131.4625	  9.6567	119.4625	  1.8090
 19.5152	131.2125	  9.6574	119.3375	  1.8091
 19.5307	131.3458	  9.6519	119.2708	  1.8088
 19.5230	131.6833	  9.6360	119.0667	  1.8093
 19.5122	131.2667	  9.6531	118.9625	  1.8088
 19.5037	131.0208	  9.6602	118.9458	  1.8087
 19.5404	131.1750	  9.6553	119.6625	  1.8093
 19.5020	132.0583	  9.6399	119.4458	  1.8092
 19.5137	130.9208	  9.6815	117.9500	  1.8092
 19.5397	131.2875	  9.6506	118.8792	  1.8085
 19.5175	131.9125	  9.6321	119.2458	  1.8092
 19.5223	131.3875	  9.6566	119.0917	  1.8090
 19.5245	131.2167	  9.6354	119.1083	  1.8095
 19.5156	130.8292	  9.6318	119.1292	  1.8093
 19.5266	131.7667	  9.6311	118.6333	  1.8087
 19.5334	131.2833	  9.6327	119.2083	  1.8092
 19.5206	131.1458	  9.6391	119.2917	  1.8093
 19.5112	130.8917	  9.6403	118.9958	  1.8086
 19.5240	131.8292	  9.6429	119.1708	  1.8091
 19.5092	131.3250	  9.6631	119.2833	  1.8094
 19.5318	131.1125	  9.6452	118.6167	  1.8094
 19.5258	130.9000	  9.6601	118.6125	  1.8091
 19.5280	131.4958	  9.6458	118.7500	  1.8093
 19.5349	131.3083	  9.6411	119.0750	  1.8092
 19.5246	131.4583	  9.6379	118.8917	  1.8095
 19.5320	130.9750	  9.6460	119.0417	  1.8084
 19.5134	131.5125	  9.6411	119.5083	  1.8091
 19.5218	130.6292	  9.6585	118.7500	  1.8091
 19.5167	130.8583	  9.6429	119.1042	  1.8091
 19.5135	131.1375	  9.6440	118.7417	  1.8088
 19.5295	130.9792	  9.6389	119.1375	  1.8089
 19.5367	131.4583	  9.6291	118.9500	  1.8089
 19.5250	131.7667	  9.6532	118.9958	  1.8096
 19.5309	131.2458	  9.6596	118.9958	  1.8087
 19.5063	130.7833	  9.6592	119.7583	  1.8093
 19.5162	131.0750	  9.6485	119.0000	  1.8091
 19.5216	131.1958	  9.6617	118.8542	  1.8090
 19.5224	130.5708	  9.6389	119.1500	  1.8089
 19.5178	131.6708	  9.6494	119.0667	  1.8090
 19.5143	131.4167	  9.6667	119.1375	  1.8091
 19.5084	131.2125	  9.6674	119.7333	  1.8091
 19.5135	131.7917	  9.6381	119.4042	  1.8086
 19.5101	131.0458	  9.6506	119.6125	  1.8088
 19.5256	131.5167	  9.6798	119.1625	  1.8088
 19.5310	131.7708	  9.6498	118.9167	  1.8099
 19.5290	131.4542	  9.6481	118.8250	  1.8093
 19.5013	131.5500	  9.6619	119.0667	  1.8094
 19.5195	130.8000	  9.6471	119.6167	  1.8090
 19.5319	131.8625	  9.6599	119.0250	  1.8099
 19.5301	131.8875	  9.6504	118.8583	  1.8091
 19.5238	131.6875	  9.6490	118.8958	  1.8093
 19.5250	131.2500	  9.6322	118.6792	  1.8092
 19.5272	131.4833	  9.6322	118.4542	  1.8086
 19.5394	130.8708	  9.6219	118.8792	  1.8090
 19.5120	131.0208	  9.6445	118.8833	  1.8090
 19.5299	131.0833	  9.6282	118.7042	  1.8087
 19.5260	131.0542	  9.6443	118.8625	  1.8093
 19.5311	131.0458	  9.6322	118.7375	  1.8091
 19.5222	131.0708	  9.6657	119.5167	  1.8086
 19.5265	131.1250	  9.6648	120.1208	  1.8082
 19.5246	131.4292	  9.6420	118.7708	  1.8091
 19.5228	130.9708	  9.6440	118.8250	  1.8093
 19.5374	131.3000	  9.6499	118.5583	  1.8090
 19.5344	131.5958	  9.6426	119.0875	  1.8089
 19.5083	131.5417	  9.6419	118.6625	  1.8090
 19.5113	131.0625	  9.6454	119.3375	  1.8094
 19.5272	131.2417	  9.6381	119.6875	  1.8089
 19.5282	130.7292	  9.6573	119.6458	  1.8087
 19.5338	131.5583	  9.6564	118.8792	  1.8093
 19.5207	131.2917	  9.6524	119.8500	  1.8091
 19.5134	131.3042	  9.6418	119.0542	  1.8089
 19.5348	131.0958	  9.6755	118.4208	  1.8089
 19.5300	131.6208	  9.6436	118.9875	  1.8092
 19.5206	131.2042	  9.6594	119.0042	  1.8086
 19.5163	131.1000	  9.6648	118.9958	  1.8091
 19.5095	131.7250	  9.6644	118.9875	  1.8091
 19.5237	130.9417	  9.6544	119.1833	  1.8085
 19.5189	131.2958	  9.6510	118.8417	  1.8090
 19.5168	131.3375	  9.6444	119.5875	  1.8091
 19.5328	130.9083	  9.6680	118.3042	  1.8089
 19.5222	130.9083	  9.6705	119.4833	  1.8090
 19.5415	131.1750	  9.6484	118.5958	  1.8090
 19.5362	130.8792	  9.6520	119.3250	  1.8088
 19.5155	131.5875	  9.6649	118.6750	  1.8097
 19.5202	131.5250	  9.6540	119.0208	  1.8094
 19.5341	130.9875	  9.6489	119.0208	  1.8090
 19.5221	131.7042	  9.6476	119.4458	  1.8092
 19.5229	131.5667	  9.6378	118.7375	  1.8092
 19.5044	130.7583	  9.6455	118.4875	  1.8094
 19.5054	131.5792	  9.6489	118.2875	  1.8089
 19.5267	131.5625	  9.6422	119.1833	  1.8089
 19.5176	130.7292	  9.6494	118.8208	  1.8092
 19.5131	131.4333	  9.6527	119.1250	  1.8091
 19.5264	130.9708	  9.6603	119.1458	  1.8089
 19.5207	131.6292	  9.6517	119.5708	  1.8094
 19.5344	131.2125	  9.6294	119.3667	  1.8091
 19.5219	131.4042	  9.6519	118.8250	  1.8092
 19.5219	131.4583	  9.6519	119.3167	  1.8093
 19.5161	131.2625	  9.6275	119.5167	  1.8094
 19.5419	131.0875	  9.6493	119.2042	  1.8092
 19.5308	131.0250	  9.6435	118.6375	  1.8095
 19.5126	131.5542	  9.6662	119.4542	  1.8090
 19.5305	131.0958	  9.6264	119.0167	  1.8088
 19.5169	131.5083	  9.6431	119.2542	  1.8093
 19.5358	131.0375	  9.6319	119.4208	  1.8083
 19.5335	130.7750	  9.6575	119.3208	  1.8093
 19.5153	131.1458	  9.6455	119.0833	  1.8096
 19.5185	131.1250	  9.6370	119.0833	  1.8088
 19.5348	131.0083	  9.6382	118.3792	  1.8091
 19.5246	130.8833	  9.6429	119.4542	  1.8086
 19.5263	131.1417	  9.6464	118.6083	  1.8095
 19.5329	131.4167	  9.6349	118.4042	  1.8092
 19.5305	130.7625	  9.6302	119.5208	  1.8086
 19.5307	130.6292	  9.6474	119.5250	  1.8090
 19.5211	131.8500	  9.6443	118.5417	  1.8091
 19.5178	131.5250	  9.6390	119.3208	  1.8090
 19.5295	130.4125	  9.6359	119.2208	  1.8091
 19.5322	131.5750	  9.6399	118.7125	  1.8091
 19.5348	131.3000	  9.6429	119.7375	  1.8089
 19.5255	131.3042	  9.6516	118.7792	  1.8089
 19.5232	131.7042	  9.6600	118.8500	  1.8093
 19.5186	131.3333	  9.6464	119.2125	  1.8098
 19.5222	131.4958	  9.6417	119.0833	  1.8093
 19.5176	130.6833	  9.6474	118.9375	  1.8092
 19.5377	131.5000	  9.6368	119.5583	  1.8090
 19.5242	131.2375	  9.6600	118.9333	  1.8091
 19.5075	130.7208	  9.6503	119.4250	  1.8094
 19.5429	131.6208	  9.6437	119.1125	  1.8090
 19.5287	131.1583	  9.6405	118.8125	  1.8086
 19.5355	131.3250	  9.6200	119.0042	  1.8093
 19.5290	131.8500	  9.6604	119.3083	  1.8091
 19.5316	131.0750	  9.6526	119.0833	  1.8091
 19.5403	131.0833	  9.6656	119.2125	  1.8092
 19.5463	130.9875	  9.6437	118.6917	  1.8092
 19.5294	131.1875	  9.6422	119.4417	  1.8094
 19.5316	131.8083	  9.6504	119.5458	  1.8093
 19.5367	130.9625	  9.6503	118.9042	  1.8091
 19.5212	131.6250	  9.6381	118.8792	  1.8085
 19.5391	131.4917	  9.6248	119.3333	  1.8092
 19.5384	131.1542	  9.6365	118.6500	  1.8093
 19.5146	130.8333	  9.6357	119.2542	  1.8093
 19.5289	130.7500	  9.6654	119.3375	  1.8091
 19.5318	131.0542	  9.6338	119.9542	  1.8090
 19.5225	131.8708	  9.6370	118.8833	  1.8095
 19.5253	131.4208	  9.6600	119.0958	  1.8093
 19.5270	131.3667	  9.6597	118.9708	  1.8097
 19.5193	131.2292	  9.6595	118.8833	  1.8087
 19.5552	130.2917	  9.6581	118.6833	  1.8087
 19.5218	130.9208	  9.6443	118.8583	  1.8092
 19.5205	131.5208	  9.6430	119.5292	  1.8093
 19.5285	131.3917	  9.6359	119.0500	  1.8096
 19.5203	131.5042	  9.6413	118.9250	  1.8090
 19.5259	131.5667	  9.6369	118.7792	  1.8094
 19.5398	131.6833	  9.6556	119.1583	  1.8088
 19.5100	131.6083	  9.6474	119.3708	  1.8093
 19.5174	130.9292	  9.6346	119.1208	  1.8086
 19.5368	131.2542	  9.6419	118.8333	  1.8089
 19.5072	131.1375	  9.6321	118.9125	  1.8090
 19.5171	131.0958	  9.6526	119.2708	  1.8092
 19.5254	131.4292	  9.6373	119.2875	  1.8089
 19.5222	131.3667	  9.6557	118.6125	  1.8093
 19.5325	131.0625	  9.6462	119.2167	  1.8087
 19.5412	130.7583	  9.6404	118.9625	  1.8091
 19.5158	131.4125	  9.6528	118.8875	  1.8091
 19.5183	131.5042	  9.6598	119.6917	  1.8087
 19.5267	131.7500	  9.6335	118.7292	  1.8090
 19.5270	131.0083	  9.6535	118.8333	  1.8094
 19.5152	130.9917	  9.6504	119.1333	  1.8091
 19.5250	131.2458	  9.6544	118.4542	  1.8085
 19.5294	131.8250	  9.6637	119.4333	  1.8092
 19.5294	131.0625	  9.6435	118.6833	  1.8088
 19.5196	130.8458	  9.6505	117.9875	  1.8091
 19.5292	131.0833	  9.6550	118.5333	  1.8096
 19.5154	130.6333	  9.6493	119.2083	  1.8091
 19.5105	131.3250	  9.6462	118.7750	  1.8090
 19.5222	131.4583	  9.6448	118.7833	  1.8090
 19.5236	131.6417	  9.6516	118.8792	  1.8093
 19.5127	130.9833	  9.6542	118.8000	  1.8087
 19.5289	131.6917	  9.6601	118.4333	  1.8091
 19.5251	131.3000	  9.6469	119.4583	  1.8090
 19.5121	131.6875	  9.6737	118.3833	  1.8089
 19.5371	131.5125	  9.6528	118.2583	  1.8091
 19.5408	131.3708	  9.6612	118.5958	  1.8085
 19.5158	131.7917	  9.6319	118.9708	  1.8090
 19.5284	131.1542	  9.6542	119.0917	  1.8086
 19.5276	130.9083	  9.6528	119.2125	  1.8085
 19.5139	130.9208	  9.6405	118.9125	  1.8090
 19.5043	131.1750	  9.6711	119.1125	  1.8091
 19.5273	131.4333	  9.6513	118.7500	  1.8091
 19.5374	130.9750	  9.6637	119.0583	  1.8087
 19.5303	132.2167	  9.6589	119.1625	  1.8087
 19.5292	131.3000	  9.6599	119.6875	  1.8089
 19.5340	131.5667	  9.6433	119.3375	  1.8091
 19.5370	131.3750	  9.6485	119.3125	  1.8088
 19.5324	131.4792	  9.6532	118.9750	  1.8093
 19.5119	131.4250	  9.6398	118.4708	  1.8085
 19.5265	131.1833	  9.6462	119.3875	  1.8092
 19.5299	131.8417	  9.6484	119.4042	  1.8097
 19.5118	131.5917	  9.6470	119.0208	  1.8085
 19.5145	131.0917	  9.6525	119.1000	  1.8083
 19.5187	132.0292	  9.6484	119.4667	  1.8085
 19.5245	130.9875	  9.6555	118.9625	  1.8082
 19.5255	131.2875	  9.6640	119.5292	  1.8094
 19.5426	131.1333	  9.6628	118.7875	  1.8093
 19.5270	131.1292	  9.6618	118.5958	  1.8092
 19.5195	131.0917	  9.6547	118.6375	  1.8090
 19.5272	131.7208	  9.6430	118.4500	  1.8091
 19.5409	131.2167	  9.6382	118.4375	  1.8096
 19.5343	131.5750	  9.6504	118.8333	  1.8088
 19.5302	131.1875	  9.6525	119.0667	  1.8094
 19.5244	130.9958	  9.6632	118.7917	  1.8092
 19.5333	131.2917	  9.6441	119.0750	  1.8092
 19.5208	132.0042	  9.6355	118.8708	  1.8095
 19.5156	131.3875	  9.6297	118.9583	  1.8090
 19.5264	131.2625	  9.6604	118.9542	  1.8091
 19.5279	131.3750	  9.6533	118.6083	  1.8095
 19.5442	131.1500	  9.6616	118.7833	  1.8091
 19.5288	131.3292	  9.6467	119.1500	  1.8092
 19.5184	130.5708	  9.6535	119.0375	  1.8092
 19.5100	131.4875	  9.6448	118.4708	  1.8094
 19.5319	130.7708	  9.6456	118.8208	  1.8091
 19.5456	131.0458	  9.6639	118.8958	  1.8089
 19.5330	131.6000	  9.6510	118.8542	  1.8090
 19.5335	131.0917	  9.6326	119.0042	  1.8089
 19.5364	130.8875	  9.6354	118.9250	  1.8092
 19.5312	130.7375	  9.6566	119.0667	  1.8092
 19.5302	131.2833	  9.6656	118.9250	  1.8093
 19.5193	130.7542	  9.6388	118.7542	  1.8093
 19.5204	131.3292	  9.6252	119.3958	  1.8089
 19.5195	131.2000	  9.6679	118.6875	  1.8090
 19.5346	131.1917	  9.6370	118.8333	  1.8086
 19.5348	131.2917	  9.6549	118.4250	  1.8086
 19.5323	131.3458	  9.6312	118.7500	  1.8090
 19.5292	131.6958	  9.6363	118.9875	  1.8090
 19.5271	130.9708	  9.6297	118.9000	  1.8091
 19.5063	131.4917	  9.6505	118.5292	  1.8092
 19.5240	131.8458	  9.6265	119.2083	  1.8088
 19.5309	131.2875	  9.6474	118.7917	  1.8089
 19.4948	131.2875	  9.6377	118.7292	  1.8097
 19.5082	131.1333	  9.6515	119.1208	  1.8090
 19.5397	131.5750	  9.6385	118.7917	  1.8094
 19.5401	131.4125	  9.6547	118.8208	  1.8089
 19.5446	130.8958	  9.6439	118.4667	  1.8090
 19.5351	131.3792	  9.6828	119.0042	  1.8087
 19.5236	130.8042	  9.6510	119.0375	  1.8094
 19.5232	131.0042	  9.6481	118.4375	  1.8089
 19.5294	130.3875	  9.6503	118.8125	  1.8093
 19.5356	131.1167	  9.6465	119.2250	  1.8094
 19.5107	130.8250	  9.6546	119.3583	  1.8089
 19.5391	131.1375	  9.6393	118.4125	  1.8086
 19.5271	131.5375	  9.6380	119.0167	  1.8093
 19.5135	131.0958	  9.6403	118.0667	  1.8088
 19.5172	131.8125	  9.6472	119.2958	  1.8088
 19.5276	131.2500	  9.6292	118.9958	  1.8091
 19.5244	130.9292	  9.6450	119.2458	  1.8090
 19.5252	131.4500	  9.6609	118.9583	  1.8093
 19.5374	131.0875	  9.6439	119.1542	  1.8090
 19.5099	131.2542	  9.6373	118.8500	  1.8080
 19.5169	131.3708	  9.6477	118.7167	  1.8083
 19.5071	131.2292	  9.6398	119.4625	  1.8084
 19.5243	131.5000	  9.6521	119.2292	  1.8087
 19.5171	131.4833	  9.6462	118.8792	  1.8091
 19.5146	131.5000	  9.6520	118.6542	  1.8092
 19.4960	130.9292	  9.6600	118.5958	  1.8089
 19.5254	131.0333	  9.6712	119.2792	  1.8091
 19.5088	131.5042	  9.6291	119.1583	  1.8091
 19.5167	131.4333	  9.6447	118.6875	  1.8087
 19.5319	131.1250	  9.6456	119.1542	  1.8086
 19.5307	131.0375	  9.6493	118.9917	  1.8084
 19.5363	131.0250	  9.6378	118.8333	  1.8092
 19.5211	131.7208	  9.6563	119.1125	  1.8086
 19.5354	130.7250	  9.6736	119.3667	  1.8086
 19.5294	130.8875	  9.6410	118.8083	  1.8092
 19.5241	131.4208	  9.6572	118.8542	  1.8088
 19.5272	131.3083	  9.6604	119.5333	  1.8092
 19.5225	130.6167	  9.6286	118.6083	  1.8086
 19.5369	130.9333	  9.6379	118.8708	  1.8088
 19.5065	130.9958	  9.6457	119.3333	  1.8095
 19.5495	130.9917	  9.6583	118.7375	  1.8086
 19.5125	131.1833	  9.6530	118.9833	  1.8093
 19.5230	131.3375	  9.6357	118.7292	  1.8094
 19.5261	131.0958	  9.6600	118.8083	  1.8089
 19.5270	131.0292	  9.6526	119.2833	  1.8091
 19.5298	131.2750	  9.6480	119.0417	  1.8091
 19.5348	131.8417	  9.6411	118.7750	  1.8093
 19.5009	131.0958	  9.6651	119.2000	  1.8096
 19.5402	131.2250	  9.6424	119.3375	  1.8093
 19.5496	130.9750	  9.6612	118.7292	  1.8084
 19.5206	131.2917	  9.6508	119.0167	  1.8087
 19.5357	131.1500	  9.6440	119.4667	  1.8090
 19.5249	131.2375	  9.6483	119.4083	  1.8090
 19.5409	131.7750	  9.6580	118.6958	  1.8088
 19.5287	131.0375	  9.6519	118.7750	  1.8091
 19.5350	130.9292	  9.6455	118.9458	  1.8093
 19.5041	131.4417	  9.6526	119.0500	  1.8086
 19.5244	131.2042	  9.6418	118.8292	  1.8081
 19.5308	131.4625	  9.6230	118.9625	  1.8088
 19.5257	131.1250	  9.6523	118.8750	  1.8094
 19.5360	130.6667	  9.6503	118.8625	  1.8091
 19.5275	131.1167	  9.6315	118.9333	  1.8089
 19.5300	131.1708	  9.6419	119.3667	  1.8090
 19.5298	131.2042	  9.6323	119.2083	  1.8091
 19.5200	131.1708	  9.6348	119.0458	  1.8087
 19.5204	131.3875	  9.6499	119.3458	  1.8089
 19.5196	131.4000	  9.6634	118.8833	  1.8090
 19.5251	131.2375	  9.6738	118.8292	  1.8096
 19.5374	131.1125	  9.6330	119.0583	  1.8092
 19.5192	131.7667	  9.6458	119.8792	  1.8083
 19.5155	131.5042	  9.6557	119.4542	  1.8092
 19.5050	131.4375	  9.6365	118.3542	  1.8090
 19.5211	131.2708	  9.6642	119.3250	  1.8086
 19.5265	131.1042	  9.6422	119.0792	  1.8086
 19.5398	131.3292	  9.6494	118.8250	  1.8093
 19.5338	130.8083	  9.6313	119.2292	  1.8091
 19.5368	131.3458	  9.6401	118.6458	  1.8089
 19.5387	131.4875	  9.6510	119.0167	  1.8090
 19.5272	131.1708	  9.6416	118.6833	  1.8085
 19.5189	131.3958	  9.6637	118.7000	  1.8085
 19.5276	131.4375	  9.6485	118.8375	  1.8089
 19.5227	131.3292	  9.6500	118.6042	  1.8085
 19.5200	131.9208	  9.6660	119.4375	  1.8092
 19.5178	131.9000	  9.6400	118.5333	  1.8090
 19.5131	131.3375	  9.6510	119.1708	  1.8089
 19.5295	131.2917	  9.6393	118.6917	  1.8090
 19.5313	131.0792	  9.6559	119.1542	  1.8092
 19.5232	130.9000	  9.6634	119.2083	  1.8100
 19.5230	131.0875	  9.6534	118.8167	  1.8089
 19.5003	131.0250	  9.6637	119.1167	  1.8091
 19.5271	130.8667	  9.6493	119.4667	  1.8088
 19.5241	131.6500	  9.6537	118.8000	  1.8089
 19.5236	131.9500	  9.6504	118.3917	  1.8089
 19.5175	131.3500	  9.6300	119.0417	  1.8089
 19.5287	131.7417	  9.6546	118.8750	  1.8088
 19.5273	131.2167	  9.6335	118.9458	  1.8090
 19.5218	131.1000	  9.6440	119.1292	  1.8089
 19.5346	130.8708	  9.6478	119.1667	  1.8093
 19.5094	131.0375	  9.6314	118.8667	  1.8089
 19.5236	130.8042	  9.6534	118.8625	  1.8090
 19.5113	131.2417	  9.6500	118.6042	  1.8085
 19.5129	131.2250	  9.6456	118.5792	  1.8088
 19.5224	131.3458	  9.6660	118.2292	  1.8088
 19.5250	131.3708	  9.6444	119.1208	  1.8089
 19.5175	131.0667	  9.6585	120.1292	  1.8092
 19.5119	131.4417	  9.6501	118.8583	  1.8096
 19.5275	130.8875	  9.6355	118.4833	  1.8095
 19.5210	131.6042	  9.6454	119.2708	  1.8095
 19.5433	131.1833	  9.6576	118.4208	  1.8085
 19.5170	131.6333	  9.6298	118.6750	  1.8089
 19.5117	131.3208	  9.6560	119.1917	  1.8091
 19.5382	131.9417	  9.6537	118.4875	  1.8093
 19.5105	131.8667	  9.6352	118.7333	  1.8094
 19.5409	131.2167	  9.6526	118.3542	  1.8088
 19.5253	131.5875	  9.6458	118.7750	  1.8084
 19.5303	131.4958	  9.6347	118.4333	  1.8094
 19.5292	131.0000	  9.6506	119.0958	  1.8091
 19.5281	131.4250	  9.6356	118.6917	  1.8087
 19.5345	131.3208	  9.6507	119.0875	  1.8086
 19.5251	131.0625	  9.6539	118.9583	  1.8095
 19.5183	131.2375	  9.6462	119.0375	  1.8086
 19.5148	131.0875	  9.6531	119.1083	  1.8097
 19.5310	131.5583	  9.6523	119.6125	  1.8088
 19.5220	131.2583	  9.6308	118.9917	  1.8089
 19.5138	131.7208	  9.6524	118.9125	  1.8087
 19.5196	130.9208	  9.6536	119.2875	  1.8087
 19.5403	131.5583	  9.6476	118.9083	  1.8089
 19.5450	130.9167	  9.6471	119.1208	  1.8088
 19.5297	131.0458	  9.6571	118.4833	  1.8090
 19.5188	131.3417	  9.6698	119.1667	  1.8090
 19.5364	131.5917	  9.6549	118.7875	  1.8090
 19.5139	131.2708	  9.6292	118.8667	  1.8088
 19.5380	131.6542	  9.6523	118.5167	  1.8087
 19.5298	131.1083	  9.6600	118.7042	  1.8092
 19.5254	130.8208	  9.6486	119.1083	  1.8090
 19.5241	131.4375	  9.6494	118.8792	  1.8090
 19.5309	131.2750	  9.6376	118.6542	  1.8091
 19.5466	130.8917	  9.6379	119.3375	  1.8090
 19.5377	131.9458	  9.6465	119.2667	  1.8089
 19.5269	132.0792	  9.6498	118.8250	  1.8087
 19.5129	131.3917	  9.6662	118.2833	  1.8091
 19.5229	131.3958	  9.6298	119.5458	  1.8093
